@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0,23.0,1835.0,2,5.0,3.0,0.0,0,1,1.0,0,2,200.0,54.0,0
0,1792.0,54.0,2,8.0,4.0,175.0,0,1,1.0,1,2,80.0,6.0,0
1,2458.0,135.0,1,1.0,1.0,0.0,0,0,0.0,0,2,184.0,1.0,0
0,4533.0,1.0,2,11.0,4.0,125.0,0,0,0.0,1,2,263.0,1.0,0
1,1758.0,10.0,2,9.0,8.0,165.0,0,1,1.0,0,2,120.0,2.0,0
0,295.0,1085.0,1,14.0,4.0,1.0,0,0,0.0,0,2,280.0,14.0,0
1,2567.0,325.0,2,8.0,8.0,229.0,0,1,1.0,1,2,416.0,22.0,0
0,2433.0,25.0,1,3.0,5.0,45.0,0,0,0.0,0,2,200.0,457.0,0
1,3358.0,25.0,2,3.0,5.0,4.0,0,0,0.0,1,1,420.0,1.0,0
0,2475.0,13665.0,2,11.0,8.0,15.0,0,0,0.0,0,2,280.0,2.0,0
0,2525.0,125.0,2,2.0,4.0,1.0,0,0,0.0,1,2,180.0,1063.0,0
0,2733.0,1665.0,2,1.0,1.0,0.0,0,0,0.0,0,2,340.0,2.0,0
1,3617.0,42.0,1,9.0,4.0,29.0,0,0,0.0,1,2,309.0,3.0,0
0,3733.0,25.0,2,3.0,8.0,21.0,0,0,0.0,0,2,260.0,247.0,0
0,195.0,165.0,2,11.0,4.0,4.0,0,0,0.0,1,2,380.0,1.0,0
1,3642.0,75.0,1,2.0,4.0,585.0,0,0,0.0,0,2,240.0,4.0,0
0,3308.0,1625.0,2,2.0,4.0,54.0,0,0,0.0,1,2,0.0,1.0,0
0,525.0,7.0,2,6.0,8.0,3.0,0,0,0.0,0,2,0.0,1.0,0
1,4058.0,329.0,2,7.0,4.0,35.0,0,0,0.0,1,1,400.0,1.0,0
0,1592.0,2875.0,2,11.0,4.0,85.0,0,0,0.0,0,2,120.0,1.0,0
1,1917.0,4.0,1,3.0,4.0,1.0,0,0,0.0,1,2,360.0,1001.0,0
1,4117.0,125.0,1,9.0,4.0,25.0,0,0,0.0,0,2,0.0,196.0,0
1,3158.0,75.0,1,6.0,4.0,35.0,0,0,0.0,1,2,320.0,1.0,0
1,4058.0,15.0,2,3.0,5.0,0.0,0,0,0.0,0,1,300.0,1.0,0
0,2767.0,204.0,2,9.0,4.0,25.0,0,0,0.0,1,2,180.0,51.0,0
0,2267.0,79.0,2,3.0,4.0,85.0,0,0,0.0,0,2,144.0,1.0,0
1,2958.0,475.0,2,7.0,4.0,2.0,0,1,1.0,1,2,460.0,69.0,0
1,2675.0,45.0,1,8.0,5.0,25.0,0,0,0.0,0,2,200.0,1211.0,0
1,2567.0,29.0,1,8.0,4.0,15.0,0,0,0.0,1,2,160.0,1.0,0
1,2375.0,12.0,2,8.0,4.0,2085.0,0,0,0.0,0,1,80.0,1.0,0
1,4783.0,4165.0,2,14.0,5.0,85.0,0,0,0.0,1,2,520.0,1.0,0
0,1633.0,21.0,2,6.0,4.0,125.0,0,0,0.0,0,2,200.0,2.0,0
1,2358.0,835.0,2,3.0,8.0,85.0,0,0,0.0,1,2,220.0,6.0,0
0,1575.0,375.0,2,8.0,4.0,1.0,0,0,0.0,0,2,120.0,19.0,0
1,35.0,25.0,2,3.0,4.0,1.0,0,0,0.0,1,2,210.0,1.0,0
1,2042.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,0
1,3667.0,2.0,2,3.0,4.0,25.0,0,0,0.0,1,2,221.0,1.0,0
1,2967.0,75.0,1,8.0,4.0,4.0,0,0,0.0,0,2,240.0,1.0,0
1,4733.0,65.0,2,8.0,4.0,1.0,0,0,0.0,1,2,0.0,229.0,0
1,3183.0,4.0,1,7.0,4.0,4.0,0,0,0.0,0,2,0.0,1.0,0
1,2225.0,46.0,2,4.0,4.0,125.0,0,0,0.0,1,2,280.0,56.0,0
1,3475.0,25.0,2,13.0,5.0,5.0,0,0,0.0,0,2,348.0,1.0,0
1,3233.0,25.0,2,8.0,4.0,125.0,0,0,0.0,1,2,280.0,1.0,0
1,1817.0,1025.0,2,8.0,8.0,1085.0,0,0,0.0,0,2,320.0,14.0,0
1,4117.0,1335.0,2,2.0,4.0,165.0,0,0,0.0,0,2,168.0,1.0,0
1,2042.0,1085.0,2,11.0,4.0,15.0,0,0,0.0,0,2,108.0,8.0,0
1,1858.0,571.0,2,2.0,4.0,54.0,0,0,0.0,0,2,120.0,1.0,0
1,3617.0,55.0,2,3.0,5.0,5.0,0,0,0.0,0,2,210.0,688.0,0
1,395.0,1625.0,2,8.0,4.0,15.0,0,0,0.0,0,2,0.0,317.0,0
1,3408.0,25.0,2,8.0,4.0,1.0,0,0,0.0,0,2,460.0,17.0,0
1,1792.0,205.0,2,6.0,4.0,4.0,0,0,0.0,0,2,280.0,751.0,0
1,2892.0,375.0,2,8.0,4.0,29.0,0,0,0.0,0,2,220.0,141.0,0
1,175.0,22.0,3,1.0,7.0,0.0,0,0,0.0,1,3,450.0,100001.0,1
0,5867.0,446.0,2,11.0,8.0,304.0,1,1,6.0,0,2,43.0,561.0,1
1,32.0,175.0,1,10.0,8.0,4.0,1,0,0.0,1,2,393.0,1.0,1
0,225.0,846.0,1,14.0,4.0,246.0,0,0,0.0,0,2,164.0,1.0,1
1,43.0,29.0,1,13.0,8.0,175.0,1,1,8.0,0,2,100.0,376.0,1
1,25.0,125.0,2,6.0,4.0,3.0,1,0,0.0,1,1,20.0,1.0,1
0,4742.0,3.0,2,14.0,4.0,13875.0,1,1,2.0,1,2,519.0,1705.0,1
1,4283.0,4625.0,2,11.0,4.0,458.0,1,0,0.0,0,1,0.0,1.0,1
1,3517.0,25125.0,2,14.0,8.0,1625.0,1,1,1.0,1,2,515.0,501.0,1
0,2008.0,125.0,2,11.0,4.0,1.0,0,1,1.0,0,2,240.0,769.0,1
1,2333.0,11625.0,1,9.0,4.0,835.0,1,0,0.0,1,2,160.0,301.0,1
0,4742.0,8.0,2,10.0,5.0,65.0,1,1,6.0,0,2,375.0,51101.0,1
1,3417.0,525.0,2,9.0,4.0,85.0,0,0,0.0,1,2,290.0,7.0,1
0,2292.0,11585.0,2,13.0,4.0,4.0,1,0,0.0,0,2,80.0,1350.0,1
1,2567.0,125.0,2,13.0,4.0,121.0,1,1,67.0,1,2,140.0,259.0,1
0,4083.0,10.0,2,11.0,8.0,175.0,1,0,0.0,0,2,29.0,838.0,1
1,21.0,479.0,1,9.0,4.0,225.0,1,1,1.0,1,2,80.0,301.0,1
1,2267.0,254.0,1,8.0,8.0,2585.0,1,0,0.0,0,2,0.0,1.0,1
0,47.0,13.0,2,3.0,5.0,5165.0,1,1,9.0,1,2,0.0,1.0,1
1,2125.0,15.0,2,9.0,4.0,15.0,0,0,0.0,0,2,150.0,9.0,1
0,4583.0,105.0,2,11.0,4.0,5.0,1,1,7.0,1,2,0.0,1.0,1
1,5642.0,28.0,1,8.0,4.0,285.0,1,1,40.0,0,2,0.0,16.0,1
0,4133.0,1.0,2,3.0,5.0,225.0,1,0,0.0,1,2,0.0,301.0,1
1,3992.0,54.0,1,6.0,4.0,5.0,1,1,3.0,0,2,200.0,1001.0,1
0,3675.0,5125.0,2,10.0,4.0,5.0,1,0,0.0,1,2,0.0,4001.0,1
0,1917.0,8585.0,2,13.0,8.0,75.0,1,1,7.0,0,2,96.0,1.0,1
1,5967.0,154.0,2,11.0,4.0,125.0,1,0,0.0,1,2,260.0,1.0,1
0,5708.0,195.0,2,8.0,4.0,55.0,1,1,7.0,0,2,0.0,3001.0,1
1,2183.0,25.0,2,2.0,8.0,665.0,1,0,0.0,1,2,0.0,1.0,1
0,3575.0,915.0,2,6.0,4.0,75.0,1,1,4.0,0,2,0.0,1584.0,1
1,485.0,425.0,2,7.0,4.0,125.0,1,0,0.0,1,2,225.0,1.0,1
0,1967.0,21.0,2,11.0,8.0,29.0,1,1,11.0,0,2,80.0,100.0,1
1,2825.0,504.0,1,8.0,5.0,15.0,1,1,8.0,1,2,144.0,8.0,1
1,4175.0,96.0,2,14.0,4.0,25.0,1,0,0.0,0,2,510.0,601.0,1
0,5008.0,1254.0,2,6.0,4.0,229.0,1,1,3.0,1,2,156.0,1.0,1
1,2992.0,1835.0,2,8.0,8.0,4335.0,1,0,0.0,0,2,260.0,201.0,1
0,4117.0,65.0,2,11.0,4.0,5.0,1,1,3.0,1,2,145.0,1.0,1
0,2692.0,135.0,2,11.0,8.0,5.0,1,1,2.0,0,2,0.0,5001.0,1
1,2833.0,5.0,2,9.0,4.0,11.0,1,0,0.0,1,2,70.0,1.0,1
0,2067.0,1835.0,2,11.0,4.0,2085.0,1,1,5.0,0,2,220.0,2504.0,1
1,28.0,2.0,2,4.0,8.0,4165.0,1,1,2.0,1,2,181.0,1.0,1
1,3167.0,16165.0,2,2.0,4.0,3.0,1,1,9.0,0,2,250.0,731.0,1
1,3417.0,154.0,2,13.0,4.0,154.0,1,1,1.0,1,2,520.0,50001.0,1
1,5392.0,9625.0,2,10.0,4.0,8665.0,1,1,5.0,0,2,0.0,1.0,1
1,39.0,5.0,2,13.0,4.0,35.0,1,1,10.0,1,2,0.0,1.0,1
1,185.0,2.0,2,3.0,4.0,15.0,1,1,2.0,0,2,120.0,301.0,1
1,5783.0,704.0,2,7.0,4.0,14.0,1,1,6.0,1,2,360.0,1333.0,1
1,2892.0,15.0,2,8.0,8.0,5335.0,1,1,11.0,0,2,0.0,2284.0,1
1,3475.0,15.0,2,12.0,7.0,5375.0,1,1,9.0,1,2,0.0,135.0,1
1,4817.0,7625.0,2,9.0,8.0,155.0,1,1,12.0,0,2,0.0,791.0,1
1,1608.0,75.0,2,8.0,4.0,175.0,1,1,5.0,1,2,352.0,691.0,1
1,4875.0,85.0,2,8.0,8.0,125.0,1,1,9.0,0,2,181.0,1656.0,1
1,2783.0,15.0,2,9.0,4.0,2.0,1,1,11.0,1,2,434.0,36.0,1
1,2258.0,1004.0,2,14.0,4.0,4.0,1,1,9.0,0,2,60.0,397.0,1
1,3908.0,6.0,2,7.0,4.0,129.0,1,1,5.0,1,2,108.0,1098.0,1
1,2967.0,1415.0,2,9.0,8.0,75.0,1,1,1.0,0,2,240.0,101.0,1
1,2575.0,5.0,2,8.0,4.0,146.0,1,1,5.0,1,2,312.0,1.0,1
1,3858.0,3335.0,2,9.0,4.0,4.0,1,1,14.0,0,2,383.0,1345.0,1
1,2783.0,154.0,2,9.0,4.0,375.0,1,1,5.0,1,2,100.0,4.0,1
1,4058.0,5.0,2,8.0,4.0,5.0,1,1,7.0,0,2,0.0,3066.0,1
1,3917.0,1625.0,2,8.0,4.0,15.0,1,1,10.0,0,2,186.0,4701.0,1
1,2483.0,275.0,2,8.0,4.0,225.0,1,1,6.0,0,2,184.0,601.0,1
