@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,22.0,7835.0,1,3.0,5.0,165.0,0,0,0.0,1,2,184.0,1.0,0
1,1833.0,121.0,1,10.0,2.0,0.0,0,0,0.0,0,2,100.0,1.0,0
1,4092.0,5.0,1,7.0,4.0,5.0,0,0,0.0,1,2,130.0,1.0,0
1,2817.0,125.0,1,4.0,4.0,85.0,0,0,0.0,0,2,216.0,2101.0,0
0,2975.0,665.0,2,9.0,4.0,25.0,0,0,0.0,1,2,300.0,1.0,0
0,2075.0,954.0,2,3.0,4.0,4.0,0,0,0.0,0,2,200.0,1001.0,0
1,3408.0,65.0,2,6.0,4.0,125.0,1,0,0.0,1,2,443.0,1.0,0
1,2983.0,125.0,1,4.0,4.0,25.0,0,0,0.0,0,2,224.0,1.0,0
1,2258.0,15.0,1,6.0,4.0,54.0,0,0,0.0,1,2,120.0,68.0,0
0,2008.0,125.0,2,8.0,4.0,0.0,0,0,0.0,0,2,0.0,1.0,0
1,2667.0,14585.0,2,3.0,5.0,0.0,0,0,0.0,1,2,178.0,1.0,0
1,235.0,275.0,2,1.0,1.0,45.0,0,0,0.0,0,2,160.0,26.0,0
1,1633.0,4085.0,2,3.0,8.0,415.0,0,0,0.0,1,2,120.0,1.0,0
0,2083.0,85.0,2,8.0,4.0,165.0,0,0,0.0,0,2,0.0,352.0,0
1,20.0,11045.0,2,8.0,4.0,2.0,0,0,0.0,1,2,136.0,1.0,0
1,1767.0,446.0,2,8.0,4.0,25.0,0,0,0.0,0,1,80.0,1.0,0
1,3417.0,275.0,2,3.0,5.0,25.0,0,0,0.0,1,2,232.0,201.0,0
1,3142.0,155.0,2,8.0,4.0,5.0,1,0,0.0,0,2,120.0,1.0,0
1,2633.0,13.0,2,10.0,2.0,0.0,0,0,0.0,1,2,140.0,1111.0,0
1,2292.0,17.0,2,7.0,4.0,85.0,0,0,0.0,0,1,0.0,1.0,0
1,1725.0,3.0,2,4.0,4.0,4.0,0,0,0.0,1,2,160.0,41.0,0
1,2617.0,835.0,2,13.0,4.0,1165.0,0,0,0.0,0,2,100.0,1.0,0
1,2358.0,179.0,2,8.0,4.0,54.0,0,0,0.0,1,2,136.0,2.0,0
1,2925.0,13.0,2,2.0,8.0,5.0,0,0,0.0,0,2,228.0,1.0,0
1,4808.0,375.0,2,3.0,5.0,1.0,0,0,0.0,0,2,100.0,3.0,0
1,4717.0,5835.0,2,9.0,4.0,55.0,0,0,0.0,0,2,465.0,151.0,0
1,2867.0,145.0,2,2.0,4.0,125.0,0,0,0.0,0,2,0.0,287.0,0
1,2683.0,54.0,2,4.0,1.0,0.0,0,0,0.0,0,2,100.0,1.0,0
1,165.0,125.0,2,8.0,4.0,165.0,0,0,0.0,0,2,132.0,1.0,0
1,2942.0,125.0,2,9.0,4.0,175.0,0,0,0.0,0,2,200.0,1.0,0
1,2208.0,2335.0,2,4.0,4.0,75.0,0,0,0.0,0,2,180.0,1.0,0
1,2192.0,5.0,2,8.0,4.0,125.0,0,0,0.0,0,2,360.0,1.0,0
0,6867.0,15.0,2,10.0,9.0,0.0,1,1,14.0,0,2,0.0,3377.0,1
1,3517.0,45.0,2,14.0,8.0,575.0,0,0,0.0,1,1,711.0,1.0,1
0,2558.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
1,41.0,4.0,2,10.0,4.0,4.0,0,1,1.0,0,1,560.0,1.0,1
1,7342.0,1775.0,2,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,1
0,41.0,204.0,1,11.0,8.0,125.0,1,1,23.0,1,2,455.0,1237.0,1
1,18.0,165.0,2,11.0,7.0,21.0,0,0,0.0,0,2,200.0,41.0,1
0,2342.0,79.0,1,11.0,4.0,15.0,1,1,2.0,1,2,80.0,401.0,1
0,3367.0,375.0,2,13.0,4.0,375.0,0,0,0.0,0,2,300.0,45.0,1
1,3675.0,125.0,1,8.0,4.0,15.0,0,0,0.0,1,2,232.0,114.0,1
0,6092.0,5.0,2,6.0,4.0,4.0,1,1,4.0,0,2,0.0,100.0,1
1,3425.0,3.0,2,13.0,8.0,7415.0,1,0,0.0,1,2,0.0,1.0,1
0,2517.0,2875.0,2,14.0,8.0,875.0,1,0,0.0,0,2,360.0,1.0,1
1,3317.0,3165.0,1,14.0,4.0,3165.0,1,1,3.0,1,2,380.0,1.0,1
0,245.0,5.0,2,11.0,8.0,15.0,1,0,0.0,0,2,280.0,825.0,1
1,3317.0,304.0,1,8.0,8.0,204.0,1,1,1.0,1,2,180.0,18028.0,1
1,5442.0,5.0,1,4.0,8.0,396.0,1,0,0.0,0,2,180.0,315.0,1
0,4667.0,46.0,2,13.0,8.0,415.0,1,1,11.0,1,2,440.0,7.0,1
1,2325.0,1.0,2,8.0,4.0,835.0,1,0,0.0,0,1,300.0,1.0,1
0,3125.0,375.0,2,13.0,8.0,625.0,1,1,9.0,1,2,181.0,1.0,1
1,4858.0,205.0,1,4.0,4.0,25.0,1,1,11.0,0,2,380.0,2733.0,1
0,2508.0,254.0,1,6.0,4.0,25.0,1,0,0.0,1,2,370.0,1.0,1
1,2667.0,271.0,1,13.0,4.0,525.0,1,1,1.0,0,2,211.0,1.0,1
0,3775.0,55.0,2,11.0,4.0,125.0,1,0,0.0,1,2,228.0,1.0,1
0,2742.0,145.0,2,14.0,8.0,3085.0,1,1,1.0,0,2,120.0,12.0,1
1,4858.0,65.0,2,11.0,8.0,6.0,1,0,0.0,1,2,350.0,1.0,1
0,2042.0,75.0,2,4.0,4.0,15.0,1,1,1.0,0,2,160.0,235.0,1
1,26.0,1.0,2,11.0,4.0,175.0,1,0,0.0,1,2,280.0,1.0,1
0,1892.0,9.0,2,6.0,4.0,75.0,1,1,2.0,0,2,88.0,592.0,1
1,3208.0,4.0,2,7.0,4.0,25.0,1,0,0.0,1,2,360.0,1.0,1
0,2408.0,5.0,2,11.0,8.0,125.0,1,1,1.0,0,2,0.0,679.0,1
1,1375.0,4.0,1,9.0,4.0,175.0,1,1,2.0,1,2,120.0,1001.0,1
1,2025.0,996.0,2,10.0,2.0,0.0,1,0,0.0,0,2,0.0,1.0,1
0,2475.0,125.0,2,6.0,4.0,15.0,1,1,12.0,1,2,120.0,568.0,1
1,3157.0,105.0,2,14.0,4.0,65.0,1,0,0.0,0,2,0.0,1.0,1
0,2075.0,1025.0,2,11.0,4.0,71.0,1,1,2.0,1,2,49.0,1.0,1
1,2317.0,0.0,2,13.0,4.0,85.0,1,0,0.0,0,2,0.0,1.0,1
1,1933.0,95.0,2,11.0,4.0,1.0,1,0,0.0,1,2,60.0,401.0,1
0,2325.0,5875.0,2,11.0,4.0,317.0,1,1,10.0,0,2,120.0,246.0,1
1,495.0,7585.0,2,3.0,5.0,7585.0,1,1,15.0,1,2,0.0,5001.0,1
1,1917.0,95.0,2,9.0,4.0,15.0,1,0,0.0,0,2,120.0,2207.0,1
1,2725.0,1585.0,2,13.0,8.0,1835.0,1,1,12.0,1,2,583.0,714.0,1
0,3067.0,12.0,2,8.0,4.0,2.0,1,1,1.0,0,2,220.0,20.0,1
1,44.0,2.0,2,7.0,4.0,175.0,1,1,2.0,1,2,0.0,16.0,1
1,525.0,65.0,2,4.0,4.0,629.0,1,1,15.0,0,2,0.0,11203.0,1
1,4142.0,5.0,2,11.0,8.0,5.0,1,1,6.0,1,2,470.0,1.0,1
1,2317.0,11125.0,2,14.0,8.0,46.0,1,1,1.0,0,2,100.0,1.0,1
1,3275.0,15.0,2,13.0,8.0,55.0,1,1,3.0,1,2,0.0,1.0,1
1,2133.0,75.0,2,6.0,4.0,1415.0,1,1,1.0,0,2,80.0,9801.0,1
1,205.0,2415.0,2,8.0,4.0,2.0,1,1,11.0,1,2,200.0,3001.0,1
1,4117.0,404.0,2,13.0,8.0,7.0,1,1,8.0,0,2,320.0,1.0,1
1,2308.0,115.0,2,9.0,8.0,2125.0,1,1,11.0,1,2,290.0,285.0,1
1,3283.0,25.0,2,13.0,8.0,275.0,1,1,6.0,0,2,160.0,2073.0,1
1,3417.0,917.0,2,8.0,4.0,45.0,1,1,12.0,1,2,0.0,222.0,1
1,4192.0,42.0,2,8.0,8.0,21.0,1,1,6.0,0,2,220.0,949.0,1
1,2308.0,25.0,2,8.0,4.0,1085.0,1,1,11.0,1,2,60.0,2185.0,1
1,2517.0,35.0,2,13.0,4.0,625.0,1,1,7.0,0,2,0.0,7060.0,1
1,2275.0,11.0,2,11.0,4.0,25.0,1,1,7.0,1,2,100.0,810.0,1
1,3133.0,195.0,2,8.0,4.0,7.0,1,1,16.0,0,2,0.0,5001.0,1
1,3083.0,0.0,2,9.0,4.0,125.0,1,1,1.0,0,2,202.0,1.0,1
1,2042.0,1835.0,2,8.0,4.0,225.0,1,1,1.0,0,2,100.0,151.0,1
