@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,3157.0,5.0,2,8.0,5.0,835.0,1,0,0.0,1,1,320.0,1.0,0
0,2458.0,67.0,2,6.0,8.0,175.0,1,0,0.0,0,2,400.0,1.0,0
1,375.0,175.0,1,8.0,5.0,25.0,1,0,0.0,1,2,164.0,401.0,0
1,2783.0,1.0,1,2.0,8.0,3.0,0,0,0.0,0,2,176.0,538.0,0
0,2858.0,375.0,2,8.0,4.0,25.0,0,1,1.0,1,2,40.0,155.0,0
1,1958.0,585.0,2,1.0,1.0,0.0,0,1,3.0,0,2,350.0,770.0,0
0,3325.0,25.0,1,8.0,4.0,25.0,0,0,0.0,1,2,0.0,3.0,0
1,3483.0,4.0,2,2.0,5.0,125.0,1,0,0.0,1,2,184.0,1.0,0
0,1767.0,0.0,1,5.0,1.0,0.0,0,0,0.0,0,2,86.0,1.0,0
1,1933.0,10915.0,2,8.0,5.0,585.0,0,1,2.0,1,2,200.0,8.0,0
0,245.0,175.0,1,8.0,4.0,165.0,0,0,0.0,0,2,132.0,1.0,0
1,3157.0,4.0,1,2.0,4.0,425.0,0,0,0.0,1,2,460.0,1.0,0
1,3358.0,335.0,1,13.0,4.0,85.0,0,0,0.0,0,2,180.0,1.0,0
1,2142.0,75.0,1,12.0,7.0,75.0,0,0,0.0,1,2,132.0,3.0,0
0,1917.0,5415.0,2,3.0,8.0,29.0,0,0,0.0,0,2,80.0,485.0,0
1,19.0,175.0,1,8.0,4.0,2335.0,0,0,0.0,1,2,112.0,7.0,0
1,4275.0,3.0,2,3.0,5.0,1.0,1,0,0.0,0,2,0.0,201.0,0
1,23.0,75.0,2,7.0,4.0,5.0,0,0,0.0,1,1,320.0,1.0,0
1,22.0,79.0,2,9.0,4.0,29.0,0,1,1.0,0,2,420.0,284.0,0
1,4517.0,15.0,2,8.0,4.0,25.0,1,0,0.0,1,2,140.0,1.0,0
1,2117.0,875.0,1,8.0,8.0,25.0,0,0,0.0,0,2,280.0,205.0,0
1,34.0,5085.0,1,3.0,5.0,1085.0,0,0,0.0,1,2,480.0,1.0,0
1,2342.0,585.0,2,8.0,8.0,85.0,1,0,0.0,0,2,180.0,1.0,0
1,3183.0,25.0,2,6.0,4.0,75.0,1,0,0.0,1,2,523.0,1.0,0
0,1858.0,10.0,2,2.0,4.0,415.0,0,0,0.0,0,2,80.0,43.0,0
1,2458.0,125.0,2,9.0,4.0,875.0,1,0,0.0,1,2,260.0,1.0,0
1,4158.0,175.0,2,4.0,4.0,21.0,1,0,0.0,0,2,160.0,1.0,0
1,2342.0,1.0,2,8.0,4.0,5.0,0,0,0.0,1,1,280.0,1.0,0
1,2075.0,5085.0,1,5.0,4.0,29.0,0,0,0.0,0,2,140.0,185.0,0
1,2725.0,625.0,2,6.0,4.0,455.0,1,0,0.0,1,2,200.0,1.0,0
0,4158.0,104.0,2,6.0,4.0,665.0,0,0,0.0,0,2,240.0,238.0,0
1,3275.0,2335.0,2,2.0,8.0,575.0,0,0,0.0,1,2,292.0,1.0,0
1,1625.0,0.0,1,6.0,4.0,25.0,0,0,0.0,0,2,60.0,1.0,0
1,35.0,3375.0,2,8.0,8.0,829.0,0,0,0.0,1,2,0.0,1.0,0
1,3367.0,2165.0,2,8.0,4.0,15.0,0,0,0.0,0,3,120.0,1.0,0
1,5858.0,271.0,2,8.0,4.0,2415.0,0,0,0.0,1,2,320.0,1.0,0
1,3458.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,0
1,3242.0,3.0,2,2.0,4.0,165.0,0,0,0.0,1,2,120.0,1.0,0
1,3017.0,1085.0,1,8.0,4.0,4.0,0,0,0.0,0,2,170.0,180.0,0
1,28.0,3.0,2,9.0,4.0,75.0,0,0,0.0,1,2,300.0,68.0,0
1,1942.0,725.0,2,7.0,4.0,4.0,0,1,1.0,0,2,100.0,2.0,0
1,2183.0,154.0,2,4.0,4.0,85.0,0,0,0.0,1,2,356.0,1.0,0
1,2583.0,12835.0,2,13.0,4.0,5.0,0,0,0.0,0,2,0.0,3.0,0
1,2408.0,9.0,2,6.0,4.0,25.0,0,0,0.0,1,2,0.0,1.0,0
1,3608.0,254.0,2,1.0,1.0,0.0,0,0,0.0,0,2,0.0,1001.0,0
1,1858.0,1029.0,2,1.0,1.0,415.0,0,0,0.0,0,2,80.0,1.0,0
1,1883.0,0.0,2,11.0,4.0,665.0,0,0,0.0,0,2,160.0,2.0,0
1,3992.0,5.0,2,3.0,5.0,21.0,0,0,0.0,0,2,550.0,1.0,0
1,3367.0,125.0,2,9.0,4.0,1165.0,0,0,0.0,0,2,120.0,1.0,0
1,20.0,7.0,2,8.0,4.0,5.0,0,0,0.0,0,2,0.0,1.0,0
1,4275.0,4085.0,2,6.0,4.0,4.0,0,0,0.0,0,2,108.0,101.0,0
1,2217.0,225.0,2,3.0,4.0,125.0,0,0,0.0,0,2,160.0,11.0,0
1,2067.0,415.0,2,8.0,4.0,125.0,0,0,0.0,0,2,0.0,45.0,0
1,2458.0,125.0,2,8.0,4.0,25.0,0,0,0.0,0,2,110.0,1.0,0
0,5833.0,10.0,2,11.0,4.0,4.0,1,1,14.0,0,2,0.0,1603.0,1
0,1808.0,375.0,3,13.0,1.0,10.0,0,0,0.0,1,1,300.0,1.0,1
0,7158.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
1,6008.0,145.0,2,1.0,1.0,18.0,1,1,15.0,1,2,0.0,1001.0,1
1,2267.0,165.0,2,8.0,3.0,225.0,0,0,0.0,1,1,0.0,1.0,1
0,4033.0,754.0,1,11.0,8.0,8.0,1,1,14.0,0,2,0.0,2301.0,1
1,205.0,10.0,1,8.0,4.0,25.0,1,0,0.0,0,1,40.0,1.0,1
0,1892.0,925.0,1,8.0,4.0,1.0,1,1,4.0,1,2,80.0,501.0,1
0,2842.0,35.0,2,9.0,4.0,835.0,1,0,0.0,0,1,280.0,1.0,1
1,3267.0,9.0,1,9.0,8.0,525.0,1,0,0.0,1,2,154.0,1.0,1
0,5842.0,21.0,2,3.0,5.0,10.0,1,1,13.0,0,2,0.0,6701.0,1
1,2208.0,83.0,2,8.0,8.0,2165.0,0,0,0.0,1,2,128.0,1.0,1
0,1783.0,11.0,2,14.0,8.0,1.0,1,1,11.0,0,2,0.0,3001.0,1
1,3225.0,165.0,1,8.0,8.0,325.0,1,1,1.0,1,2,432.0,8001.0,1
0,1883.0,4415.0,1,8.0,8.0,3.0,1,0,0.0,0,2,240.0,1.0,1
1,2758.0,204.0,1,6.0,4.0,2.0,1,1,3.0,1,2,370.0,561.0,1
1,4817.0,35.0,2,6.0,4.0,35.0,1,0,0.0,0,1,230.0,1.0,1
0,4608.0,3.0,2,8.0,4.0,2375.0,1,1,8.0,1,2,396.0,4160.0,1
1,4833.0,12.0,2,7.0,4.0,16.0,1,0,0.0,0,1,110.0,1.0,1
0,4775.0,8.0,2,8.0,4.0,7875.0,1,1,6.0,1,2,0.0,1261.0,1
1,2333.0,15.0,2,8.0,8.0,1415.0,1,0,0.0,0,2,422.0,201.0,1
0,2575.0,5.0,2,8.0,8.0,875.0,1,0,0.0,1,2,491.0,1.0,1
1,2775.0,585.0,1,13.0,4.0,25.0,1,1,2.0,0,2,260.0,501.0,1
0,6058.0,165.0,2,11.0,4.0,11.0,1,0,0.0,1,2,21.0,10562.0,1
1,2725.0,1665.0,2,13.0,8.0,5085.0,1,1,9.0,0,2,399.0,828.0,1
1,4433.0,5.0,2,3.0,8.0,5.0,1,0,0.0,1,2,320.0,1.0,1
0,245.0,1275.0,2,8.0,5.0,475.0,1,1,2.0,0,2,73.0,445.0,1
1,56.0,125.0,2,4.0,8.0,8.0,1,0,0.0,1,2,24.0,2029.0,1
0,1875.0,75.0,2,11.0,4.0,271.0,1,1,5.0,0,2,184.0,26727.0,1
1,2767.0,1375.0,2,9.0,4.0,575.0,1,0,0.0,1,2,487.0,501.0,1
0,3542.0,12.0,2,11.0,8.0,14.0,1,1,8.0,0,2,0.0,6591.0,1
1,3408.0,8.0,1,7.0,5.0,4.0,1,1,1.0,1,2,280.0,2001.0,1
0,1883.0,954.0,2,6.0,4.0,85.0,1,0,0.0,0,2,100.0,1.0,1
0,305.0,65.0,2,8.0,5.0,4.0,1,1,7.0,1,2,0.0,3066.0,1
1,2267.0,105.0,2,11.0,8.0,1335.0,1,0,0.0,0,2,100.0,1.0,1
0,235.0,9.0,2,11.0,4.0,85.0,1,1,5.0,1,2,120.0,1.0,1
1,2575.0,75.0,2,8.0,5.0,25.0,1,0,0.0,0,2,349.0,24.0,1
1,2133.0,105.0,2,8.0,4.0,3.0,1,0,0.0,1,2,0.0,1.0,1
0,2242.0,5665.0,2,11.0,4.0,2585.0,1,1,7.0,0,2,129.0,3258.0,1
1,5658.0,185.0,2,2.0,5.0,15.0,1,1,17.0,1,2,0.0,1.0,1
0,1842.0,925.0,2,11.0,4.0,121.0,1,1,4.0,0,2,60.0,541.0,1
1,335.0,175.0,2,14.0,8.0,45.0,1,1,4.0,1,2,253.0,858.0,1
0,2067.0,3.0,2,11.0,4.0,165.0,1,1,3.0,0,2,100.0,7.0,1
1,27.0,75.0,2,8.0,8.0,425.0,1,1,3.0,1,2,312.0,151.0,1
1,5133.0,10.0,2,3.0,5.0,0.0,1,1,11.0,0,2,0.0,1250.0,1
1,3492.0,5.0,2,14.0,8.0,75.0,1,1,6.0,1,2,0.0,1001.0,1
1,42.0,979.0,2,14.0,8.0,796.0,1,1,8.0,0,2,0.0,1.0,1
1,3317.0,1.0,2,14.0,4.0,75.0,1,1,7.0,1,2,340.0,4072.0,1
1,255.0,375.0,2,7.0,4.0,25.0,1,1,3.0,0,2,260.0,15109.0,1
1,2417.0,875.0,2,11.0,4.0,4625.0,1,1,2.0,1,2,520.0,2001.0,1
1,2767.0,2.0,2,14.0,8.0,1.0,1,1,4.0,0,2,140.0,7545.0,1
1,3157.0,4.0,2,14.0,4.0,5.0,1,1,3.0,1,2,290.0,2280.0,1
1,4325.0,3.0,2,11.0,8.0,6.0,1,1,11.0,0,2,80.0,1.0,1
1,3733.0,65.0,2,7.0,8.0,425.0,1,1,12.0,1,2,93.0,1.0,1
1,1942.0,65.0,2,9.0,8.0,146.0,1,1,7.0,0,2,80.0,2955.0,1
1,2017.0,925.0,2,8.0,4.0,1665.0,1,1,3.0,1,2,40.0,29.0,1
1,4767.0,29.0,2,8.0,5.0,15.0,1,1,20.0,0,2,0.0,15001.0,1
1,1967.0,375.0,2,11.0,4.0,2.0,1,1,2.0,1,2,80.0,1.0,1
1,395.0,425.0,2,8.0,5.0,65.0,1,1,16.0,0,2,117.0,1211.0,1
1,2042.0,7.0,2,8.0,4.0,1625.0,1,1,3.0,0,2,200.0,1392.0,1
1,2233.0,11.0,2,9.0,4.0,2.0,1,1,1.0,0,2,80.0,279.0,1
