@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,4058.0,329.0,2,7.0,4.0,35.0,0,0,0.0,1,1,400.0,1.0,0
1,1708.0,85.0,1,8.0,4.0,4.0,0,0,0.0,0,2,140.0,723.0,0
0,2375.0,71.0,2,9.0,4.0,25.0,0,1,1.0,1,2,240.0,5.0,0
1,2592.0,875.0,2,4.0,4.0,375.0,0,1,2.0,1,2,174.0,4.0,0
1,3608.0,254.0,2,1.0,1.0,0.0,0,0,0.0,0,2,0.0,1001.0,0
0,1767.0,0.0,1,5.0,1.0,0.0,0,0,0.0,0,2,86.0,1.0,0
0,3042.0,1375.0,2,9.0,8.0,4.0,0,1,3.0,0,2,0.0,34.0,0
1,3157.0,625.0,2,4.0,4.0,25.0,0,0,0.0,0,2,380.0,2011.0,0
1,3242.0,2165.0,1,4.0,1.0,0.0,0,0,0.0,0,2,120.0,1.0,0
1,2267.0,75.0,2,3.0,4.0,1585.0,0,1,1.0,1,2,400.0,10.0,0
1,5075.0,585.0,2,1.0,1.0,0.0,0,0,0.0,0,2,145.0,1.0,0
1,1808.0,675.0,1,7.0,4.0,4.0,0,0,0.0,0,2,140.0,1.0,0
0,2975.0,665.0,2,9.0,4.0,25.0,0,0,0.0,1,2,300.0,1.0,0
1,1633.0,4085.0,2,3.0,8.0,415.0,0,0,0.0,1,2,120.0,1.0,0
0,3157.0,15.0,2,1.0,1.0,0.0,0,1,2.0,1,2,200.0,106.0,0
1,6917.0,9.0,2,1.0,1.0,4.0,0,1,1.0,0,2,70.0,7.0,0
1,2783.0,1.0,1,2.0,8.0,3.0,0,0,0.0,0,2,176.0,538.0,0
1,235.0,3165.0,1,4.0,4.0,415.0,0,1,1.0,1,2,280.0,81.0,0
1,2117.0,875.0,1,8.0,8.0,25.0,0,0,0.0,0,2,280.0,205.0,0
0,1792.0,1021.0,2,1.0,1.0,0.0,0,0,0.0,0,2,0.0,51.0,0
0,2358.0,83.0,2,11.0,4.0,415.0,0,1,1.0,1,2,200.0,12.0,0
0,5575.0,708.0,2,4.0,8.0,675.0,1,1,3.0,1,2,100.0,51.0,0
1,23.0,625.0,1,6.0,4.0,125.0,1,0,0.0,0,2,180.0,2.0,0
0,3392.0,1585.0,1,1.0,1.0,0.0,1,0,0.0,0,2,320.0,1.0,0
1,3667.0,2.0,2,3.0,4.0,25.0,0,0,0.0,1,2,221.0,1.0,0
1,1625.0,835.0,2,7.0,4.0,85.0,1,0,0.0,0,1,200.0,1.0,0
1,3467.0,108.0,2,7.0,4.0,1165.0,0,0,0.0,0,1,28.0,1.0,0
1,3242.0,3.0,2,2.0,4.0,165.0,0,0,0.0,1,2,120.0,1.0,0
1,2667.0,14585.0,2,3.0,5.0,0.0,0,0,0.0,1,2,178.0,1.0,0
1,3483.0,25.0,1,9.0,4.0,3.0,0,0,0.0,0,1,200.0,1.0,0
0,165.0,125.0,2,11.0,4.0,25.0,0,1,1.0,0,2,108.0,99.0,0
1,2142.0,75.0,1,12.0,7.0,75.0,0,0,0.0,1,2,132.0,3.0,0
0,295.0,1085.0,1,14.0,4.0,1.0,0,0,0.0,0,2,280.0,14.0,0
0,2083.0,5.0,1,10.0,2.0,1.0,0,0,0.0,0,2,260.0,1.0,0
1,625.0,1275.0,1,8.0,8.0,5.0,1,0,0.0,0,2,112.0,1.0,0
1,23.0,75.0,2,7.0,4.0,5.0,0,0,0.0,1,1,320.0,1.0,0
1,3492.0,25.0,2,9.0,4.0,0.0,1,0,0.0,1,2,239.0,201.0,1
1,4767.0,25.0,2,7.0,5.0,25.0,1,1,12.0,1,2,410.0,2511.0,1
1,5433.0,675.0,2,8.0,8.0,2625.0,1,1,11.0,1,2,0.0,285.0,1
0,4608.0,3.0,2,8.0,4.0,2375.0,1,1,8.0,1,2,396.0,4160.0,1
1,2275.0,11.0,2,11.0,4.0,25.0,1,1,7.0,1,2,100.0,810.0,1
1,3867.0,21.0,2,4.0,4.0,85.0,1,0,0.0,1,2,280.0,1.0,1
1,205.0,10.0,1,8.0,4.0,25.0,1,0,0.0,0,1,40.0,1.0,1
1,2017.0,817.0,2,6.0,4.0,196.0,1,1,14.0,0,2,60.0,159.0,1
0,4117.0,65.0,2,11.0,4.0,5.0,1,1,3.0,1,2,145.0,1.0,1
0,4083.0,10.0,2,11.0,8.0,175.0,1,0,0.0,0,2,29.0,838.0,1
0,2808.0,15.0,1,10.0,9.0,0.0,1,0,0.0,0,2,0.0,13213.0,1
1,4192.0,42.0,2,8.0,8.0,21.0,1,1,6.0,0,2,220.0,949.0,1
1,3317.0,1.0,2,14.0,4.0,75.0,1,1,7.0,1,2,340.0,4072.0,1
1,3157.0,105.0,2,14.0,4.0,65.0,1,0,0.0,0,2,0.0,1.0,1
1,2508.0,171.0,2,14.0,4.0,1665.0,1,1,1.0,1,2,395.0,21.0,1
0,3675.0,5125.0,2,10.0,4.0,5.0,1,0,0.0,1,2,0.0,4001.0,1
1,2233.0,11.0,2,9.0,4.0,2.0,1,1,1.0,0,2,80.0,279.0,1
1,6008.0,145.0,2,1.0,1.0,18.0,1,1,15.0,1,2,0.0,1001.0,1
1,4433.0,5.0,2,3.0,8.0,5.0,1,0,0.0,1,2,320.0,1.0,1
1,3917.0,1625.0,2,8.0,4.0,15.0,1,1,10.0,0,2,186.0,4701.0,1
1,2392.0,665.0,2,8.0,4.0,165.0,0,0,0.0,0,2,100.0,1.0,1
1,4117.0,404.0,2,13.0,8.0,7.0,1,1,8.0,0,2,320.0,1.0,1
1,2283.0,3.0,2,7.0,4.0,129.0,1,1,1.0,0,2,260.0,801.0,1
0,5833.0,10.0,2,11.0,4.0,4.0,1,1,14.0,0,2,0.0,1603.0,1
1,3417.0,917.0,2,8.0,4.0,45.0,1,1,12.0,1,2,0.0,222.0,1
0,1783.0,11.0,2,14.0,8.0,1.0,1,1,11.0,0,2,0.0,3001.0,1
1,4858.0,205.0,1,4.0,4.0,25.0,1,1,11.0,0,2,380.0,2733.0,1
0,2042.0,835.0,2,11.0,4.0,1585.0,1,1,1.0,0,2,0.0,1.0,1
1,43.0,29.0,1,13.0,8.0,175.0,1,1,8.0,0,2,100.0,376.0,1
1,2325.0,1.0,2,8.0,4.0,835.0,1,0,0.0,0,1,300.0,1.0,1
1,4142.0,5.0,2,11.0,8.0,5.0,1,1,6.0,1,2,470.0,1.0,1
0,4725.0,75.0,2,11.0,8.0,275.0,1,1,1.0,0,2,333.0,893.0,1
1,2825.0,504.0,1,8.0,5.0,15.0,1,1,8.0,1,2,144.0,8.0,1
1,1808.0,55.0,2,4.0,4.0,5.0,1,0,0.0,0,2,80.0,1.0,1
1,2308.0,115.0,2,3.0,4.0,35.0,1,1,9.0,0,2,56.0,743.0,1
0,25.0,875.0,2,14.0,8.0,104.0,1,0,0.0,1,2,160.0,5861.0,1
0,3217.0,146.0,2,9.0,4.0,1085.0,1,1,16.0,0,2,120.0,2080.0,1
1,345.0,404.0,1,3.0,5.0,85.0,1,1,7.0,1,2,195.0,1.0,1
1,4808.0,604.0,2,4.0,4.0,4.0,0,0,0.0,0,2,0.0,2691.0,1
1,3625.0,5.0,2,8.0,5.0,25.0,1,1,6.0,0,2,0.0,368.0,1
0,2475.0,3.0,2,11.0,8.0,1835.0,1,1,19.0,0,2,0.0,501.0,1
1,2442.0,12335.0,2,11.0,8.0,1585.0,1,0,0.0,1,2,120.0,1.0,1
1,2867.0,9335.0,2,11.0,8.0,5665.0,1,1,6.0,0,2,381.0,169.0,1
0,2167.0,115.0,1,5.0,3.0,0.0,1,1,11.0,1,2,0.0,1.0,1
1,3317.0,304.0,1,8.0,8.0,204.0,1,1,1.0,1,2,180.0,18028.0,1
0,2867.0,104.0,2,8.0,4.0,25.0,1,1,5.0,1,2,300.0,1431.0,1
1,335.0,175.0,2,14.0,8.0,45.0,1,1,4.0,1,2,253.0,858.0,1
0,5842.0,21.0,2,3.0,5.0,10.0,1,1,13.0,0,2,0.0,6701.0,1
1,4133.0,0.0,2,8.0,5.0,15.0,1,0,0.0,0,2,0.0,1.0,1
1,3675.0,125.0,1,8.0,4.0,15.0,0,0,0.0,1,2,232.0,114.0,1
0,2608.0,8665.0,2,6.0,4.0,1415.0,1,0,0.0,0,2,160.0,151.0,1
1,3858.0,3335.0,2,9.0,4.0,4.0,1,1,14.0,0,2,383.0,1345.0,1
1,2958.0,45.0,2,9.0,4.0,75.0,1,1,2.0,1,2,330.0,1.0,1
0,565.0,16.0,2,5.0,1.0,0.0,1,1,15.0,0,2,0.0,248.0,1
0,4667.0,46.0,2,13.0,8.0,415.0,1,1,11.0,1,2,440.0,7.0,1
1,3442.0,425.0,2,3.0,5.0,325.0,1,1,2.0,0,2,274.0,611.0,1
1,5133.0,10.0,2,3.0,5.0,0.0,1,1,11.0,0,2,0.0,1250.0,1
1,3492.0,5.0,2,14.0,8.0,75.0,1,1,6.0,1,2,0.0,1001.0,1
0,1808.0,375.0,3,13.0,1.0,10.0,0,0,0.0,1,1,300.0,1.0,1
1,1933.0,95.0,2,11.0,4.0,1.0,1,0,0.0,1,2,60.0,401.0,1
0,7158.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
