@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,1967.0,10.0,1,4.0,8.0,835.0,1,0,0.0,1,2,140.0,1.0,0
1,4092.0,225.0,1,14.0,8.0,10.0,1,0,0.0,1,2,176.0,1.0,0
1,35.0,3375.0,2,8.0,8.0,829.0,0,0,0.0,1,2,0.0,1.0,0
0,5025.0,835.0,2,6.0,4.0,5.0,0,0,0.0,1,2,240.0,118.0,0
1,4517.0,15.0,2,8.0,4.0,25.0,1,0,0.0,1,2,140.0,1.0,0
1,2942.0,125.0,2,9.0,4.0,175.0,0,0,0.0,0,2,200.0,1.0,0
1,3358.0,25.0,2,3.0,5.0,4.0,0,0,0.0,1,1,420.0,1.0,0
0,3225.0,15.0,2,8.0,4.0,25.0,0,0,0.0,1,2,372.0,123.0,0
1,2292.0,3165.0,1,8.0,4.0,165.0,0,0,0.0,0,2,160.0,1059.0,0
0,2758.0,3.0,2,7.0,4.0,279.0,0,1,1.0,1,2,280.0,11.0,0
1,3292.0,25.0,2,6.0,4.0,175.0,0,1,2.0,1,2,720.0,1.0,0
1,4917.0,229.0,2,1.0,1.0,29.0,0,0,0.0,0,2,200.0,4.0,0
0,5217.0,0.0,1,1.0,1.0,0.0,0,0,0.0,0,2,0.0,1.0,0
1,2583.0,12835.0,2,13.0,4.0,5.0,0,0,0.0,0,2,0.0,3.0,0
1,6275.0,7.0,2,10.0,9.0,0.0,0,0,0.0,0,2,0.0,13.0,0
1,2217.0,585.0,1,1.0,1.0,0.0,0,0,0.0,0,2,100.0,1.0,0
1,2217.0,12125.0,2,8.0,4.0,3335.0,0,1,2.0,1,2,180.0,174.0,0
1,3825.0,10125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,160.0,1.0,0
1,2075.0,5085.0,1,5.0,4.0,29.0,0,0,0.0,0,2,140.0,185.0,0
0,235.0,15.0,2,9.0,4.0,875.0,0,0,0.0,1,2,160.0,1.0,0
1,3417.0,275.0,2,3.0,5.0,25.0,0,0,0.0,1,2,232.0,201.0,0
0,3192.0,3125.0,2,1.0,1.0,304.0,0,1,2.0,1,2,200.0,5.0,0
1,4958.0,19.0,2,1.0,1.0,0.0,1,1,1.0,0,2,94.0,1.0,0
1,2817.0,125.0,1,4.0,4.0,85.0,0,0,0.0,0,2,216.0,2101.0,0
0,4033.0,8125.0,1,4.0,4.0,165.0,0,1,2.0,0,2,184.0,19.0,0
1,2108.0,10085.0,1,10.0,8.0,125.0,0,0,0.0,0,2,260.0,1.0,0
0,3157.0,1125.0,2,1.0,1.0,0.0,0,0,0.0,0,2,184.0,5201.0,0
0,3317.0,225.0,1,13.0,4.0,35.0,0,0,0.0,1,2,200.0,142.0,0
0,1917.0,585.0,1,6.0,4.0,585.0,1,0,0.0,1,2,160.0,1.0,0
1,1842.0,10415.0,1,6.0,4.0,125.0,1,0,0.0,0,2,120.0,376.0,0
0,285.0,1.0,2,11.0,4.0,1.0,1,1,2.0,1,2,167.0,501.0,0
1,3067.0,25.0,2,13.0,8.0,225.0,0,0,0.0,1,1,340.0,1.0,0
0,2767.0,15.0,2,7.0,4.0,2.0,1,0,0.0,0,1,368.0,1.0,0
1,2117.0,0.0,2,8.0,4.0,5.0,0,0,0.0,1,1,0.0,1.0,0
0,2725.0,29.0,2,7.0,8.0,125.0,0,1,1.0,1,2,272.0,109.0,0
1,225.0,115.0,1,7.0,4.0,15.0,0,0,0.0,1,2,0.0,4001.0,0
1,3108.0,15.0,1,9.0,4.0,4.0,0,0,0.0,0,1,160.0,1.0,0
0,1825.0,10.0,2,9.0,4.0,1.0,0,1,1.0,0,2,120.0,2.0,0
0,1958.0,665.0,1,8.0,4.0,1.0,0,1,1.0,0,2,2000.0,3.0,0
0,3325.0,3.0,1,6.0,4.0,2.0,0,0,0.0,0,2,180.0,1.0,0
1,2675.0,45.0,1,8.0,5.0,25.0,0,0,0.0,0,2,200.0,1211.0,0
1,2167.0,1165.0,1,4.0,4.0,25.0,1,1,1.0,0,2,180.0,21.0,0
1,4875.0,26335.0,1,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,0
1,485.0,425.0,2,7.0,4.0,125.0,1,0,0.0,1,2,225.0,1.0,1
1,2925.0,1479.0,2,6.0,4.0,504.0,1,1,5.0,1,2,168.0,1.0,1
1,6408.0,20.0,2,14.0,8.0,175.0,1,1,9.0,1,2,0.0,1001.0,1
0,2875.0,375.0,2,8.0,4.0,1085.0,1,1,1.0,1,2,371.0,1.0,1
1,2325.0,15.0,2,11.0,4.0,2375.0,1,1,3.0,1,2,0.0,583.0,1
1,5967.0,154.0,2,11.0,4.0,125.0,1,0,0.0,1,2,260.0,1.0,1
1,425.0,4915.0,1,9.0,4.0,3165.0,1,0,0.0,1,2,52.0,1443.0,1
1,2042.0,7.0,2,8.0,4.0,1625.0,1,1,3.0,0,2,200.0,1392.0,1
0,235.0,9.0,2,11.0,4.0,85.0,1,1,5.0,1,2,120.0,1.0,1
0,3233.0,54.0,2,13.0,4.0,4.0,1,0,0.0,0,2,440.0,11178.0,1
0,2008.0,125.0,2,11.0,4.0,1.0,0,1,1.0,0,2,240.0,769.0,1
1,4325.0,3.0,2,11.0,8.0,6.0,1,1,11.0,0,2,80.0,1.0,1
1,2783.0,154.0,2,9.0,4.0,375.0,1,1,5.0,1,2,100.0,4.0,1
1,2317.0,0.0,2,13.0,4.0,85.0,1,0,0.0,0,2,0.0,1.0,1
1,2417.0,875.0,2,11.0,4.0,4625.0,1,1,2.0,1,2,520.0,2001.0,1
0,3775.0,55.0,2,11.0,4.0,125.0,1,0,0.0,1,2,228.0,1.0,1
1,3992.0,621.0,2,11.0,4.0,4.0,1,1,1.0,0,2,200.0,301.0,1
1,5658.0,185.0,2,2.0,5.0,15.0,1,1,17.0,1,2,0.0,1.0,1
1,3667.0,325.0,2,11.0,8.0,9.0,1,0,0.0,1,2,102.0,640.0,1
1,2892.0,15.0,2,8.0,8.0,5335.0,1,1,11.0,0,2,0.0,2284.0,1
1,2125.0,15.0,2,9.0,4.0,15.0,0,0,0.0,0,2,150.0,9.0,1
1,4875.0,85.0,2,8.0,8.0,125.0,1,1,9.0,0,2,181.0,1656.0,1
1,3083.0,0.0,2,9.0,4.0,125.0,1,1,1.0,0,2,202.0,1.0,1
0,3575.0,915.0,2,6.0,4.0,75.0,1,1,4.0,0,2,0.0,1584.0,1
1,2575.0,5.0,2,8.0,4.0,146.0,1,1,5.0,1,2,312.0,1.0,1
0,2742.0,145.0,2,14.0,8.0,3085.0,1,1,1.0,0,2,120.0,12.0,1
1,2267.0,1585.0,1,9.0,4.0,3085.0,1,1,6.0,0,2,80.0,1.0,1
0,2067.0,1835.0,2,11.0,4.0,2085.0,1,1,5.0,0,2,220.0,2504.0,1
0,2408.0,5.0,2,11.0,8.0,125.0,1,1,1.0,0,2,0.0,679.0,1
1,2017.0,5625.0,2,9.0,4.0,171.0,1,0,0.0,0,1,120.0,1.0,1
1,3267.0,55.0,2,11.0,8.0,55.0,1,1,12.0,1,2,408.0,1001.0,1
0,3308.0,4625.0,2,11.0,8.0,1625.0,1,1,2.0,0,2,0.0,1.0,1
1,3408.0,8.0,1,7.0,5.0,4.0,1,1,1.0,1,2,280.0,2001.0,1
1,2267.0,105.0,2,11.0,8.0,1335.0,1,0,0.0,0,2,100.0,1.0,1
1,2133.0,75.0,2,6.0,4.0,1415.0,1,1,1.0,0,2,80.0,9801.0,1
0,4583.0,105.0,2,11.0,4.0,5.0,1,1,7.0,1,2,0.0,1.0,1
0,3067.0,12.0,2,8.0,4.0,2.0,1,1,1.0,0,2,220.0,20.0,1
1,21.0,3.0,1,2.0,4.0,1085.0,1,1,8.0,1,2,160.0,2.0,1
1,2208.0,83.0,2,8.0,8.0,2165.0,0,0,0.0,1,2,128.0,1.0,1
1,2042.0,1835.0,2,8.0,4.0,225.0,1,1,1.0,0,2,100.0,151.0,1
0,245.0,1275.0,2,8.0,5.0,475.0,1,1,2.0,0,2,73.0,445.0,1
1,4858.0,65.0,2,11.0,8.0,6.0,1,0,0.0,1,2,350.0,1.0,1
1,2725.0,1665.0,2,13.0,8.0,5085.0,1,1,9.0,0,2,399.0,828.0,1
0,23.0,1175.0,2,14.0,8.0,5.0,1,1,2.0,1,2,300.0,552.0,1
1,2783.0,15.0,2,9.0,4.0,2.0,1,1,11.0,1,2,434.0,36.0,1
0,30.0,529.0,2,10.0,2.0,225.0,1,1,5.0,1,2,99.0,501.0,1
1,45.0,85.0,2,13.0,8.0,14.0,1,1,1.0,1,2,88.0,2001.0,1
0,2042.0,75.0,2,4.0,4.0,15.0,1,1,1.0,0,2,160.0,235.0,1
1,2675.0,1125.0,2,14.0,8.0,125.0,1,0,0.0,0,2,0.0,5299.0,1
0,2083.0,3.0,2,6.0,4.0,4.0,1,0,0.0,0,2,100.0,1.0,1
0,46.0,4.0,2,5.0,3.0,0.0,1,0,0.0,0,2,100.0,961.0,1
1,2825.0,5125.0,2,14.0,4.0,475.0,1,1,2.0,0,2,420.0,8.0,1
1,2825.0,875.0,2,7.0,4.0,96.0,1,1,3.0,1,2,396.0,1.0,1
0,295.0,46.0,2,4.0,4.0,54.0,1,1,4.0,0,2,380.0,501.0,1
0,3125.0,375.0,2,13.0,8.0,625.0,1,1,9.0,1,2,181.0,1.0,1
1,3517.0,25.0,2,4.0,4.0,45.0,1,1,7.0,0,2,150.0,1271.0,1
1,2392.0,15.0,2,2.0,8.0,1875.0,1,1,6.0,0,2,200.0,328.0,1
0,2283.0,229.0,2,11.0,8.0,229.0,1,1,7.0,1,2,140.0,2385.0,1
1,26.0,1.0,2,11.0,4.0,175.0,1,0,0.0,1,2,280.0,1.0,1
0,2292.0,11585.0,2,13.0,4.0,4.0,1,0,0.0,0,2,80.0,1350.0,1
1,2567.0,125.0,2,13.0,4.0,121.0,1,1,67.0,1,2,140.0,259.0,1
