@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0,3858.0,5.0,2,13.0,4.0,135.0,1,0,0.0,1,2,980.0,1.0,0
0,4083.0,35.0,2,3.0,5.0,5.0,0,0,0.0,0,1,1160.0,1.0,0
1,2542.0,54.0,2,9.0,4.0,165.0,0,1,1.0,0,2,272.0,445.0,0
1,5858.0,271.0,2,8.0,4.0,2415.0,0,0,0.0,1,2,320.0,1.0,0
1,20.0,0.0,2,2.0,4.0,5.0,0,0,0.0,0,2,144.0,1.0,0
0,45.0,4585.0,2,4.0,8.0,1.0,0,0,0.0,1,1,240.0,1.0,0
1,4117.0,125.0,1,9.0,4.0,25.0,0,0,0.0,0,2,0.0,196.0,0
1,16.0,3125.0,2,9.0,4.0,85.0,0,1,1.0,0,2,0.0,7.0,0
1,195.0,9585.0,2,6.0,4.0,79.0,0,0,0.0,0,2,80.0,351.0,0
1,2408.0,9.0,2,6.0,4.0,25.0,0,0,0.0,1,2,0.0,1.0,0
1,4325.0,2521.0,2,11.0,8.0,21.0,1,1,1.0,0,2,760.0,91.0,0
1,35.0,25.0,2,3.0,4.0,1.0,0,0,0.0,1,2,210.0,1.0,0
1,1883.0,415.0,1,8.0,4.0,165.0,0,1,1.0,0,2,200.0,2.0,0
0,4158.0,104.0,2,6.0,4.0,665.0,0,0,0.0,0,2,240.0,238.0,0
1,365.0,425.0,2,11.0,4.0,35.0,0,0,0.0,0,2,454.0,51.0,0
1,28.0,3.0,2,9.0,4.0,75.0,0,0,0.0,1,2,300.0,68.0,0
0,2358.0,115.0,1,4.0,8.0,3.0,0,0,0.0,1,2,20.0,17.0,0
1,2067.0,125.0,1,8.0,8.0,1375.0,1,1,3.0,1,2,140.0,211.0,0
1,2875.0,15.0,1,8.0,4.0,15.0,1,0,0.0,1,2,0.0,226.0,0
1,4783.0,4165.0,2,14.0,5.0,85.0,0,0,0.0,1,2,520.0,1.0,0
0,2525.0,125.0,2,2.0,4.0,1.0,0,0,0.0,1,2,180.0,1063.0,0
1,215.0,115.0,2,3.0,4.0,5.0,1,0,0.0,1,2,100.0,69.0,0
1,4717.0,5835.0,2,9.0,4.0,55.0,0,0,0.0,0,2,465.0,151.0,0
1,3917.0,25.0,1,3.0,8.0,10.0,0,0,0.0,1,1,200.0,1.0,0
0,5333.0,165.0,2,1.0,1.0,0.0,0,0,0.0,1,1,62.0,28.0,0
1,2158.0,79.0,1,13.0,4.0,665.0,0,0,0.0,0,2,160.0,1.0,0
0,2858.0,375.0,2,8.0,4.0,25.0,0,1,1.0,1,2,40.0,155.0,0
1,2783.0,15.0,2,9.0,4.0,225.0,0,1,1.0,1,2,100.0,4.0,0
1,1858.0,1029.0,2,1.0,1.0,415.0,0,0,0.0,0,2,80.0,1.0,0
0,2358.0,585.0,1,1.0,1.0,125.0,0,0,0.0,0,2,120.0,88.0,0
0,2475.0,13665.0,2,11.0,8.0,15.0,0,0,0.0,0,2,280.0,2.0,0
1,2925.0,13.0,2,2.0,8.0,5.0,0,0,0.0,0,2,228.0,1.0,0
1,5183.0,204.0,1,1.0,1.0,15.0,0,0,0.0,0,2,120.0,2.0,0
1,2567.0,325.0,2,8.0,8.0,229.0,0,1,1.0,1,2,416.0,22.0,0
1,3617.0,18125.0,2,9.0,4.0,85.0,0,0,0.0,0,2,320.0,3553.0,0
1,20.0,125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,140.0,5.0,0
0,2175.0,1175.0,2,8.0,4.0,25.0,0,0,0.0,1,2,180.0,1.0,0
1,3275.0,2335.0,2,2.0,8.0,575.0,0,0,0.0,1,2,292.0,1.0,0
0,1692.0,5.0,2,3.0,4.0,165.0,0,1,6.0,1,2,240.0,36.0,0
1,3958.0,5.0,2,1.0,1.0,0.0,0,1,2.0,0,2,17.0,2.0,0
1,3157.0,3.0,1,3.0,5.0,7.0,0,0,0.0,0,2,0.0,2.0,0
0,2525.0,135.0,1,1.0,1.0,2.0,0,1,1.0,1,2,200.0,2.0,0
1,2983.0,204.0,1,14.0,8.0,4.0,0,0,0.0,0,2,128.0,2.0,0
0,3675.0,471.0,2,1.0,1.0,0.0,0,0,0.0,0,2,160.0,1.0,0
0,2292.0,125.0,2,11.0,4.0,25.0,0,0,0.0,1,2,120.0,810.0,0
0,5708.0,335.0,2,3.0,5.0,1.0,1,0,0.0,1,2,252.0,2198.0,0
1,3157.0,5.0,1,6.0,4.0,85.0,1,0,0.0,0,2,0.0,1.0,0
0,225.0,11.0,1,11.0,4.0,3.0,1,0,0.0,1,2,268.0,1.0,0
1,3525.0,3165.0,2,14.0,8.0,375.0,1,0,0.0,1,2,680.0,1.0,0
1,3983.0,5.0,2,7.0,4.0,25.0,1,0,0.0,0,1,288.0,1.0,0
1,1767.0,446.0,2,8.0,4.0,25.0,0,0,0.0,0,1,80.0,1.0,0
1,4283.0,125.0,2,7.0,4.0,13875.0,0,1,1.0,1,2,352.0,113.0,0
1,2308.0,25.0,2,1.0,1.0,85.0,0,0,0.0,1,2,100.0,4209.0,0
1,4425.0,11.0,1,2.0,4.0,15.0,1,0,0.0,0,1,0.0,1.0,0
0,225.0,85.0,2,11.0,4.0,175.0,1,1,10.0,0,2,80.0,991.0,0
0,3058.0,10665.0,2,11.0,8.0,85.0,0,1,12.0,1,2,129.0,4.0,0
0,295.0,2.0,1,10.0,8.0,2.0,0,0,0.0,0,2,256.0,18.0,0
0,2433.0,25.0,1,3.0,5.0,45.0,0,0,0.0,0,2,200.0,457.0,0
1,4092.0,835.0,2,1.0,1.0,0.0,1,0,0.0,0,2,130.0,2.0,0
1,3208.0,4.0,1,13.0,4.0,15.0,0,0,0.0,1,2,120.0,1.0,0
0,265.0,271.0,1,8.0,4.0,85.0,0,0,0.0,0,1,80.0,1.0,0
1,2325.0,4.0,2,8.0,5.0,25.0,1,0,0.0,1,2,160.0,1.0,1
1,5675.0,1225.0,2,7.0,4.0,125.0,1,1,4.0,1,2,200.0,1.0,1
1,7675.0,2229.0,2,10.0,9.0,1275.0,1,1,1.0,1,2,0.0,110.0,1
0,4742.0,3.0,2,14.0,4.0,13875.0,1,1,2.0,1,2,519.0,1705.0,1
1,39.0,5.0,2,13.0,4.0,35.0,1,1,10.0,1,2,0.0,1.0,1
1,3208.0,4.0,2,7.0,4.0,25.0,1,0,0.0,1,2,360.0,1.0,1
1,2433.0,6625.0,1,2.0,4.0,55.0,1,0,0.0,1,1,100.0,1.0,1
1,25.0,1125.0,2,8.0,4.0,25.0,1,1,17.0,0,2,200.0,1209.0,1
0,2258.0,1075.0,2,11.0,4.0,415.0,1,1,5.0,1,2,0.0,561.0,1
0,245.0,5.0,2,11.0,8.0,15.0,1,0,0.0,0,2,280.0,825.0,1
0,225.0,846.0,1,14.0,4.0,246.0,0,0,0.0,0,2,164.0,1.0,1
1,1942.0,65.0,2,9.0,8.0,146.0,1,1,7.0,0,2,80.0,2955.0,1
1,2667.0,425.0,2,13.0,4.0,429.0,1,1,1.0,1,2,120.0,1.0,1
1,4175.0,96.0,2,14.0,4.0,25.0,1,0,0.0,0,2,510.0,601.0,1
1,3417.0,154.0,2,13.0,4.0,154.0,1,1,1.0,1,2,520.0,50001.0,1
0,3825.0,6.0,2,4.0,4.0,1.0,1,0,0.0,1,2,0.0,1.0,1
1,2517.0,35.0,2,13.0,4.0,625.0,1,1,7.0,0,2,0.0,7060.0,1
1,5458.0,9415.0,2,1.0,1.0,14415.0,1,1,11.0,1,2,30.0,301.0,1
1,56.0,125.0,2,4.0,8.0,8.0,1,0,0.0,1,2,24.0,2029.0,1
1,5392.0,9625.0,2,10.0,4.0,8665.0,1,1,5.0,0,2,0.0,1.0,1
1,3758.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
1,3283.0,25.0,2,13.0,8.0,275.0,1,1,6.0,0,2,160.0,2073.0,1
1,3358.0,275.0,2,7.0,4.0,425.0,1,1,6.0,0,2,204.0,1.0,1
0,5283.0,15.0,2,8.0,4.0,55.0,1,1,14.0,0,2,0.0,2201.0,1
1,2308.0,25.0,2,8.0,4.0,1085.0,1,1,11.0,1,2,60.0,2185.0,1
0,25.0,1233.0,2,13.0,8.0,35.0,1,1,6.0,0,2,400.0,459.0,1
1,5642.0,28.0,1,8.0,4.0,285.0,1,1,40.0,0,2,0.0,16.0,1
0,2067.0,3.0,2,11.0,4.0,165.0,1,1,3.0,0,2,100.0,7.0,1
0,285.0,304.0,1,14.0,8.0,254.0,1,1,1.0,0,2,70.0,1.0,1
1,4833.0,12.0,2,7.0,4.0,16.0,1,0,0.0,0,1,110.0,1.0,1
1,3517.0,25125.0,2,14.0,8.0,1625.0,1,1,1.0,1,2,515.0,501.0,1
0,5867.0,446.0,2,11.0,8.0,304.0,1,1,6.0,0,2,43.0,561.0,1
1,1375.0,4.0,1,9.0,4.0,175.0,1,1,2.0,1,2,120.0,1001.0,1
1,42.0,205.0,2,3.0,8.0,5125.0,1,0,0.0,0,2,400.0,1.0,1
1,185.0,2.0,2,3.0,4.0,15.0,1,1,2.0,0,2,120.0,301.0,1
0,6058.0,165.0,2,11.0,4.0,11.0,1,0,0.0,1,2,21.0,10562.0,1
0,1875.0,75.0,2,11.0,4.0,271.0,1,1,5.0,0,2,184.0,26727.0,1
1,3667.0,4415.0,1,4.0,4.0,25.0,1,1,10.0,1,2,320.0,1.0,1
1,18.0,165.0,2,11.0,7.0,21.0,0,0,0.0,0,2,200.0,41.0,1
1,3017.0,5.0,2,8.0,4.0,175.0,1,1,11.0,0,2,32.0,541.0,1
0,2033.0,10.0,2,8.0,8.0,1.0,1,1,4.0,0,2,50.0,1466.0,1
1,3425.0,3.0,2,13.0,8.0,7415.0,1,0,0.0,1,2,0.0,1.0,1
1,2317.0,11125.0,2,14.0,8.0,46.0,1,1,1.0,0,2,100.0,1.0,1
0,41.0,204.0,1,11.0,8.0,125.0,1,1,23.0,1,2,455.0,1237.0,1
1,2192.0,54.0,1,14.0,4.0,4.0,1,1,1.0,1,2,840.0,60.0,1
0,47.0,13.0,2,3.0,5.0,5165.0,1,1,9.0,1,2,0.0,1.0,1
1,27.0,75.0,2,8.0,8.0,425.0,1,1,3.0,1,2,312.0,151.0,1
0,6517.0,14.0,2,1.0,1.0,0.0,1,1,11.0,1,2,0.0,1401.0,1
1,2267.0,254.0,1,8.0,8.0,2585.0,1,0,0.0,0,2,0.0,1.0,1
0,2508.0,254.0,1,6.0,4.0,25.0,1,0,0.0,1,2,370.0,1.0,1
0,2842.0,35.0,2,9.0,4.0,835.0,1,0,0.0,0,1,280.0,1.0,1
1,4825.0,25085.0,2,9.0,4.0,175.0,1,1,3.0,0,2,120.0,15.0,1
1,44.0,2.0,2,7.0,4.0,175.0,1,1,2.0,1,2,0.0,16.0,1
0,36.0,1.0,2,8.0,4.0,2.0,1,1,11.0,0,2,0.0,457.0,1
0,4742.0,8.0,2,10.0,5.0,65.0,1,1,6.0,0,2,375.0,51101.0,1
1,41.0,4.0,2,10.0,4.0,4.0,0,1,1.0,0,1,560.0,1.0,1
1,2667.0,271.0,1,13.0,4.0,525.0,1,1,1.0,0,2,211.0,1.0,1
1,3733.0,65.0,2,7.0,8.0,425.0,1,1,12.0,1,2,93.0,1.0,1
1,1917.0,0.0,1,7.0,5.0,0.0,0,0,0.0,1,1,500.0,2.0,1
1,1917.0,95.0,2,9.0,4.0,15.0,1,0,0.0,0,2,120.0,2207.0,1
0,2125.0,2335.0,2,3.0,5.0,5.0,1,1,4.0,0,1,80.0,1.0,1
1,7342.0,1775.0,2,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,1
