@RELATION myRel

@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {u, y, l}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {w, q, m, r, cc, k, c, d, x, i, e, aa, ff, j}
@ATTRIBUTE A7 {v, h, bb, ff, j, z, o, dd, n}
@ATTRIBUTE A8 NUMERIC
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 NUMERIC
@ATTRIBUTE A12 {f, t}
@ATTRIBUTE A13 {g, s, p}
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE A15 NUMERIC
@ATTRIBUTE Class {positive, negative}

@DATA
b,2067.0,415.0,u,g,c,v,125.0,f,f,0.0,f,g,0.0,44.0,negative
a,2008.0,125.0,u,g,c,v,0.0,f,f,0.0,f,g,0.0,0.0,negative
b,20.0,0.0,u,g,d,v,5.0,f,f,0.0,f,g,144.0,0.0,negative
b,2675.0,2.0,u,g,d,v,75.0,f,f,0.0,t,g,80.0,0.0,negative
b,5858.0,271.0,u,g,c,v,2415.0,f,f,0.0,t,g,320.0,0.0,negative
b,2558.0,335.0,u,g,k,h,35.0,f,f,0.0,t,g,340.0,0.0,negative
b,3558.0,75.0,u,g,k,v,15.0,f,f,0.0,t,g,231.0,0.0,negative
b,3667.0,2.0,u,g,i,v,25.0,f,f,0.0,t,g,221.0,0.0,negative
b,3442.0,1335.0,u,g,i,bb,125.0,f,f,0.0,t,g,440.0,4500.0,negative
b,4317.0,225.0,u,g,i,bb,75.0,t,f,0.0,f,g,560.0,0.0,negative
b,2342.0,585.0,u,g,c,h,85.0,t,f,0.0,f,g,180.0,0.0,negative
b,3067.0,25.0,u,g,cc,h,225.0,f,f,0.0,t,s,340.0,0.0,negative
b,23.0,75.0,u,g,m,v,5.0,f,f,0.0,t,s,320.0,0.0,negative
b,2375.0,12.0,u,g,c,v,2085.0,f,f,0.0,f,s,80.0,0.0,negative
b,2858.0,3625.0,u,g,aa,v,25.0,f,f,0.0,t,g,100.0,0.0,negative
b,2583.0,12835.0,u,g,cc,v,5.0,f,f,0.0,f,g,0.0,2.0,negative
b,1883.0,0.0,u,g,q,v,665.0,f,f,0.0,f,g,160.0,1.0,negative
b,2625.0,154.0,u,g,w,v,125.0,f,f,0.0,f,g,100.0,0.0,negative
a,1958.0,665.0,u,g,w,v,1665.0,f,f,0.0,f,g,220.0,5.0,negative
a,4817.0,1335.0,u,g,i,o,335.0,f,f,0.0,f,g,0.0,120.0,negative
b,3633.0,379.0,u,g,w,v,1165.0,t,f,0.0,t,g,200.0,0.0,negative
b,34.0,45.0,u,g,aa,v,1.0,t,f,0.0,t,g,240.0,0.0,negative
b,2217.0,12125.0,u,g,c,v,3335.0,f,t,2.0,t,g,180.0,173.0,negative
b,2767.0,75.0,u,g,q,h,165.0,f,f,0.0,t,g,220.0,251.0,negative
b,1708.0,25.0,u,g,q,v,335.0,f,t,4.0,f,g,160.0,8.0,negative
a,285.0,1.0,u,g,q,v,1.0,t,t,2.0,t,g,167.0,500.0,negative
a,5575.0,708.0,u,g,k,h,675.0,t,t,3.0,t,g,100.0,50.0,negative
a,1825.0,10.0,u,g,w,v,1.0,f,t,1.0,f,g,120.0,1.0,negative
b,3983.0,5.0,u,g,m,v,25.0,t,f,0.0,f,s,288.0,0.0,negative
b,3233.0,75.0,u,g,e,bb,1585.0,t,f,0.0,t,s,420.0,0.0,negative
b,2683.0,54.0,u,g,k,ff,0.0,f,f,0.0,f,g,100.0,0.0,negative
b,2817.0,125.0,y,p,k,v,85.0,f,f,0.0,f,g,216.0,2100.0,negative
b,3017.0,1085.0,y,p,c,v,4.0,f,f,0.0,f,g,170.0,179.0,negative
b,3483.0,25.0,y,p,w,v,3.0,f,f,0.0,f,s,200.0,0.0,negative
b,225.0,115.0,y,p,m,v,15.0,f,f,0.0,t,g,0.0,4000.0,negative
b,34.0,55.0,y,p,c,v,15.0,f,f,0.0,t,g,60.0,0.0,negative
b,4425.0,11.0,y,p,d,v,15.0,t,f,0.0,f,s,0.0,0.0,negative
b,3617.0,42.0,y,p,w,v,29.0,f,f,0.0,t,g,309.0,2.0,negative
b,6275.0,7.0,u,g,e,z,0.0,f,f,0.0,f,g,0.0,12.0,negative
a,2617.0,2.0,u,g,j,j,0.0,f,f,0.0,t,g,276.0,1.0,negative
b,3525.0,3165.0,u,g,x,h,375.0,t,f,0.0,t,g,680.0,0.0,negative
a,5333.0,165.0,u,g,ff,ff,0.0,f,f,0.0,t,s,62.0,27.0,negative
a,2042.0,105.0,y,p,x,h,0.0,f,f,0.0,t,g,154.0,32.0,negative
b,5233.0,1375.0,y,p,c,h,946.0,t,f,0.0,t,g,200.0,100.0,negative
b,2167.0,1165.0,y,p,k,v,25.0,t,t,1.0,f,g,180.0,20.0,negative
a,245.0,2415.0,y,p,c,v,0.0,f,f,0.0,f,g,120.0,0.0,negative
a,225.0,11.0,y,p,q,v,3.0,t,f,0.0,t,g,268.0,0.0,negative
b,34.0,5085.0,y,p,i,bb,1085.0,f,f,0.0,t,g,480.0,0.0,negative
a,2175.0,175.0,y,p,j,j,0.0,f,f,0.0,f,g,160.0,0.0,negative
b,4875.0,26335.0,y,p,ff,ff,0.0,t,f,0.0,t,g,0.0,0.0,negative
b,2325.0,12625.0,u,g,c,v,125.0,f,t,2.0,f,g,0.0,5552.0,negative
b,2925.0,1479.0,u,g,aa,v,504.0,t,t,5.0,t,g,168.0,0.0,positive
b,2783.0,15.0,u,g,w,v,2.0,t,t,11.0,t,g,434.0,35.0,positive
b,2325.0,15.0,u,g,q,v,2375.0,t,t,3.0,t,g,0.0,582.0,positive
b,3167.0,83.0,u,g,x,v,1335.0,t,t,8.0,t,g,303.0,3290.0,positive
b,5675.0,1225.0,u,g,m,v,125.0,t,t,4.0,t,g,200.0,0.0,positive
b,3742.0,204.0,u,g,w,v,4.0,t,f,0.0,t,g,400.0,5800.0,positive
b,26.0,1.0,u,g,q,v,175.0,t,f,0.0,t,g,280.0,0.0,positive
b,2442.0,12335.0,u,g,q,h,1585.0,t,f,0.0,t,g,120.0,0.0,positive
b,42.0,979.0,u,g,x,h,796.0,t,t,8.0,f,g,0.0,0.0,positive
b,2233.0,11.0,u,g,w,v,2.0,t,t,1.0,f,g,80.0,278.0,positive
b,3817.0,10125.0,u,g,x,v,25.0,t,t,6.0,f,g,520.0,196.0,positive
b,185.0,2.0,u,g,i,v,15.0,t,t,2.0,f,g,120.0,300.0,positive
b,3917.0,1625.0,u,g,c,v,15.0,t,t,10.0,f,g,186.0,4700.0,positive
b,2517.0,6.0,u,g,c,v,1.0,t,t,3.0,f,g,0.0,0.0,positive
b,1608.0,75.0,u,g,c,v,175.0,t,t,5.0,t,g,352.0,690.0,positive
b,3417.0,917.0,u,g,c,v,45.0,t,t,12.0,t,g,0.0,221.0,positive
a,47.0,13.0,u,g,i,bb,5165.0,t,t,9.0,t,g,0.0,0.0,positive
a,4775.0,8.0,u,g,c,v,7875.0,t,t,6.0,t,g,0.0,1260.0,positive
a,2258.0,1075.0,u,g,q,v,415.0,t,t,5.0,t,g,0.0,560.0,positive
a,2042.0,835.0,u,g,q,v,1585.0,t,t,1.0,f,g,0.0,0.0,positive
a,5283.0,15.0,u,g,c,v,55.0,t,t,14.0,f,g,0.0,2200.0,positive
a,1892.0,9.0,u,g,aa,v,75.0,t,t,2.0,f,g,88.0,591.0,positive
a,1883.0,95.0,u,g,w,v,1625.0,t,t,6.0,t,g,40.0,600.0,positive
b,3992.0,621.0,u,g,q,v,4.0,t,t,1.0,f,g,200.0,300.0,positive
b,4117.0,404.0,u,g,cc,h,7.0,t,t,8.0,f,g,320.0,0.0,positive
b,2392.0,15.0,u,g,d,h,1875.0,t,t,6.0,f,g,200.0,327.0,positive
b,7675.0,2229.0,u,g,e,z,1275.0,t,t,1.0,t,g,0.0,109.0,positive
a,25.0,875.0,u,g,x,h,104.0,t,f,0.0,t,g,160.0,5860.0,positive
a,2692.0,135.0,u,g,q,h,5.0,t,t,2.0,f,g,0.0,5000.0,positive
a,5867.0,446.0,u,g,q,h,304.0,t,t,6.0,f,g,43.0,560.0,positive
a,2075.0,10335.0,u,g,cc,h,335.0,t,t,1.0,t,g,80.0,50.0,positive
a,1783.0,11.0,u,g,x,h,1.0,t,t,11.0,f,g,0.0,3000.0,positive
a,41.0,204.0,y,p,q,h,125.0,t,t,23.0,t,g,455.0,1236.0,positive
b,3667.0,4415.0,y,p,k,v,25.0,t,t,10.0,t,g,320.0,0.0,positive
b,3633.0,2125.0,y,p,w,v,85.0,t,t,1.0,f,g,50.0,1187.0,positive
b,3317.0,3165.0,y,p,x,v,3165.0,t,t,3.0,t,g,380.0,0.0,positive
b,3408.0,8.0,y,p,m,bb,4.0,t,t,1.0,t,g,280.0,2000.0,positive
a,5842.0,21.0,u,g,i,bb,10.0,t,t,13.0,f,g,0.0,6700.0,positive
b,5592.0,115.0,u,g,ff,ff,5.0,t,t,5.0,f,g,0.0,8851.0,positive
b,3475.0,15.0,u,g,r,n,5375.0,t,t,9.0,t,g,0.0,134.0,positive
b,3933.0,5875.0,u,g,cc,h,10.0,t,t,14.0,t,g,399.0,0.0,positive
b,3733.0,65.0,u,g,m,h,425.0,t,t,12.0,t,g,93.0,0.0,positive
b,395.0,425.0,u,g,c,bb,65.0,t,t,16.0,f,g,117.0,1210.0,positive
b,3017.0,65.0,u,g,cc,v,3125.0,t,t,8.0,f,g,330.0,1200.0,positive
b,2125.0,15.0,u,g,w,v,15.0,f,f,0.0,f,g,150.0,8.0,positive
a,3825.0,6.0,u,g,k,v,1.0,t,f,0.0,t,g,0.0,0.0,positive
a,2608.0,8665.0,u,g,aa,v,1415.0,t,f,0.0,f,g,160.0,150.0,positive
a,205.0,11835.0,u,g,c,h,6.0,t,f,0.0,f,g,340.0,0.0,positive
b,2025.0,996.0,u,g,e,dd,0.0,t,f,0.0,f,g,0.0,0.0,positive
b,56.0,125.0,u,g,k,h,8.0,t,f,0.0,t,g,24.0,2028.0,positive
b,3517.0,45.0,u,g,x,h,575.0,f,f,0.0,t,s,711.0,0.0,positive
b,425.0,4915.0,y,p,w,v,3165.0,t,f,0.0,t,g,52.0,1442.0,positive
a,1883.0,4415.0,y,p,c,h,3.0,t,f,0.0,f,g,240.0,0.0,positive
a,6058.0,165.0,u,g,q,v,11.0,t,f,0.0,t,g,21.0,10561.0,positive
a,30.0,529.0,u,g,e,dd,225.0,t,t,5.0,t,g,99.0,500.0,positive
b,4833.0,12.0,u,g,m,v,16.0,t,f,0.0,f,s,110.0,0.0,positive
b,205.0,10.0,y,p,c,v,25.0,t,f,0.0,f,s,40.0,0.0,positive
b,43.0,29.0,y,p,cc,h,175.0,t,t,8.0,f,g,100.0,375.0,positive
b,1917.0,0.0,y,p,m,bb,0.0,f,f,0.0,t,s,500.0,1.0,positive
b,41.0,4.0,u,g,e,v,4.0,f,t,1.0,f,s,560.0,0.0,positive
