@RELATION myRel

@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {u, y, l}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {w, q, m, r, cc, k, c, d, x, i, e, aa, ff, j}
@ATTRIBUTE A7 {v, h, bb, ff, j, z, o, dd, n}
@ATTRIBUTE A8 NUMERIC
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 NUMERIC
@ATTRIBUTE A12 {f, t}
@ATTRIBUTE A13 {g, s, p}
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE A15 NUMERIC
@ATTRIBUTE Class {positive, negative}

@DATA
a,305.0,65.0,u,g,c,bb,4.0,t,t,7.0,t,g,0.0,3065.0,positive
a,4417.0,6665.0,u,g,q,v,7375.0,t,t,3.0,t,g,0.0,0.0,positive
a,235.0,9.0,u,g,q,v,85.0,t,t,5.0,t,g,120.0,0.0,positive
a,2242.0,5665.0,u,g,q,v,2585.0,t,t,7.0,f,g,129.0,3257.0,positive
a,5708.0,195.0,u,g,c,v,55.0,t,t,7.0,f,g,0.0,3000.0,positive
a,3575.0,915.0,u,g,aa,v,75.0,t,t,4.0,f,g,0.0,1583.0,positive
a,3217.0,146.0,u,g,w,v,1085.0,t,t,16.0,f,g,120.0,2079.0,positive
b,4325.0,3.0,u,g,q,h,6.0,t,t,11.0,f,g,80.0,0.0,positive
b,3283.0,25.0,u,g,cc,h,275.0,t,t,6.0,f,g,160.0,2072.0,positive
b,5742.0,85.0,u,g,e,h,7.0,t,t,3.0,f,g,0.0,0.0,positive
b,6408.0,20.0,u,g,x,h,175.0,t,t,9.0,t,g,0.0,1000.0,positive
a,2517.0,2875.0,u,g,x,h,875.0,t,f,0.0,f,g,360.0,0.0,positive
a,2408.0,5.0,u,g,q,h,125.0,t,t,1.0,f,g,0.0,678.0,positive
a,4725.0,75.0,u,g,q,h,275.0,t,t,1.0,f,g,333.0,892.0,positive
a,1917.0,8585.0,u,g,cc,h,75.0,t,t,7.0,f,g,96.0,0.0,positive
a,2742.0,145.0,u,g,x,h,3085.0,t,t,1.0,f,g,120.0,11.0,positive
a,2342.0,79.0,y,p,q,v,15.0,t,t,2.0,t,g,80.0,400.0,positive
b,2758.0,204.0,y,p,aa,v,2.0,t,t,3.0,t,g,370.0,560.0,positive
b,2267.0,1585.0,y,p,w,v,3085.0,t,t,6.0,f,g,80.0,0.0,positive
b,2192.0,54.0,y,p,x,v,4.0,t,t,1.0,t,g,840.0,59.0,positive
b,345.0,404.0,y,p,i,bb,85.0,t,t,7.0,t,g,195.0,0.0,positive
a,2125.0,2335.0,u,g,i,bb,5.0,t,t,4.0,f,s,80.0,0.0,positive
b,6008.0,145.0,u,g,ff,ff,18.0,t,t,15.0,t,g,0.0,1000.0,positive
b,5433.0,675.0,u,g,c,h,2625.0,t,t,11.0,t,g,0.0,284.0,positive
b,2725.0,1585.0,u,g,cc,h,1835.0,t,t,12.0,t,g,583.0,713.0,positive
b,4767.0,25.0,u,g,m,bb,25.0,t,t,12.0,t,g,410.0,2510.0,positive
b,40.0,65.0,u,g,aa,bb,35.0,t,t,1.0,f,g,0.0,500.0,positive
b,2208.0,11.0,u,g,cc,v,665.0,t,f,0.0,f,g,100.0,0.0,positive
b,2392.0,665.0,u,g,c,v,165.0,f,f,0.0,f,g,100.0,0.0,positive
a,3675.0,5125.0,u,g,e,v,5.0,t,f,0.0,t,g,0.0,4000.0,positive
a,2292.0,11585.0,u,g,cc,v,4.0,t,f,0.0,f,g,80.0,1349.0,positive
b,2333.0,15.0,u,g,c,h,1415.0,t,f,0.0,f,g,422.0,200.0,positive
b,42.0,205.0,u,g,i,h,5125.0,t,f,0.0,f,g,400.0,0.0,positive
b,28.0,2.0,u,g,k,h,4165.0,t,t,2.0,t,g,181.0,0.0,positive
b,3417.0,525.0,u,g,w,v,85.0,f,f,0.0,t,g,290.0,6.0,positive
b,2333.0,11625.0,y,p,w,v,835.0,t,f,0.0,t,g,160.0,300.0,positive
a,2808.0,15.0,y,p,e,z,0.0,t,f,0.0,f,g,0.0,13212.0,positive
a,4983.0,13585.0,u,g,k,h,85.0,t,f,0.0,t,g,0.0,0.0,positive
a,4742.0,3.0,u,g,x,v,13875.0,t,t,2.0,t,g,519.0,1704.0,positive
b,4283.0,4625.0,u,g,q,v,458.0,t,f,0.0,f,s,0.0,0.0,positive
b,2433.0,6625.0,y,p,d,v,55.0,t,f,0.0,t,s,100.0,0.0,positive
b,4858.0,205.0,y,p,k,v,25.0,t,t,11.0,f,g,380.0,2732.0,positive
a,1808.0,375.0,l,gg,cc,ff,10.0,f,f,0.0,t,s,300.0,0.0,positive
