@RELATION myRel

@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {u, y, l}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {w, q, m, r, cc, k, c, d, x, i, e, aa, ff, j}
@ATTRIBUTE A7 {v, h, bb, ff, j, z, o, dd, n}
@ATTRIBUTE A8 NUMERIC
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 NUMERIC
@ATTRIBUTE A12 {f, t}
@ATTRIBUTE A13 {g, s, p}
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE A15 NUMERIC
@ATTRIBUTE Class {positive, negative}

@DATA
a,32.0,6.0,u,g,d,v,125.0,f,f,0.0,f,g,272.0,0.0,negative
b,3242.0,3.0,u,g,d,v,165.0,f,f,0.0,t,g,120.0,0.0,negative
b,2358.0,179.0,u,g,c,v,54.0,f,f,0.0,t,g,136.0,1.0,negative
b,2358.0,835.0,u,g,i,h,85.0,f,f,0.0,t,g,220.0,5.0,negative
b,3233.0,35.0,u,g,k,v,5.0,f,f,0.0,t,g,232.0,0.0,negative
b,35.0,25.0,u,g,i,v,1.0,f,f,0.0,t,g,210.0,0.0,negative
b,2692.0,225.0,u,g,i,bb,5.0,f,f,0.0,t,g,640.0,4000.0,negative
b,3992.0,5.0,u,g,i,bb,21.0,f,f,0.0,f,g,550.0,0.0,negative
b,215.0,975.0,u,g,c,v,25.0,t,f,0.0,f,g,140.0,0.0,negative
b,3033.0,5.0,u,g,d,h,85.0,f,f,0.0,t,s,252.0,0.0,negative
a,225.0,415.0,u,g,i,v,335.0,f,f,0.0,t,s,144.0,0.0,negative
b,1767.0,446.0,u,g,c,v,25.0,f,f,0.0,f,s,80.0,0.0,negative
b,3075.0,1585.0,u,g,d,v,585.0,f,f,0.0,t,s,0.0,0.0,negative
b,2617.0,835.0,u,g,cc,v,1165.0,f,f,0.0,f,g,100.0,0.0,negative
b,2008.0,25.0,u,g,q,v,125.0,f,f,0.0,f,g,200.0,0.0,negative
b,2275.0,115.0,u,g,i,v,415.0,f,f,0.0,f,g,0.0,0.0,negative
b,3617.0,18125.0,u,g,w,v,85.0,f,f,0.0,f,g,320.0,3552.0,negative
a,3733.0,25.0,u,g,i,h,21.0,f,f,0.0,f,g,260.0,246.0,negative
b,3425.0,175.0,u,g,w,bb,25.0,t,f,0.0,t,g,163.0,0.0,negative
b,3183.0,25.0,u,g,aa,v,75.0,t,f,0.0,t,g,523.0,0.0,negative
b,3108.0,3085.0,u,g,c,v,25.0,f,t,2.0,t,g,160.0,41.0,negative
b,2942.0,125.0,u,g,c,h,25.0,f,t,2.0,t,g,400.0,108.0,negative
b,2517.0,3.0,u,g,c,v,125.0,f,t,1.0,f,g,0.0,22.0,negative
a,225.0,85.0,u,g,q,v,175.0,t,t,10.0,f,g,80.0,990.0,negative
a,3375.0,75.0,u,g,k,bb,1.0,t,t,3.0,t,g,212.0,0.0,negative
a,3042.0,1375.0,u,g,w,h,4.0,f,t,3.0,f,g,0.0,33.0,negative
a,2767.0,15.0,u,g,m,v,2.0,t,f,0.0,f,s,368.0,0.0,negative
b,23.0,75.0,u,g,m,v,5.0,t,f,0.0,t,s,320.0,0.0,negative
b,3475.0,25.0,u,g,cc,bb,5.0,f,f,0.0,f,g,348.0,0.0,negative
b,20.0,125.0,y,p,k,v,125.0,f,f,0.0,f,g,140.0,4.0,negative
b,1708.0,85.0,y,p,c,v,4.0,f,f,0.0,f,g,140.0,722.0,negative
b,4117.0,125.0,y,p,w,v,25.0,f,f,0.0,f,g,0.0,195.0,negative
b,4092.0,5.0,y,p,m,v,5.0,f,f,0.0,t,g,130.0,0.0,negative
b,245.0,13335.0,y,p,aa,v,4.0,f,f,0.0,t,g,120.0,475.0,negative
b,1692.0,335.0,y,p,k,v,29.0,f,f,0.0,f,s,200.0,0.0,negative
b,3208.0,4.0,y,p,cc,v,15.0,f,f,0.0,t,g,120.0,0.0,negative
b,1517.0,7.0,u,g,e,v,1.0,f,f,0.0,f,g,600.0,0.0,negative
a,2175.0,1175.0,u,g,c,v,25.0,f,f,0.0,t,g,180.0,0.0,negative
a,3858.0,5.0,u,g,cc,v,135.0,t,f,0.0,t,g,980.0,0.0,negative
a,3192.0,3125.0,u,g,ff,ff,304.0,f,t,2.0,t,g,200.0,4.0,negative
a,1817.0,10.0,y,p,q,h,165.0,f,f,0.0,f,g,340.0,0.0,negative
b,4092.0,225.0,y,p,x,h,10.0,t,f,0.0,t,g,176.0,0.0,negative
b,2358.0,46.0,y,p,w,v,2625.0,t,t,6.0,t,g,208.0,347.0,negative
a,245.0,175.0,y,p,c,v,165.0,f,f,0.0,f,g,132.0,0.0,negative
a,1917.0,585.0,y,p,aa,v,585.0,t,f,0.0,t,g,160.0,0.0,negative
b,3917.0,25.0,y,p,i,h,10.0,f,f,0.0,t,s,200.0,0.0,negative
a,2433.0,25.0,y,p,i,bb,45.0,f,f,0.0,f,g,200.0,456.0,negative
a,245.0,104.0,y,p,ff,ff,5.0,t,t,3.0,f,g,180.0,147.0,negative
b,4283.0,125.0,u,g,m,v,13875.0,f,t,1.0,t,g,352.0,112.0,negative
b,4208.0,104.0,u,g,w,v,5.0,t,t,6.0,t,g,500.0,10000.0,positive
b,3958.0,13915.0,u,g,w,v,8625.0,t,t,6.0,t,g,70.0,0.0,positive
b,2508.0,171.0,u,g,x,v,1665.0,t,t,1.0,t,g,395.0,20.0,positive
b,3908.0,6.0,u,g,m,v,129.0,t,t,5.0,t,g,108.0,1097.0,positive
b,3208.0,4.0,u,g,m,v,25.0,t,f,0.0,t,g,360.0,0.0,positive
b,1933.0,95.0,u,g,q,v,1.0,t,f,0.0,t,g,60.0,400.0,positive
b,3667.0,325.0,u,g,q,h,9.0,t,f,0.0,t,g,102.0,639.0,positive
b,2767.0,2.0,u,g,x,h,1.0,t,t,4.0,f,g,140.0,7544.0,positive
b,1942.0,65.0,u,g,w,h,146.0,t,t,7.0,f,g,80.0,2954.0,positive
b,3167.0,16165.0,u,g,d,v,3.0,t,t,9.0,f,g,250.0,730.0,positive
b,2308.0,115.0,u,g,i,v,35.0,t,t,9.0,f,g,56.0,742.0,positive
b,3925.0,95.0,u,g,m,v,65.0,t,t,14.0,f,g,240.0,4607.0,positive
b,5158.0,15.0,u,g,c,v,85.0,t,t,9.0,f,g,0.0,0.0,positive
b,205.0,2415.0,u,g,c,v,2.0,t,t,11.0,t,g,200.0,3000.0,positive
b,2017.0,925.0,u,g,c,v,1665.0,t,t,3.0,t,g,40.0,28.0,positive
a,4133.0,1.0,u,g,i,bb,225.0,t,f,0.0,t,g,0.0,300.0,positive
a,4608.0,3.0,u,g,c,v,2375.0,t,t,8.0,t,g,396.0,4159.0,positive
a,2075.0,1025.0,u,g,q,v,71.0,t,t,2.0,t,g,49.0,0.0,positive
a,2817.0,375.0,u,g,q,v,585.0,t,t,4.0,f,g,80.0,0.0,positive
a,5833.0,10.0,u,g,q,v,4.0,t,t,14.0,f,g,0.0,1602.0,positive
a,215.0,6.0,u,g,aa,v,25.0,t,t,3.0,f,g,80.0,918.0,positive
a,2475.0,125.0,u,g,aa,v,15.0,t,t,12.0,t,g,120.0,567.0,positive
b,3517.0,25.0,u,g,k,v,45.0,t,t,7.0,f,g,150.0,1270.0,positive
b,3192.0,446.0,u,g,cc,h,604.0,t,t,3.0,f,g,311.0,300.0,positive
b,2892.0,15.0,u,g,c,h,5335.0,t,t,11.0,f,g,0.0,2283.0,positive
b,6775.0,55.0,u,g,e,z,13.0,t,t,1.0,t,g,0.0,0.0,positive
a,23.0,1175.0,u,g,x,h,5.0,t,t,2.0,t,g,300.0,551.0,positive
a,3542.0,12.0,u,g,q,h,14.0,t,t,8.0,f,g,0.0,6590.0,positive
a,3308.0,4625.0,u,g,q,h,1625.0,t,t,2.0,f,g,0.0,0.0,positive
a,4667.0,46.0,u,g,cc,h,415.0,t,t,11.0,t,g,440.0,6.0,positive
a,2033.0,10.0,u,g,c,h,1.0,t,t,4.0,f,g,50.0,1465.0,positive
a,4033.0,754.0,y,p,q,h,8.0,t,t,14.0,f,g,0.0,2300.0,positive
b,4308.0,375.0,y,p,c,v,375.0,t,t,8.0,t,g,300.0,162.0,positive
b,2667.0,271.0,y,p,cc,v,525.0,t,t,1.0,f,g,211.0,0.0,positive
b,21.0,3.0,y,p,d,v,1085.0,t,t,8.0,t,g,160.0,1.0,positive
b,2825.0,504.0,y,p,c,bb,15.0,t,t,8.0,t,g,144.0,7.0,positive
b,5133.0,10.0,u,g,i,bb,0.0,t,t,11.0,f,g,0.0,1249.0,positive
a,6408.0,165.0,u,g,ff,ff,0.0,t,t,1.0,f,g,232.0,100.0,positive
b,5458.0,9415.0,u,g,ff,ff,14415.0,t,t,11.0,t,g,30.0,300.0,positive
b,3275.0,15.0,u,g,cc,h,55.0,t,t,3.0,t,g,0.0,0.0,positive
b,2308.0,115.0,u,g,w,h,2125.0,t,t,11.0,t,g,290.0,284.0,positive
b,3625.0,5.0,u,g,c,bb,25.0,t,t,6.0,f,g,0.0,367.0,positive
b,2517.0,35.0,u,g,cc,v,625.0,t,t,7.0,f,g,0.0,7059.0,positive
b,1917.0,95.0,u,g,w,v,15.0,t,f,0.0,f,g,120.0,2206.0,positive
b,3867.0,21.0,u,g,k,v,85.0,t,f,0.0,t,g,280.0,0.0,positive
a,2083.0,3.0,u,g,aa,v,4.0,t,f,0.0,f,g,100.0,0.0,positive
a,4433.0,0.0,u,g,c,v,25.0,t,f,0.0,f,g,0.0,0.0,positive
b,4133.0,0.0,u,g,c,bb,15.0,t,f,0.0,f,g,0.0,0.0,positive
b,2183.0,25.0,u,g,d,h,665.0,t,f,0.0,t,g,0.0,0.0,positive
b,2267.0,165.0,u,g,c,j,225.0,f,f,0.0,t,s,0.0,0.0,positive
b,27.0,15.0,y,p,w,v,375.0,t,f,0.0,t,g,260.0,1065.0,positive
b,2267.0,254.0,y,p,c,h,2585.0,t,f,0.0,f,g,0.0,0.0,positive
a,3775.0,55.0,u,g,q,v,125.0,t,f,0.0,t,g,228.0,0.0,positive
a,565.0,16.0,u,g,j,ff,0.0,t,t,15.0,f,g,0.0,247.0,positive
b,4817.0,35.0,u,g,aa,v,35.0,t,f,0.0,f,s,230.0,0.0,positive
b,2325.0,1.0,u,g,c,v,835.0,t,f,0.0,f,s,300.0,0.0,positive
b,3517.0,25125.0,u,g,x,h,1625.0,t,t,1.0,t,g,515.0,500.0,positive
a,2167.0,115.0,y,p,j,j,0.0,t,t,11.0,t,g,0.0,0.0,positive
b,18.0,165.0,u,g,q,n,21.0,f,f,0.0,f,g,200.0,40.0,positive
