@RELATION myRel

@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {u, y, l}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {w, q, m, r, cc, k, c, d, x, i, e, aa, ff, j}
@ATTRIBUTE A7 {v, h, bb, ff, j, z, o, dd, n}
@ATTRIBUTE A8 NUMERIC
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 NUMERIC
@ATTRIBUTE A12 {f, t}
@ATTRIBUTE A13 {g, s, p}
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE A15 NUMERIC
@ATTRIBUTE Class {positive, negative}

@DATA
b,4308.0,375.0,y,p,c,v,375.0,t,t,8.0,t,g,300.0,162.0,positive
a,6058.0,165.0,u,g,q,v,11.0,t,f,0.0,t,g,21.0,10561.0,positive
b,3992.0,54.0,y,p,aa,v,5.0,t,t,3.0,f,g,200.0,1000.0,positive
a,4417.0,6665.0,u,g,q,v,7375.0,t,t,3.0,t,g,0.0,0.0,positive
a,2508.0,254.0,y,p,aa,v,25.0,t,f,0.0,t,g,370.0,0.0,positive
a,565.0,16.0,u,g,j,ff,0.0,t,t,15.0,f,g,0.0,247.0,positive
b,2758.0,204.0,y,p,aa,v,2.0,t,t,3.0,t,g,370.0,560.0,positive
a,2608.0,8665.0,u,g,aa,v,1415.0,t,f,0.0,f,g,160.0,150.0,positive
a,23.0,1175.0,u,g,x,h,5.0,t,t,2.0,t,g,300.0,551.0,positive
b,2667.0,271.0,y,p,cc,v,525.0,t,t,1.0,f,g,211.0,0.0,positive
b,3425.0,3.0,u,g,cc,h,7415.0,t,f,0.0,t,g,0.0,0.0,positive
a,215.0,6.0,u,g,aa,v,25.0,t,t,3.0,f,g,80.0,918.0,positive
b,2617.0,25.0,u,g,i,bb,0.0,t,f,0.0,t,g,0.0,0.0,positive
a,2475.0,3.0,u,g,q,h,1835.0,t,t,19.0,f,g,0.0,500.0,positive
b,3208.0,4.0,u,g,m,v,25.0,t,f,0.0,t,g,360.0,0.0,positive
a,3125.0,375.0,u,g,cc,h,625.0,t,t,9.0,t,g,181.0,0.0,positive
b,2025.0,996.0,u,g,e,dd,0.0,t,f,0.0,f,g,0.0,0.0,positive
a,5008.0,1254.0,u,g,aa,v,229.0,t,t,3.0,t,g,156.0,0.0,positive
b,2575.0,75.0,u,g,c,bb,25.0,t,f,0.0,f,g,349.0,23.0,positive
a,3825.0,6.0,u,g,k,v,1.0,t,f,0.0,t,g,0.0,0.0,positive
b,5742.0,85.0,u,g,e,h,7.0,t,t,3.0,f,g,0.0,0.0,positive
b,3492.0,25.0,u,g,w,v,0.0,t,f,0.0,t,g,239.0,200.0,positive
a,2033.0,10.0,u,g,c,h,1.0,t,t,4.0,f,g,50.0,1465.0,positive
b,6542.0,11.0,u,g,e,z,20.0,t,t,7.0,t,g,22.0,0.0,positive
a,2242.0,5665.0,u,g,q,v,2585.0,t,t,7.0,f,g,129.0,3257.0,positive
b,6408.0,20.0,u,g,x,h,175.0,t,t,9.0,t,g,0.0,1000.0,positive
b,2317.0,0.0,u,g,cc,v,85.0,t,f,0.0,f,g,0.0,0.0,positive
b,5433.0,675.0,u,g,c,h,2625.0,t,t,11.0,t,g,0.0,284.0,positive
a,3067.0,12.0,u,g,c,v,2.0,t,t,1.0,f,g,220.0,19.0,positive
b,335.0,175.0,u,g,x,h,45.0,t,t,4.0,t,g,253.0,857.0,positive
b,2317.0,11125.0,u,g,x,h,46.0,t,t,1.0,f,g,100.0,0.0,positive
a,2258.0,1075.0,u,g,q,v,415.0,t,t,5.0,t,g,0.0,560.0,positive
b,5133.0,10.0,u,g,i,bb,0.0,t,t,11.0,f,g,0.0,1249.0,positive
b,3917.0,171.0,u,g,x,v,125.0,t,t,5.0,t,g,480.0,0.0,positive
b,2767.0,2.0,u,g,x,h,1.0,t,t,4.0,f,g,140.0,7544.0,positive
b,595.0,275.0,u,g,w,v,175.0,t,t,5.0,t,g,60.0,58.0,positive
b,3817.0,10125.0,u,g,x,v,25.0,t,t,6.0,f,g,520.0,196.0,positive
b,3267.0,55.0,u,g,q,h,55.0,t,t,12.0,t,g,408.0,1000.0,positive
b,5158.0,15.0,u,g,c,v,85.0,t,t,9.0,f,g,0.0,0.0,positive
b,2325.0,15.0,u,g,q,v,2375.0,t,t,3.0,t,g,0.0,582.0,positive
b,3858.0,3335.0,u,g,w,v,4.0,t,t,14.0,f,g,383.0,1344.0,positive
b,3317.0,1.0,u,g,x,v,75.0,t,t,7.0,t,g,340.0,4071.0,positive
b,2517.0,35.0,u,g,cc,v,625.0,t,t,7.0,f,g,0.0,7059.0,positive
b,3908.0,6.0,u,g,m,v,129.0,t,t,5.0,t,g,108.0,1097.0,positive
b,3917.0,1625.0,u,g,c,v,15.0,t,t,10.0,f,g,186.0,4700.0,positive
b,2575.0,5.0,u,g,c,v,146.0,t,t,5.0,t,g,312.0,0.0,positive
b,3083.0,0.0,u,g,w,v,125.0,t,t,1.0,f,g,202.0,0.0,positive
b,2233.0,11.0,u,g,w,v,2.0,t,t,1.0,f,g,80.0,278.0,positive
