@RELATION myRel

@ATTRIBUTE A1 {b, a}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {u, y, l}
@ATTRIBUTE A5 {g, p, gg}
@ATTRIBUTE A6 {w, q, m, r, cc, k, c, d, x, i, e, aa, ff, j}
@ATTRIBUTE A7 {v, h, bb, ff, j, z, o, dd, n}
@ATTRIBUTE A8 NUMERIC
@ATTRIBUTE A9 {t, f}
@ATTRIBUTE A10 {t, f}
@ATTRIBUTE A11 NUMERIC
@ATTRIBUTE A12 {f, t}
@ATTRIBUTE A13 {g, s, p}
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE A15 NUMERIC
@ATTRIBUTE Class {positive, negative}

@DATA
a,1958.0,665.0,u,g,w,v,1665.0,f,f,0.0,f,g,220.0,5.0,negative
a,3658.0,29.0,u,g,ff,ff,0.0,f,t,10.0,f,g,200.0,18.0,negative
b,3075.0,1585.0,u,g,d,v,585.0,f,f,0.0,t,s,0.0,0.0,negative
b,2117.0,0.0,u,g,c,v,5.0,f,f,0.0,t,s,0.0,0.0,negative
b,2858.0,3625.0,u,g,aa,v,25.0,f,f,0.0,t,g,100.0,0.0,negative
a,1975.0,75.0,u,g,c,v,795.0,t,t,5.0,t,g,140.0,5.0,negative
b,2067.0,415.0,u,g,c,v,125.0,f,f,0.0,f,g,0.0,44.0,negative
b,2558.0,335.0,u,g,k,h,35.0,f,f,0.0,t,g,340.0,0.0,negative
b,375.0,175.0,y,p,c,bb,25.0,t,f,0.0,t,g,164.0,400.0,negative
b,1625.0,0.0,y,p,aa,v,25.0,f,f,0.0,f,g,60.0,0.0,negative
b,1858.0,1029.0,u,g,ff,ff,415.0,f,f,0.0,f,g,80.0,0.0,negative
b,3525.0,165.0,y,p,c,v,4.0,t,f,0.0,f,g,80.0,0.0,negative
b,2408.0,875.0,u,g,m,v,85.0,f,t,4.0,f,g,254.0,1950.0,negative
b,2458.0,125.0,u,g,w,v,875.0,t,f,0.0,t,g,260.0,0.0,negative
b,3225.0,14.0,y,p,ff,ff,0.0,f,t,2.0,f,g,160.0,1.0,negative
b,2767.0,75.0,u,g,q,h,165.0,f,f,0.0,t,g,220.0,251.0,negative
b,3633.0,379.0,u,g,w,v,1165.0,t,f,0.0,t,g,200.0,0.0,negative
a,2725.0,29.0,u,g,m,h,125.0,f,t,1.0,t,g,272.0,108.0,negative
b,3608.0,254.0,u,g,ff,ff,0.0,f,f,0.0,f,g,0.0,1000.0,negative
a,3483.0,125.0,y,p,i,h,5.0,f,f,0.0,t,g,160.0,0.0,negative
b,1792.0,205.0,u,g,aa,v,4.0,f,f,0.0,f,g,280.0,750.0,negative
b,2075.0,5085.0,y,p,j,v,29.0,f,f,0.0,f,g,140.0,184.0,negative
b,2108.0,4125.0,y,p,i,h,4.0,f,f,0.0,f,g,140.0,100.0,negative
b,2542.0,54.0,u,g,w,v,165.0,f,t,1.0,f,g,272.0,444.0,negative
a,1692.0,5.0,u,g,i,v,165.0,f,t,6.0,t,g,240.0,35.0,negative
b,2625.0,154.0,u,g,w,v,125.0,f,f,0.0,f,g,100.0,0.0,negative
b,2375.0,415.0,y,p,c,v,4.0,f,t,2.0,f,g,128.0,6.0,negative
a,2475.0,13665.0,u,g,q,h,15.0,f,f,0.0,f,g,280.0,1.0,negative
b,1742.0,65.0,u,g,i,v,125.0,f,f,0.0,f,g,60.0,100.0,negative
b,2358.0,835.0,u,g,i,h,85.0,f,f,0.0,t,g,220.0,5.0,negative
b,28.0,3.0,u,g,w,v,75.0,f,f,0.0,t,g,300.0,67.0,negative
a,1917.0,585.0,y,p,aa,v,585.0,t,f,0.0,t,g,160.0,0.0,negative
a,2175.0,1175.0,u,g,c,v,25.0,f,f,0.0,t,g,180.0,0.0,negative
b,2042.0,1085.0,u,g,q,v,15.0,f,f,0.0,f,g,108.0,7.0,negative
b,215.0,115.0,u,g,i,v,5.0,t,f,0.0,t,g,100.0,68.0,negative
b,3733.0,2665.0,u,g,cc,v,165.0,f,f,0.0,t,g,0.0,501.0,negative
b,3142.0,155.0,u,g,c,v,5.0,t,f,0.0,f,g,120.0,0.0,negative
a,2083.0,85.0,u,g,c,v,165.0,f,f,0.0,f,g,0.0,351.0,negative
a,2083.0,5.0,y,p,e,dd,1.0,f,f,0.0,f,g,260.0,0.0,negative
a,1792.0,54.0,u,g,c,v,175.0,f,t,1.0,t,g,80.0,5.0,negative
b,22.0,79.0,u,g,w,v,29.0,f,t,1.0,f,g,420.0,283.0,negative
b,2308.0,25.0,u,g,ff,ff,85.0,f,f,0.0,t,g,100.0,4208.0,negative
b,235.0,275.0,u,g,ff,ff,45.0,f,f,0.0,f,g,160.0,25.0,negative
b,25.0,12.0,u,g,k,v,225.0,t,t,2.0,t,g,120.0,5.0,negative
b,2675.0,45.0,y,p,c,bb,25.0,f,f,0.0,f,g,200.0,1210.0,negative
b,1842.0,10415.0,y,p,aa,v,125.0,t,f,0.0,f,g,120.0,375.0,negative
a,3192.0,3125.0,u,g,ff,ff,304.0,f,t,2.0,t,g,200.0,4.0,negative
a,2292.0,125.0,u,g,q,v,25.0,f,f,0.0,t,g,120.0,809.0,negative
a,5683.0,425.0,y,p,ff,ff,5.0,f,f,0.0,t,g,0.0,4.0,negative
a,225.0,11.0,y,p,q,v,3.0,t,f,0.0,t,g,268.0,0.0,negative
b,2817.0,125.0,y,p,k,v,85.0,f,f,0.0,f,g,216.0,2100.0,negative
a,5333.0,165.0,u,g,ff,ff,0.0,f,f,0.0,t,s,62.0,27.0,negative
a,25.0,11.0,y,p,aa,v,45.0,t,f,0.0,f,g,120.0,0.0,negative
b,5967.0,154.0,u,g,q,v,125.0,t,f,0.0,t,g,260.0,0.0,positive
a,2075.0,1025.0,u,g,q,v,71.0,t,t,2.0,t,g,49.0,0.0,positive
a,2067.0,3.0,u,g,q,v,165.0,t,t,3.0,f,g,100.0,6.0,positive
b,1617.0,4.0,u,g,c,v,4.0,f,f,0.0,f,g,0.0,0.0,positive
b,40.0,65.0,u,g,aa,bb,35.0,t,t,1.0,f,g,0.0,500.0,positive
b,2333.0,15.0,u,g,c,h,1415.0,t,f,0.0,f,g,422.0,200.0,positive
b,2308.0,25.0,u,g,c,v,1085.0,t,t,11.0,t,g,60.0,2184.0,positive
b,27.0,15.0,y,p,w,v,375.0,t,f,0.0,t,g,260.0,1065.0,positive
b,595.0,275.0,u,g,w,v,175.0,t,t,5.0,t,g,60.0,58.0,positive
b,2133.0,105.0,u,g,c,v,3.0,t,f,0.0,t,g,0.0,0.0,positive
a,4433.0,0.0,u,g,c,v,25.0,t,f,0.0,f,g,0.0,0.0,positive
a,2408.0,5.0,u,g,q,h,125.0,t,t,1.0,f,g,0.0,678.0,positive
b,495.0,7585.0,u,g,i,bb,7585.0,t,t,15.0,t,g,0.0,5000.0,positive
b,3417.0,917.0,u,g,c,v,45.0,t,t,12.0,t,g,0.0,221.0,positive
b,3958.0,13915.0,u,g,w,v,8625.0,t,t,6.0,t,g,70.0,0.0,positive
b,3408.0,8.0,y,p,m,bb,4.0,t,t,1.0,t,g,280.0,2000.0,positive
a,1883.0,95.0,u,g,w,v,1625.0,t,t,6.0,t,g,40.0,600.0,positive
b,21.0,479.0,y,p,w,v,225.0,t,t,1.0,t,g,80.0,300.0,positive
b,4858.0,65.0,u,g,q,h,6.0,t,f,0.0,t,g,350.0,0.0,positive
b,7342.0,1775.0,u,g,ff,ff,0.0,t,f,0.0,t,g,0.0,0.0,positive
b,3425.0,3.0,u,g,cc,h,7415.0,t,f,0.0,t,g,0.0,0.0,positive
b,2025.0,996.0,u,g,e,dd,0.0,t,f,0.0,f,g,0.0,0.0,positive
b,3133.0,195.0,u,g,c,v,7.0,t,t,16.0,f,g,0.0,5000.0,positive
b,2183.0,11.0,u,g,x,v,29.0,t,t,6.0,f,g,121.0,0.0,positive
b,2767.0,2.0,u,g,x,h,1.0,t,t,4.0,f,g,140.0,7544.0,positive
b,5642.0,28.0,y,p,c,v,285.0,t,t,40.0,f,g,0.0,15.0,positive
b,3083.0,0.0,u,g,w,v,125.0,t,t,1.0,f,g,202.0,0.0,positive
b,4817.0,7625.0,u,g,w,h,155.0,t,t,12.0,f,g,0.0,790.0,positive
b,2283.0,3.0,u,g,m,v,129.0,t,t,1.0,f,g,260.0,800.0,positive
b,2675.0,1125.0,u,g,x,h,125.0,t,f,0.0,f,g,0.0,5298.0,positive
b,5158.0,15.0,u,g,c,v,85.0,t,t,9.0,f,g,0.0,0.0,positive
a,2867.0,104.0,u,g,c,v,25.0,t,t,5.0,t,g,300.0,1430.0,positive
a,1883.0,4415.0,y,p,c,h,3.0,t,f,0.0,f,g,240.0,0.0,positive
a,3067.0,12.0,u,g,c,v,2.0,t,t,1.0,f,g,220.0,19.0,positive
a,2817.0,375.0,u,g,q,v,585.0,t,t,4.0,f,g,80.0,0.0,positive
b,3733.0,65.0,u,g,m,h,425.0,t,t,12.0,t,g,93.0,0.0,positive
b,2267.0,165.0,u,g,c,j,225.0,f,f,0.0,t,s,0.0,0.0,positive
b,3992.0,621.0,u,g,q,v,4.0,t,t,1.0,f,g,200.0,300.0,positive
a,4775.0,8.0,u,g,c,v,7875.0,t,t,6.0,t,g,0.0,1260.0,positive
b,5742.0,85.0,u,g,e,h,7.0,t,t,3.0,f,g,0.0,0.0,positive
b,3317.0,1.0,u,g,x,v,75.0,t,t,7.0,t,g,340.0,4071.0,positive
b,4817.0,35.0,u,g,aa,v,35.0,t,f,0.0,f,s,230.0,0.0,positive
b,2192.0,54.0,y,p,x,v,4.0,t,t,1.0,t,g,840.0,59.0,positive
b,2825.0,875.0,u,g,m,v,96.0,t,t,3.0,t,g,396.0,0.0,positive
b,4142.0,5.0,u,g,q,h,5.0,t,t,6.0,t,g,470.0,0.0,positive
b,3933.0,5875.0,u,g,cc,h,10.0,t,t,14.0,t,g,399.0,0.0,positive
a,2742.0,145.0,u,g,x,h,3085.0,t,t,1.0,f,g,120.0,11.0,positive
b,4025.0,215.0,u,g,e,z,20.0,t,t,11.0,f,g,0.0,1200.0,positive
b,3917.0,171.0,u,g,x,v,125.0,t,t,5.0,t,g,480.0,0.0,positive
a,4725.0,75.0,u,g,q,h,275.0,t,t,1.0,f,g,333.0,892.0,positive
a,5833.0,10.0,u,g,q,v,4.0,t,t,14.0,f,g,0.0,1602.0,positive
b,3992.0,54.0,y,p,aa,v,5.0,t,t,3.0,f,g,200.0,1000.0,positive
a,2292.0,11585.0,u,g,cc,v,4.0,t,f,0.0,f,g,80.0,1349.0,positive
b,7675.0,2229.0,u,g,e,z,1275.0,t,t,1.0,t,g,0.0,109.0,positive
b,2317.0,0.0,u,g,cc,v,85.0,t,f,0.0,f,g,0.0,0.0,positive
a,2808.0,15.0,y,p,e,z,0.0,t,f,0.0,f,g,0.0,13212.0,positive
b,3633.0,2125.0,y,p,w,v,85.0,t,t,1.0,f,g,50.0,1187.0,positive
a,6408.0,165.0,u,g,ff,ff,0.0,t,t,1.0,f,g,232.0,100.0,positive
b,4133.0,0.0,u,g,c,bb,15.0,t,f,0.0,f,g,0.0,0.0,positive
