@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A12,12.0,A32,A43,1155.0,A61,A75,3.0,A94,A103,3.0,A121,40.0,A141,A152,2.0,A172,1.0,A191,A201,1
A14,9.0,A32,A40,3577.0,A62,A73,1.0,A93,A103,2.0,A121,26.0,A143,A151,1.0,A173,2.0,A191,A202,1
A11,24.0,A32,A43,2384.0,A61,A75,4.0,A93,A101,4.0,A121,64.0,A141,A151,1.0,A172,1.0,A191,A201,1
A14,24.0,A34,A46,1597.0,A61,A75,4.0,A93,A101,4.0,A124,54.0,A143,A153,2.0,A173,2.0,A191,A201,1
A14,24.0,A32,A42,929.0,A65,A74,4.0,A93,A101,2.0,A123,31.0,A142,A152,1.0,A173,1.0,A192,A201,1
A13,36.0,A32,A43,4473.0,A61,A75,4.0,A93,A101,2.0,A123,31.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,10.0,A32,A44,1225.0,A61,A73,2.0,A93,A101,2.0,A123,37.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,12.0,A34,A40,958.0,A61,A74,2.0,A93,A101,3.0,A121,47.0,A143,A152,2.0,A172,2.0,A191,A201,1
A11,11.0,A34,A40,3905.0,A61,A73,2.0,A93,A101,2.0,A121,36.0,A143,A151,2.0,A173,2.0,A191,A201,1
A12,12.0,A32,A42,983.0,A64,A72,1.0,A92,A101,4.0,A121,19.0,A143,A151,1.0,A172,1.0,A191,A201,1
A13,12.0,A32,A43,1881.0,A61,A73,2.0,A92,A101,2.0,A123,44.0,A143,A151,1.0,A172,1.0,A192,A201,1
A12,24.0,A33,A43,1553.0,A62,A74,3.0,A92,A101,2.0,A122,23.0,A143,A151,2.0,A173,1.0,A192,A201,1
A14,48.0,A34,A43,3578.0,A65,A75,4.0,A93,A101,1.0,A121,47.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,48.0,A32,A46,7476.0,A61,A74,4.0,A93,A101,1.0,A124,50.0,A143,A153,1.0,A174,1.0,A192,A201,1
A11,9.0,A34,A45,1288.0,A62,A75,3.0,A93,A103,4.0,A121,48.0,A143,A152,2.0,A173,2.0,A191,A202,1
A14,12.0,A32,A40,2859.0,A65,A71,4.0,A93,A101,4.0,A124,38.0,A143,A152,1.0,A174,1.0,A192,A201,1
A13,21.0,A32,A40,2923.0,A62,A73,1.0,A92,A101,1.0,A123,28.0,A141,A152,1.0,A174,1.0,A192,A201,1
A14,10.0,A32,A40,1287.0,A65,A75,4.0,A93,A102,2.0,A122,45.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,28.0,A31,A41,7824.0,A65,A72,3.0,A93,A103,4.0,A121,40.0,A141,A151,2.0,A173,2.0,A192,A201,1
A13,24.0,A34,A43,3148.0,A65,A73,3.0,A93,A101,2.0,A123,31.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,60.0,A33,A43,7418.0,A65,A73,1.0,A93,A101,1.0,A121,27.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,36.0,A33,A40,2862.0,A62,A75,4.0,A93,A101,3.0,A124,30.0,A143,A153,1.0,A173,1.0,A191,A201,1
A12,12.0,A32,A40,1007.0,A64,A73,4.0,A94,A101,1.0,A121,22.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A34,A49,6304.0,A65,A75,4.0,A93,A101,4.0,A121,36.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,30.0,A32,A41,4811.0,A65,A74,2.0,A92,A101,4.0,A122,24.0,A142,A151,1.0,A172,1.0,A191,A201,1
A12,24.0,A33,A42,2333.0,A65,A72,4.0,A93,A101,2.0,A122,29.0,A141,A152,1.0,A172,1.0,A191,A201,1
A14,60.0,A32,A40,10366.0,A61,A75,2.0,A93,A101,4.0,A122,42.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,6.0,A34,A43,1382.0,A61,A73,1.0,A92,A101,1.0,A123,28.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,18.0,A34,A42,3780.0,A61,A72,3.0,A91,A101,2.0,A123,35.0,A143,A152,2.0,A174,1.0,A192,A201,1
A12,24.0,A32,A43,2896.0,A62,A72,2.0,A93,A101,1.0,A123,29.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,39.0,A32,A41,2569.0,A63,A73,4.0,A93,A101,4.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,18.0,A32,A49,4439.0,A61,A75,1.0,A93,A102,1.0,A121,33.0,A141,A152,1.0,A174,1.0,A192,A201,1
A14,24.0,A34,A49,4526.0,A61,A73,3.0,A93,A101,2.0,A121,74.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,12.0,A32,A46,1393.0,A61,A75,4.0,A93,A101,4.0,A122,47.0,A141,A152,3.0,A173,2.0,A192,A201,1
A14,60.0,A33,A43,15653.0,A61,A74,2.0,A93,A101,4.0,A123,21.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,15.0,A32,A40,1721.0,A61,A72,2.0,A93,A101,3.0,A121,36.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,12.0,A32,A42,2577.0,A61,A73,2.0,A91,A101,1.0,A123,42.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,36.0,A33,A49,9857.0,A62,A74,1.0,A93,A101,3.0,A122,31.0,A143,A152,2.0,A172,2.0,A192,A201,1
A11,24.0,A32,A43,1603.0,A61,A75,4.0,A92,A101,4.0,A123,55.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,36.0,A32,A43,4795.0,A61,A72,4.0,A92,A101,1.0,A124,30.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,24.0,A34,A43,1231.0,A64,A75,4.0,A92,A101,4.0,A122,57.0,A143,A151,2.0,A174,1.0,A192,A201,1
A12,24.0,A32,A40,3512.0,A62,A74,2.0,A93,A101,3.0,A123,38.0,A141,A152,2.0,A173,1.0,A192,A201,1
A11,47.0,A32,A40,10722.0,A61,A72,1.0,A92,A101,1.0,A121,35.0,A143,A152,1.0,A172,1.0,A192,A201,1
A12,12.0,A32,A43,1092.0,A61,A73,4.0,A92,A103,4.0,A121,49.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,48.0,A32,A43,3979.0,A65,A74,4.0,A93,A101,1.0,A123,41.0,A143,A152,2.0,A173,2.0,A192,A201,1
A12,18.0,A32,A49,1941.0,A64,A73,4.0,A93,A101,2.0,A122,35.0,A143,A152,1.0,A172,1.0,A192,A201,1
A11,24.0,A31,A41,3632.0,A61,A73,1.0,A92,A103,4.0,A123,22.0,A141,A151,1.0,A173,1.0,A191,A202,1
A13,12.0,A32,A42,1474.0,A61,A72,4.0,A92,A101,1.0,A122,33.0,A141,A152,1.0,A174,1.0,A192,A201,1
A14,15.0,A31,A43,1569.0,A62,A75,4.0,A93,A101,4.0,A123,34.0,A141,A152,1.0,A172,2.0,A191,A201,1
A11,42.0,A32,A42,7882.0,A61,A74,2.0,A93,A103,4.0,A122,45.0,A143,A153,1.0,A173,2.0,A191,A201,1
A11,42.0,A34,A45,3394.0,A61,A71,4.0,A93,A102,4.0,A123,65.0,A143,A152,2.0,A171,1.0,A191,A201,1
A14,15.0,A33,A41,3594.0,A61,A72,1.0,A92,A101,2.0,A122,46.0,A143,A152,2.0,A172,1.0,A191,A201,1
A13,9.0,A32,A43,1126.0,A62,A75,2.0,A91,A101,4.0,A121,49.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,10.0,A32,A46,727.0,A63,A75,4.0,A93,A101,4.0,A124,46.0,A143,A153,1.0,A173,1.0,A192,A201,1
A11,18.0,A34,A43,1880.0,A61,A74,4.0,A94,A101,1.0,A122,32.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,24.0,A34,A40,2022.0,A61,A73,4.0,A92,A101,4.0,A123,37.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,18.0,A32,A43,1936.0,A65,A74,2.0,A94,A101,4.0,A123,23.0,A143,A151,2.0,A172,1.0,A191,A201,1
A14,12.0,A34,A43,2331.0,A65,A75,1.0,A93,A102,4.0,A121,49.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A45,996.0,A65,A74,4.0,A92,A101,4.0,A121,23.0,A143,A152,2.0,A173,1.0,A191,A201,1
A13,15.0,A32,A46,1905.0,A61,A75,4.0,A93,A101,4.0,A123,40.0,A143,A151,1.0,A174,1.0,A192,A201,1
A14,6.0,A34,A43,1740.0,A61,A75,2.0,A94,A101,2.0,A121,30.0,A143,A151,2.0,A173,1.0,A191,A201,1
A12,42.0,A31,A41,9283.0,A61,A71,1.0,A93,A101,2.0,A124,55.0,A141,A153,1.0,A174,1.0,A192,A201,1
A14,10.0,A32,A43,1924.0,A61,A73,1.0,A93,A101,4.0,A122,38.0,A143,A152,1.0,A173,1.0,A192,A202,1
A14,15.0,A33,A43,1478.0,A61,A73,4.0,A94,A101,3.0,A121,33.0,A141,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A42,2835.0,A63,A75,3.0,A93,A101,4.0,A122,53.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A30,A45,2613.0,A61,A73,4.0,A93,A101,2.0,A123,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,12.0,A34,A42,1935.0,A61,A75,4.0,A93,A101,4.0,A121,43.0,A143,A152,3.0,A173,1.0,A192,A201,1
A14,18.0,A34,A43,629.0,A63,A75,4.0,A93,A101,3.0,A122,32.0,A141,A152,2.0,A174,1.0,A192,A201,1
A11,6.0,A34,A40,860.0,A61,A75,1.0,A92,A101,4.0,A124,39.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,18.0,A34,A43,1795.0,A61,A75,3.0,A92,A103,4.0,A121,48.0,A141,A151,2.0,A172,1.0,A192,A201,1
A14,10.0,A32,A48,894.0,A65,A74,4.0,A92,A101,3.0,A122,40.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,21.0,A32,A43,3357.0,A64,A72,4.0,A92,A101,2.0,A123,29.0,A141,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A31,A48,3447.0,A63,A73,4.0,A92,A101,3.0,A121,35.0,A143,A152,1.0,A172,2.0,A191,A201,1
A14,12.0,A34,A42,5801.0,A65,A75,2.0,A93,A101,4.0,A122,49.0,A143,A151,1.0,A173,1.0,A192,A201,1
A13,12.0,A31,A43,409.0,A64,A73,3.0,A92,A101,3.0,A121,42.0,A143,A151,2.0,A173,1.0,A191,A201,1
A11,6.0,A32,A40,1203.0,A62,A75,3.0,A93,A101,2.0,A122,43.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,12.0,A34,A40,2366.0,A63,A74,3.0,A91,A101,3.0,A123,36.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,4.0,A34,A43,1503.0,A61,A74,2.0,A93,A101,1.0,A121,42.0,A143,A152,2.0,A172,2.0,A191,A201,1
A14,9.0,A32,A46,3832.0,A65,A75,1.0,A93,A101,4.0,A121,64.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,18.0,A34,A49,3590.0,A61,A71,3.0,A94,A101,3.0,A123,40.0,A143,A152,3.0,A171,2.0,A192,A201,1
A12,18.0,A30,A42,3244.0,A61,A73,1.0,A92,A101,4.0,A123,33.0,A141,A152,2.0,A173,1.0,A192,A201,1
A14,24.0,A32,A40,3757.0,A61,A75,4.0,A92,A102,4.0,A124,62.0,A143,A153,1.0,A173,1.0,A192,A201,1
A12,12.0,A32,A40,7472.0,A65,A71,1.0,A92,A101,2.0,A121,24.0,A143,A151,1.0,A171,1.0,A191,A201,1
A11,12.0,A32,A43,1107.0,A61,A73,2.0,A93,A101,2.0,A121,20.0,A143,A151,1.0,A174,2.0,A192,A201,1
A12,24.0,A32,A41,2760.0,A65,A75,4.0,A93,A101,4.0,A124,36.0,A141,A153,1.0,A173,1.0,A192,A201,1
A11,10.0,A34,A42,2132.0,A65,A72,2.0,A92,A102,3.0,A121,27.0,A143,A151,2.0,A173,1.0,A191,A202,1
A14,24.0,A34,A410,6314.0,A61,A71,4.0,A93,A102,2.0,A124,27.0,A141,A152,2.0,A174,1.0,A192,A201,1
A12,30.0,A33,A49,2503.0,A62,A75,4.0,A93,A101,2.0,A122,41.0,A142,A152,2.0,A173,1.0,A191,A201,1
A11,12.0,A32,A42,1289.0,A61,A73,4.0,A93,A103,1.0,A122,21.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,48.0,A30,A40,8358.0,A63,A72,1.0,A92,A101,1.0,A123,30.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,2578.0,A64,A75,2.0,A93,A101,2.0,A123,34.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,6.0,A34,A40,1299.0,A61,A73,1.0,A93,A101,1.0,A121,74.0,A143,A152,3.0,A171,2.0,A191,A202,1
A14,48.0,A34,A49,7629.0,A65,A75,4.0,A91,A101,2.0,A123,46.0,A141,A152,2.0,A174,2.0,A191,A201,1
A12,10.0,A31,A43,1048.0,A61,A73,4.0,A93,A101,4.0,A121,23.0,A142,A152,1.0,A172,1.0,A191,A201,1
A11,12.0,A32,A42,2578.0,A61,A71,3.0,A92,A101,4.0,A124,55.0,A143,A153,1.0,A174,1.0,A191,A201,1
A14,60.0,A32,A43,10144.0,A62,A74,2.0,A92,A101,4.0,A121,21.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,6.0,A30,A40,1204.0,A62,A73,4.0,A93,A101,1.0,A124,35.0,A141,A151,1.0,A173,1.0,A191,A202,1
A11,24.0,A32,A42,3345.0,A61,A75,4.0,A93,A101,2.0,A122,39.0,A143,A151,1.0,A174,1.0,A192,A201,2
A13,18.0,A32,A42,2864.0,A61,A73,2.0,A93,A101,1.0,A121,34.0,A143,A152,1.0,A172,2.0,A191,A201,2
A11,18.0,A32,A43,3190.0,A61,A73,2.0,A92,A101,2.0,A121,24.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,48.0,A31,A49,6416.0,A61,A75,4.0,A92,A101,3.0,A124,59.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,36.0,A33,A49,4455.0,A61,A73,2.0,A91,A101,2.0,A121,30.0,A142,A152,2.0,A174,1.0,A192,A201,2
A14,48.0,A32,A49,4844.0,A61,A71,3.0,A93,A101,2.0,A123,33.0,A141,A151,1.0,A174,1.0,A192,A201,2
A13,30.0,A33,A49,1908.0,A61,A75,4.0,A93,A101,4.0,A121,66.0,A143,A152,1.0,A174,1.0,A192,A201,2
A11,24.0,A33,A43,1659.0,A61,A72,4.0,A92,A101,2.0,A123,29.0,A143,A151,1.0,A172,1.0,A192,A201,2
A11,30.0,A32,A42,3108.0,A61,A72,2.0,A91,A101,4.0,A122,31.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,12.0,A32,A44,741.0,A62,A71,4.0,A92,A101,3.0,A122,22.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,24.0,A31,A46,1837.0,A61,A74,4.0,A92,A101,4.0,A124,34.0,A141,A153,1.0,A172,1.0,A191,A201,2
A12,12.0,A30,A42,2969.0,A61,A72,4.0,A92,A101,3.0,A122,25.0,A143,A151,2.0,A173,1.0,A191,A201,2
A13,15.0,A34,A43,1271.0,A65,A73,3.0,A93,A101,4.0,A124,39.0,A143,A153,2.0,A173,1.0,A192,A201,2
A14,24.0,A32,A49,4591.0,A64,A73,2.0,A93,A101,3.0,A122,54.0,A143,A152,3.0,A174,1.0,A192,A201,2
A13,12.0,A31,A49,609.0,A61,A72,4.0,A92,A101,1.0,A121,26.0,A143,A152,1.0,A171,1.0,A191,A201,2
A11,48.0,A32,A40,7763.0,A61,A75,4.0,A93,A101,4.0,A124,42.0,A141,A153,1.0,A174,1.0,A191,A201,2
A12,60.0,A31,A410,14782.0,A62,A75,3.0,A92,A101,4.0,A124,60.0,A141,A153,2.0,A174,1.0,A192,A201,2
A12,12.0,A32,A40,685.0,A61,A74,2.0,A94,A101,3.0,A123,25.0,A141,A152,1.0,A172,1.0,A191,A201,2
A11,48.0,A32,A44,3051.0,A61,A73,3.0,A93,A101,4.0,A123,54.0,A143,A152,1.0,A173,1.0,A191,A201,2
A13,36.0,A32,A43,4210.0,A61,A73,4.0,A93,A101,2.0,A123,26.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,12.0,A32,A43,727.0,A62,A72,4.0,A94,A101,3.0,A124,33.0,A143,A152,1.0,A172,1.0,A192,A201,2
A12,12.0,A32,A40,1295.0,A61,A72,3.0,A92,A101,1.0,A123,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,16.0,A34,A40,2625.0,A61,A75,2.0,A93,A103,4.0,A122,43.0,A141,A151,1.0,A173,1.0,A192,A201,2
A11,12.0,A32,A46,684.0,A61,A73,4.0,A93,A101,4.0,A123,40.0,A143,A151,1.0,A172,2.0,A191,A201,2
A12,45.0,A32,A43,3031.0,A62,A73,4.0,A93,A103,4.0,A122,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,48.0,A30,A49,3844.0,A62,A74,4.0,A93,A101,4.0,A124,34.0,A143,A153,1.0,A172,2.0,A191,A201,2
A12,30.0,A34,A42,8386.0,A61,A74,2.0,A93,A101,2.0,A122,49.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,18.0,A34,A42,2124.0,A61,A73,4.0,A92,A101,4.0,A121,24.0,A143,A151,2.0,A173,1.0,A191,A201,2
A12,12.0,A32,A42,2762.0,A65,A75,1.0,A92,A101,2.0,A122,25.0,A141,A152,1.0,A173,1.0,A192,A201,2
A12,24.0,A32,A410,11328.0,A61,A73,2.0,A93,A102,3.0,A123,29.0,A141,A152,2.0,A174,1.0,A192,A201,2
A11,21.0,A31,A40,1647.0,A65,A73,4.0,A93,A101,2.0,A122,40.0,A143,A152,2.0,A172,2.0,A191,A201,2
A12,24.0,A32,A40,1246.0,A61,A72,4.0,A93,A101,2.0,A121,23.0,A142,A152,1.0,A172,1.0,A191,A201,2
A14,21.0,A34,A40,12680.0,A65,A75,4.0,A93,A101,4.0,A124,30.0,A143,A153,1.0,A174,1.0,A192,A201,2
A11,24.0,A34,A40,1199.0,A61,A75,4.0,A93,A101,4.0,A123,60.0,A143,A152,2.0,A172,1.0,A191,A201,2
A14,12.0,A33,A45,1555.0,A64,A75,4.0,A93,A101,4.0,A124,55.0,A143,A153,2.0,A173,2.0,A191,A201,2
A14,48.0,A32,A49,3914.0,A65,A73,4.0,A91,A101,2.0,A121,38.0,A141,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A32,A43,1823.0,A61,A71,4.0,A93,A101,2.0,A123,30.0,A142,A152,1.0,A174,2.0,A191,A201,2
A14,18.0,A33,A49,2169.0,A61,A73,4.0,A94,A101,2.0,A123,28.0,A143,A152,1.0,A173,1.0,A192,A201,2
A14,30.0,A31,A41,7485.0,A65,A71,4.0,A92,A101,1.0,A121,53.0,A141,A152,1.0,A174,1.0,A192,A201,2
A11,42.0,A33,A43,4370.0,A61,A74,3.0,A93,A101,2.0,A122,26.0,A141,A152,2.0,A173,2.0,A192,A201,2
A14,12.0,A34,A43,797.0,A65,A75,4.0,A92,A101,3.0,A122,33.0,A141,A152,1.0,A172,2.0,A191,A201,2
A12,12.0,A32,A43,766.0,A63,A73,4.0,A93,A101,3.0,A121,66.0,A143,A152,1.0,A172,1.0,A191,A201,2
A14,36.0,A33,A49,7980.0,A65,A72,4.0,A93,A101,4.0,A123,27.0,A143,A151,2.0,A173,1.0,A192,A201,2
