@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A14,12.0,A34,A42,1592.0,A64,A74,3.0,A92,A101,2.0,A122,35.0,A143,A152,1.0,A173,1.0,A191,A202,1
A12,30.0,A31,A42,3496.0,A64,A73,4.0,A93,A101,2.0,A123,34.0,A142,A152,1.0,A173,2.0,A192,A201,1
A11,15.0,A32,A42,1845.0,A61,A72,4.0,A92,A103,1.0,A122,46.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A34,A43,930.0,A65,A75,4.0,A93,A101,4.0,A121,65.0,A143,A152,4.0,A173,1.0,A191,A201,1
A12,18.0,A32,A41,2779.0,A61,A73,1.0,A94,A101,3.0,A123,21.0,A143,A151,1.0,A173,1.0,A192,A201,1
A13,6.0,A34,A40,1343.0,A61,A75,1.0,A93,A101,4.0,A121,46.0,A143,A152,2.0,A173,2.0,A191,A202,1
A14,48.0,A34,A43,3578.0,A65,A75,4.0,A93,A101,1.0,A121,47.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,36.0,A33,A49,9857.0,A62,A74,1.0,A93,A101,3.0,A122,31.0,A143,A152,2.0,A172,2.0,A192,A201,1
A11,12.0,A32,A42,1858.0,A61,A72,4.0,A92,A101,1.0,A123,22.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A41,4675.0,A65,A72,1.0,A92,A101,4.0,A123,20.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,24.0,A32,A42,1747.0,A61,A72,4.0,A93,A102,1.0,A122,24.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,18.0,A32,A42,3422.0,A61,A75,4.0,A93,A101,4.0,A122,47.0,A141,A152,3.0,A173,2.0,A192,A201,1
A13,10.0,A32,A40,3949.0,A61,A72,1.0,A93,A103,1.0,A122,37.0,A143,A152,1.0,A172,2.0,A191,A201,1
A12,24.0,A32,A41,2760.0,A65,A75,4.0,A93,A101,4.0,A124,36.0,A141,A153,1.0,A173,1.0,A192,A201,1
A14,48.0,A33,A43,7238.0,A65,A75,3.0,A93,A101,3.0,A123,32.0,A141,A152,2.0,A173,2.0,A191,A201,1
A11,24.0,A34,A41,6419.0,A61,A75,2.0,A92,A101,4.0,A124,44.0,A143,A153,2.0,A174,2.0,A192,A201,1
A14,12.0,A31,A48,3447.0,A63,A73,4.0,A92,A101,3.0,A121,35.0,A143,A152,1.0,A172,2.0,A191,A201,1
A11,6.0,A34,A42,1872.0,A61,A71,4.0,A93,A101,4.0,A124,36.0,A143,A153,3.0,A174,1.0,A192,A201,1
A14,24.0,A32,A41,9277.0,A65,A73,2.0,A91,A101,4.0,A124,48.0,A143,A153,1.0,A173,1.0,A192,A201,1
A11,36.0,A32,A42,3620.0,A61,A73,1.0,A93,A103,2.0,A122,37.0,A143,A152,1.0,A173,2.0,A191,A201,1
A12,12.0,A33,A43,585.0,A61,A73,4.0,A94,A102,4.0,A121,20.0,A143,A151,2.0,A173,1.0,A191,A201,1
A12,9.0,A32,A49,1391.0,A61,A73,2.0,A94,A101,1.0,A121,27.0,A141,A152,1.0,A173,1.0,A192,A201,1
A12,24.0,A33,A43,1553.0,A62,A74,3.0,A92,A101,2.0,A122,23.0,A143,A151,2.0,A173,1.0,A192,A201,1
A14,24.0,A34,A43,1516.0,A64,A73,4.0,A92,A101,1.0,A121,43.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,12.0,A32,A43,1963.0,A61,A74,4.0,A93,A101,2.0,A123,31.0,A143,A151,2.0,A174,2.0,A192,A201,1
A12,18.0,A32,A43,866.0,A61,A73,4.0,A94,A103,2.0,A121,25.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,24.0,A34,A41,2197.0,A65,A74,4.0,A93,A101,4.0,A123,43.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,15.0,A32,A42,2186.0,A65,A74,1.0,A92,A101,4.0,A121,33.0,A141,A151,1.0,A172,1.0,A191,A201,1
A13,12.0,A33,A40,2247.0,A61,A73,2.0,A92,A101,2.0,A123,36.0,A142,A152,2.0,A173,1.0,A192,A201,1
A14,15.0,A32,A40,5324.0,A63,A75,1.0,A92,A101,4.0,A124,35.0,A143,A153,1.0,A173,1.0,A191,A201,1
A11,39.0,A34,A42,14179.0,A65,A74,4.0,A93,A101,4.0,A122,30.0,A143,A152,2.0,A174,1.0,A192,A201,1
A12,36.0,A33,A40,7432.0,A61,A73,2.0,A92,A101,2.0,A122,54.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,12.0,A32,A42,708.0,A61,A73,2.0,A93,A103,3.0,A122,38.0,A143,A152,1.0,A172,2.0,A191,A201,1
A11,24.0,A32,A410,1755.0,A61,A75,4.0,A92,A103,4.0,A121,58.0,A143,A152,1.0,A172,1.0,A192,A201,1
A14,15.0,A34,A42,2788.0,A61,A74,2.0,A92,A102,3.0,A123,24.0,A141,A152,2.0,A173,1.0,A191,A201,1
A11,18.0,A32,A40,4380.0,A62,A73,3.0,A93,A101,4.0,A123,35.0,A143,A152,1.0,A172,2.0,A192,A201,1
A14,15.0,A33,A41,3594.0,A61,A72,1.0,A92,A101,2.0,A122,46.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,12.0,A34,A49,1412.0,A61,A73,4.0,A92,A103,2.0,A121,29.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,4.0,A34,A43,1503.0,A61,A74,2.0,A93,A101,1.0,A121,42.0,A143,A152,2.0,A172,2.0,A191,A201,1
A12,24.0,A32,A42,4351.0,A65,A73,1.0,A92,A101,4.0,A122,48.0,A143,A152,1.0,A172,1.0,A192,A201,1
A14,12.0,A34,A46,2012.0,A65,A74,4.0,A92,A101,2.0,A123,61.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A33,A40,2032.0,A61,A75,4.0,A93,A101,4.0,A124,60.0,A143,A153,2.0,A173,1.0,A192,A201,1
A11,6.0,A34,A40,666.0,A64,A74,3.0,A92,A101,4.0,A121,39.0,A143,A152,2.0,A172,1.0,A192,A201,1
A14,9.0,A32,A42,2301.0,A62,A72,2.0,A92,A101,4.0,A122,22.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,1851.0,A61,A74,4.0,A94,A103,2.0,A123,33.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,12.0,A32,A49,841.0,A62,A74,2.0,A92,A101,4.0,A121,23.0,A143,A151,1.0,A172,1.0,A191,A201,1
A14,48.0,A34,A41,2751.0,A65,A75,4.0,A93,A101,3.0,A123,38.0,A143,A152,2.0,A173,2.0,A192,A201,1
A12,9.0,A32,A40,276.0,A61,A73,4.0,A94,A101,4.0,A121,22.0,A143,A151,1.0,A172,1.0,A191,A201,1
A14,15.0,A34,A40,5045.0,A65,A75,1.0,A92,A101,4.0,A123,59.0,A143,A152,1.0,A173,1.0,A192,A201,1
A13,24.0,A32,A42,3749.0,A61,A72,2.0,A92,A101,4.0,A123,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A34,A45,996.0,A65,A74,4.0,A92,A101,4.0,A121,23.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A43,1278.0,A61,A75,4.0,A93,A101,1.0,A121,36.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,9.0,A34,A40,2799.0,A61,A73,2.0,A93,A101,2.0,A121,36.0,A143,A151,2.0,A173,2.0,A191,A201,1
A12,18.0,A32,A49,1913.0,A64,A72,3.0,A94,A101,3.0,A121,36.0,A141,A152,1.0,A173,1.0,A192,A201,1
A14,36.0,A34,A41,11054.0,A65,A73,4.0,A93,A101,2.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,6.0,A32,A43,2647.0,A63,A73,2.0,A93,A101,3.0,A121,44.0,A143,A151,1.0,A173,2.0,A191,A201,1
A12,12.0,A34,A41,1860.0,A61,A71,4.0,A93,A101,2.0,A123,34.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,9.0,A32,A40,2507.0,A63,A75,2.0,A93,A101,4.0,A124,51.0,A143,A153,1.0,A172,1.0,A191,A201,1
A14,24.0,A33,A49,2978.0,A65,A73,4.0,A93,A101,4.0,A121,32.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,18.0,A32,A40,1820.0,A61,A73,2.0,A94,A101,2.0,A122,30.0,A143,A152,1.0,A174,1.0,A192,A201,1
A12,12.0,A34,A40,958.0,A61,A74,2.0,A93,A101,3.0,A121,47.0,A143,A152,2.0,A172,2.0,A191,A201,1
A14,24.0,A32,A42,929.0,A65,A74,4.0,A93,A101,2.0,A123,31.0,A142,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A33,A41,1503.0,A61,A73,4.0,A94,A101,4.0,A121,41.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,14.0,A32,A49,1410.0,A63,A75,1.0,A94,A101,2.0,A121,35.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,24.0,A34,A43,1743.0,A61,A75,4.0,A93,A101,2.0,A122,48.0,A143,A152,2.0,A172,1.0,A191,A201,1
A11,14.0,A32,A40,3973.0,A61,A71,1.0,A93,A101,4.0,A124,22.0,A143,A153,1.0,A173,1.0,A191,A201,1
A14,12.0,A34,A40,926.0,A61,A71,1.0,A92,A101,2.0,A122,38.0,A143,A152,1.0,A171,1.0,A191,A201,1
A11,30.0,A32,A41,3857.0,A61,A73,4.0,A91,A101,4.0,A122,40.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,6.0,A33,A49,1743.0,A62,A73,1.0,A93,A101,2.0,A121,34.0,A143,A152,2.0,A172,1.0,A191,A201,1
A11,24.0,A32,A41,2812.0,A65,A75,2.0,A92,A101,4.0,A121,26.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,6.0,A34,A43,1169.0,A65,A75,4.0,A93,A101,4.0,A121,67.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,9.0,A32,A43,2753.0,A62,A75,3.0,A93,A102,4.0,A123,35.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,15.0,A33,A42,3643.0,A61,A75,1.0,A92,A101,4.0,A122,27.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,24.0,A32,A42,3062.0,A63,A75,4.0,A93,A101,3.0,A124,32.0,A143,A151,1.0,A173,1.0,A192,A201,1
A13,18.0,A32,A40,1961.0,A61,A75,3.0,A92,A101,2.0,A123,23.0,A143,A152,1.0,A174,1.0,A191,A201,1
A12,12.0,A34,A40,1995.0,A62,A72,4.0,A93,A101,1.0,A123,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,6.0,A34,A40,860.0,A61,A75,1.0,A92,A101,4.0,A124,39.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,36.0,A32,A46,3711.0,A65,A73,2.0,A94,A101,2.0,A123,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A40,2463.0,A62,A74,4.0,A94,A101,3.0,A122,27.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,24.0,A32,A42,4020.0,A61,A73,2.0,A93,A101,2.0,A123,27.0,A142,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A49,4526.0,A61,A73,3.0,A93,A101,2.0,A121,74.0,A143,A152,1.0,A174,1.0,A192,A201,1
A13,12.0,A32,A43,1297.0,A61,A73,3.0,A94,A101,4.0,A121,23.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,24.0,A33,A41,4679.0,A61,A74,3.0,A93,A101,3.0,A123,35.0,A143,A152,2.0,A172,1.0,A192,A201,1
A12,8.0,A32,A49,907.0,A61,A72,3.0,A94,A101,2.0,A121,26.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,18.0,A34,A40,1055.0,A61,A72,4.0,A92,A101,1.0,A122,30.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,6.0,A32,A43,368.0,A65,A75,4.0,A93,A101,4.0,A122,38.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,6.0,A32,A40,3518.0,A61,A73,2.0,A93,A103,3.0,A122,26.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,21.0,A33,A42,1591.0,A62,A74,4.0,A93,A101,3.0,A121,34.0,A143,A152,2.0,A174,1.0,A191,A201,1
A14,6.0,A32,A42,2978.0,A63,A73,1.0,A93,A101,2.0,A123,32.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A42,1935.0,A61,A75,4.0,A93,A101,4.0,A121,43.0,A143,A152,3.0,A173,1.0,A192,A201,1
A11,9.0,A34,A43,1138.0,A61,A73,4.0,A93,A101,4.0,A121,25.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,6.0,A32,A41,1236.0,A63,A73,2.0,A93,A101,4.0,A122,50.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,36.0,A34,A41,5800.0,A61,A73,3.0,A93,A101,4.0,A123,34.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,12.0,A32,A40,1318.0,A64,A75,4.0,A93,A101,4.0,A121,54.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,36.0,A33,A43,4454.0,A61,A73,4.0,A92,A101,4.0,A121,34.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,30.0,A34,A40,2181.0,A65,A75,4.0,A93,A101,4.0,A121,36.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,18.0,A32,A40,5866.0,A62,A73,2.0,A93,A101,2.0,A123,30.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,15.0,A34,A46,1532.0,A62,A73,4.0,A92,A101,3.0,A123,31.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A34,A42,975.0,A61,A73,2.0,A91,A101,3.0,A122,25.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,15.0,A32,A45,1308.0,A61,A75,4.0,A93,A101,4.0,A123,38.0,A143,A152,2.0,A172,1.0,A191,A201,1
A13,10.0,A32,A44,1225.0,A61,A73,2.0,A93,A101,2.0,A123,37.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,18.0,A32,A43,1473.0,A61,A72,3.0,A94,A101,4.0,A121,39.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A34,A41,5804.0,A64,A73,4.0,A93,A101,2.0,A121,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A34,A42,5150.0,A61,A75,4.0,A93,A101,4.0,A123,33.0,A143,A152,1.0,A173,1.0,A192,A201,1
A13,10.0,A32,A42,1275.0,A61,A72,4.0,A92,A101,2.0,A122,23.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,21.0,A34,A49,3652.0,A61,A74,2.0,A93,A101,3.0,A122,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A41,7814.0,A61,A74,3.0,A93,A101,3.0,A123,38.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,24.0,A32,A43,3660.0,A61,A73,2.0,A92,A101,4.0,A123,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,9.0,A34,A42,2406.0,A61,A71,2.0,A93,A101,3.0,A123,31.0,A143,A152,1.0,A174,1.0,A191,A201,1
A14,12.0,A34,A43,618.0,A61,A75,4.0,A93,A101,4.0,A121,56.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A32,A43,2394.0,A65,A73,4.0,A92,A101,4.0,A123,25.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,18.0,A34,A40,1028.0,A61,A73,4.0,A92,A101,3.0,A121,36.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,24.0,A32,A40,1201.0,A61,A72,4.0,A93,A101,1.0,A122,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,12.0,A32,A43,3016.0,A61,A73,3.0,A94,A101,1.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,24.0,A32,A42,4169.0,A61,A73,4.0,A93,A101,4.0,A122,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,1493.0,A61,A72,4.0,A92,A101,3.0,A123,34.0,A143,A152,1.0,A173,2.0,A191,A201,1
A14,24.0,A32,A40,1249.0,A61,A72,4.0,A94,A101,2.0,A121,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A32,A40,1721.0,A61,A72,2.0,A93,A101,3.0,A121,36.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A42,1585.0,A61,A74,4.0,A93,A101,3.0,A122,40.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,15.0,A34,A43,1360.0,A61,A73,4.0,A93,A101,2.0,A122,31.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,6.0,A32,A43,1595.0,A61,A74,3.0,A93,A101,2.0,A122,51.0,A143,A152,1.0,A173,2.0,A191,A201,1
A11,9.0,A32,A42,2136.0,A61,A73,3.0,A93,A101,2.0,A121,25.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,21.0,A32,A42,2241.0,A61,A75,4.0,A93,A101,2.0,A121,50.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,18.0,A32,A43,4594.0,A61,A72,3.0,A93,A101,2.0,A123,32.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,18.0,A34,A43,1800.0,A61,A73,4.0,A93,A101,2.0,A123,24.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,36.0,A32,A43,3595.0,A61,A75,4.0,A93,A101,2.0,A123,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,6.0,A31,A46,433.0,A64,A72,4.0,A92,A101,2.0,A122,24.0,A141,A151,1.0,A173,2.0,A191,A201,2
A11,18.0,A34,A45,1190.0,A61,A71,2.0,A92,A101,4.0,A124,55.0,A143,A153,3.0,A171,2.0,A191,A201,2
A11,18.0,A34,A40,3966.0,A61,A75,1.0,A92,A101,4.0,A121,33.0,A141,A151,3.0,A173,1.0,A192,A201,2
A12,36.0,A32,A46,12612.0,A62,A73,1.0,A93,A101,4.0,A124,47.0,A143,A153,1.0,A173,2.0,A192,A201,2
A12,12.0,A32,A40,836.0,A62,A72,4.0,A92,A101,2.0,A122,23.0,A141,A152,1.0,A172,1.0,A191,A201,2
A12,45.0,A32,A43,3031.0,A62,A73,4.0,A93,A103,4.0,A122,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A13,24.0,A34,A40,1344.0,A65,A74,4.0,A93,A101,2.0,A121,37.0,A141,A152,2.0,A172,2.0,A191,A201,2
A12,6.0,A32,A40,14555.0,A65,A71,1.0,A93,A101,2.0,A122,23.0,A143,A152,1.0,A171,1.0,A192,A201,2
A12,9.0,A32,A42,959.0,A61,A73,1.0,A92,A101,2.0,A123,29.0,A143,A152,1.0,A173,1.0,A191,A202,2
A11,24.0,A32,A42,3234.0,A61,A72,4.0,A92,A101,4.0,A121,23.0,A143,A151,1.0,A172,1.0,A192,A201,2
A12,9.0,A34,A46,1136.0,A64,A75,4.0,A93,A101,3.0,A124,32.0,A143,A153,2.0,A173,2.0,A191,A201,2
A14,48.0,A34,A41,11590.0,A62,A73,2.0,A92,A101,4.0,A123,24.0,A141,A151,2.0,A172,1.0,A191,A201,2
A11,24.0,A31,A43,1546.0,A61,A74,4.0,A93,A103,4.0,A123,24.0,A141,A151,1.0,A172,1.0,A191,A201,2
A12,12.0,A32,A43,1484.0,A65,A73,2.0,A94,A101,1.0,A121,25.0,A143,A152,1.0,A173,1.0,A192,A201,2
A12,21.0,A32,A49,2767.0,A62,A75,4.0,A91,A101,2.0,A123,61.0,A141,A151,2.0,A172,1.0,A191,A201,2
A11,24.0,A31,A410,1358.0,A65,A75,4.0,A93,A101,3.0,A123,40.0,A142,A152,1.0,A174,1.0,A192,A201,2
A11,24.0,A32,A40,1285.0,A65,A74,4.0,A92,A101,4.0,A124,32.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,48.0,A34,A42,5096.0,A61,A73,2.0,A92,A101,3.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,2
A12,24.0,A31,A46,1837.0,A61,A74,4.0,A92,A101,4.0,A124,34.0,A141,A153,1.0,A172,1.0,A191,A201,2
A11,18.0,A32,A46,750.0,A61,A71,4.0,A92,A101,1.0,A121,27.0,A143,A152,1.0,A171,1.0,A191,A201,2
A13,15.0,A34,A43,1271.0,A65,A73,3.0,A93,A101,4.0,A124,39.0,A143,A153,2.0,A173,1.0,A192,A201,2
A14,36.0,A33,A49,9572.0,A61,A72,1.0,A91,A101,1.0,A123,28.0,A143,A152,2.0,A173,1.0,A191,A201,2
A14,12.0,A34,A49,2292.0,A61,A71,4.0,A93,A101,2.0,A123,42.0,A142,A152,2.0,A174,1.0,A192,A201,2
A11,24.0,A32,A43,1987.0,A61,A73,2.0,A93,A101,4.0,A121,21.0,A143,A151,1.0,A172,2.0,A191,A201,2
A11,27.0,A30,A49,5293.0,A61,A71,2.0,A93,A101,4.0,A122,50.0,A142,A152,2.0,A173,1.0,A192,A201,2
A12,15.0,A31,A40,1264.0,A62,A73,2.0,A94,A101,2.0,A122,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,21.0,A31,A40,1647.0,A65,A73,4.0,A93,A101,2.0,A122,40.0,A143,A152,2.0,A172,2.0,A191,A201,2
A11,48.0,A31,A49,7685.0,A61,A74,2.0,A92,A103,4.0,A123,37.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,36.0,A32,A42,10974.0,A61,A71,4.0,A92,A101,2.0,A123,26.0,A143,A152,2.0,A174,1.0,A192,A201,2
A14,36.0,A32,A46,1819.0,A61,A73,4.0,A93,A101,4.0,A124,37.0,A142,A153,1.0,A173,1.0,A192,A201,2
A14,15.0,A32,A46,4623.0,A62,A73,3.0,A93,A101,2.0,A122,40.0,A143,A152,1.0,A174,1.0,A192,A201,2
A11,15.0,A32,A44,1275.0,A65,A73,4.0,A92,A101,2.0,A123,24.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,18.0,A34,A40,884.0,A61,A75,4.0,A93,A101,4.0,A123,36.0,A141,A152,1.0,A173,2.0,A192,A201,2
A12,27.0,A30,A49,8318.0,A61,A75,2.0,A92,A101,4.0,A124,42.0,A143,A153,2.0,A174,1.0,A192,A201,2
A14,18.0,A34,A40,2775.0,A61,A74,2.0,A93,A101,2.0,A122,31.0,A141,A152,2.0,A173,1.0,A191,A201,2
A11,18.0,A32,A40,976.0,A61,A72,1.0,A92,A101,2.0,A123,23.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,40.0,A34,A46,5998.0,A61,A73,4.0,A93,A101,3.0,A124,27.0,A141,A152,1.0,A173,1.0,A192,A201,2
A12,21.0,A32,A49,1188.0,A61,A75,2.0,A92,A101,4.0,A122,39.0,A143,A152,1.0,A173,2.0,A191,A201,2
A11,36.0,A34,A41,9629.0,A61,A74,4.0,A93,A101,4.0,A123,24.0,A143,A152,2.0,A173,1.0,A192,A201,2
A12,27.0,A34,A43,2520.0,A63,A73,4.0,A93,A101,2.0,A122,23.0,A143,A152,2.0,A172,1.0,A191,A201,2
A11,45.0,A32,A43,1845.0,A61,A73,4.0,A93,A101,4.0,A124,23.0,A143,A153,1.0,A173,1.0,A192,A201,2
A12,18.0,A34,A43,1245.0,A61,A73,4.0,A94,A101,2.0,A123,33.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A34,A40,1199.0,A61,A75,4.0,A93,A101,4.0,A123,60.0,A143,A152,2.0,A172,1.0,A191,A201,2
