@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A11,24.0,A31,A40,2325.0,A62,A74,2.0,A93,A101,3.0,A123,32.0,A141,A152,1.0,A173,1.0,A191,A201,1
A12,24.0,A33,A40,1965.0,A65,A73,4.0,A92,A101,4.0,A123,42.0,A143,A151,2.0,A173,1.0,A192,A201,1
A13,42.0,A34,A41,4796.0,A61,A75,4.0,A93,A101,4.0,A124,56.0,A143,A153,1.0,A173,1.0,A191,A201,1
A11,6.0,A32,A40,662.0,A61,A72,3.0,A93,A101,4.0,A121,41.0,A143,A152,1.0,A172,2.0,A192,A201,1
A12,30.0,A32,A43,1715.0,A65,A73,4.0,A92,A101,1.0,A123,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A33,A49,3863.0,A61,A73,1.0,A93,A101,2.0,A124,32.0,A143,A153,1.0,A173,1.0,A191,A201,1
A12,12.0,A30,A48,1410.0,A61,A73,2.0,A93,A101,2.0,A121,31.0,A143,A152,1.0,A172,1.0,A192,A201,1
A14,9.0,A32,A46,3832.0,A65,A75,1.0,A93,A101,4.0,A121,64.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,36.0,A34,A41,5842.0,A61,A75,2.0,A93,A101,2.0,A122,35.0,A143,A152,2.0,A173,2.0,A192,A201,1
A12,6.0,A32,A43,590.0,A61,A72,3.0,A94,A101,3.0,A121,26.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,30.0,A34,A43,3077.0,A65,A75,3.0,A93,A101,2.0,A123,40.0,A143,A152,2.0,A173,2.0,A192,A201,1
A12,12.0,A32,A43,1103.0,A61,A74,4.0,A93,A103,3.0,A121,29.0,A143,A152,2.0,A173,1.0,A191,A202,1
A14,7.0,A34,A43,730.0,A65,A75,4.0,A93,A101,2.0,A122,46.0,A143,A151,2.0,A172,1.0,A192,A201,1
A12,36.0,A32,A41,6948.0,A61,A73,2.0,A93,A101,2.0,A123,35.0,A143,A151,1.0,A174,1.0,A192,A201,1
A12,15.0,A34,A49,2326.0,A63,A73,2.0,A93,A101,4.0,A123,27.0,A141,A152,1.0,A173,1.0,A191,A201,1
A14,39.0,A32,A41,8588.0,A62,A75,4.0,A93,A101,2.0,A123,45.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,30.0,A34,A43,5954.0,A61,A74,3.0,A93,A102,2.0,A123,38.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A32,A43,1053.0,A61,A72,4.0,A94,A101,2.0,A121,27.0,A143,A152,1.0,A173,1.0,A191,A202,1
A14,36.0,A34,A40,6614.0,A61,A75,4.0,A93,A101,4.0,A123,34.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,6.0,A32,A44,1338.0,A63,A73,1.0,A91,A101,4.0,A121,62.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,20.0,A33,A410,2629.0,A61,A73,2.0,A93,A101,3.0,A123,29.0,A141,A152,2.0,A173,1.0,A192,A201,1
A12,6.0,A32,A45,454.0,A61,A72,3.0,A94,A101,1.0,A122,22.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,36.0,A34,A49,6304.0,A65,A75,4.0,A93,A101,4.0,A121,36.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A41,2603.0,A64,A73,2.0,A92,A101,4.0,A123,28.0,A143,A151,1.0,A173,1.0,A192,A201,1
A12,9.0,A34,A43,1154.0,A61,A75,2.0,A93,A101,4.0,A121,37.0,A143,A152,3.0,A172,1.0,A191,A201,1
A12,24.0,A32,A40,3512.0,A62,A74,2.0,A93,A101,3.0,A123,38.0,A141,A152,2.0,A173,1.0,A192,A201,1
A14,18.0,A34,A43,1098.0,A61,A71,4.0,A92,A101,4.0,A123,65.0,A143,A152,2.0,A171,1.0,A191,A201,1
A14,15.0,A32,A41,3812.0,A62,A72,1.0,A92,A101,4.0,A123,23.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A43,1240.0,A65,A75,4.0,A92,A101,2.0,A121,38.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,24.0,A32,A42,3069.0,A62,A75,4.0,A93,A101,4.0,A124,30.0,A143,A153,1.0,A173,1.0,A191,A201,1
A14,9.0,A34,A43,3074.0,A65,A73,1.0,A93,A101,2.0,A121,33.0,A143,A152,2.0,A173,2.0,A191,A201,1
A12,24.0,A32,A43,5084.0,A65,A75,2.0,A92,A101,4.0,A123,42.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A34,A49,4139.0,A62,A73,3.0,A93,A101,3.0,A122,27.0,A143,A152,2.0,A172,1.0,A192,A201,1
A14,15.0,A32,A40,3186.0,A64,A74,2.0,A92,A101,3.0,A123,20.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,15.0,A34,A42,1433.0,A61,A73,4.0,A92,A101,3.0,A122,25.0,A143,A151,2.0,A173,1.0,A191,A201,1
A14,10.0,A32,A46,727.0,A63,A75,4.0,A93,A101,4.0,A124,46.0,A143,A153,1.0,A173,1.0,A192,A201,1
A12,21.0,A33,A40,2353.0,A61,A73,1.0,A91,A101,4.0,A122,47.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,2279.0,A65,A73,4.0,A93,A101,4.0,A124,37.0,A143,A153,1.0,A173,1.0,A192,A201,1
A14,10.0,A32,A43,1924.0,A61,A73,1.0,A93,A101,4.0,A122,38.0,A143,A152,1.0,A173,1.0,A192,A202,1
A12,36.0,A32,A43,2323.0,A61,A74,4.0,A93,A101,4.0,A123,24.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A34,A43,1655.0,A61,A75,2.0,A93,A101,4.0,A121,63.0,A143,A152,2.0,A172,1.0,A192,A201,1
A12,9.0,A32,A43,2118.0,A61,A73,2.0,A93,A101,2.0,A121,37.0,A143,A152,1.0,A172,2.0,A191,A201,1
A14,24.0,A34,A40,1287.0,A64,A75,4.0,A92,A101,4.0,A121,37.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,12.0,A32,A42,652.0,A61,A75,4.0,A92,A101,4.0,A122,24.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,33.0,A34,A41,7253.0,A61,A74,3.0,A93,A101,2.0,A123,35.0,A143,A152,2.0,A174,1.0,A192,A201,1
A11,12.0,A32,A42,1620.0,A61,A73,2.0,A92,A102,3.0,A122,30.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,15.0,A34,A42,1520.0,A65,A75,4.0,A93,A101,4.0,A122,63.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,21.0,A32,A42,3976.0,A65,A74,2.0,A93,A101,3.0,A123,35.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,33.0,A33,A49,2764.0,A61,A73,2.0,A92,A101,2.0,A123,26.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,48.0,A31,A49,3566.0,A62,A74,4.0,A93,A101,2.0,A123,30.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A32,A40,1403.0,A61,A73,2.0,A92,A101,4.0,A123,28.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,13.0,A34,A43,882.0,A61,A72,4.0,A93,A103,4.0,A121,23.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,24.0,A32,A43,2896.0,A62,A72,2.0,A93,A101,1.0,A123,29.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A32,A49,5742.0,A62,A74,2.0,A93,A101,2.0,A123,31.0,A143,A152,2.0,A173,1.0,A192,A201,1
A13,24.0,A32,A43,5152.0,A61,A74,4.0,A93,A101,2.0,A123,25.0,A141,A152,1.0,A173,1.0,A191,A201,1
A11,6.0,A32,A44,343.0,A61,A72,4.0,A92,A101,1.0,A121,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A42,2028.0,A61,A74,2.0,A93,A101,2.0,A122,30.0,A143,A152,2.0,A172,1.0,A191,A201,1
A11,6.0,A32,A40,1203.0,A62,A75,3.0,A93,A101,2.0,A122,43.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,6.0,A32,A46,1538.0,A61,A72,1.0,A92,A101,2.0,A124,56.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A45,5507.0,A61,A75,3.0,A93,A101,4.0,A124,44.0,A143,A153,2.0,A173,1.0,A191,A201,1
A11,10.0,A32,A43,2315.0,A61,A75,3.0,A93,A101,4.0,A121,52.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,15.0,A32,A43,1213.0,A63,A75,4.0,A93,A101,3.0,A122,47.0,A142,A152,1.0,A173,1.0,A192,A201,1
A14,6.0,A32,A43,2108.0,A61,A74,2.0,A94,A101,2.0,A121,29.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,2424.0,A65,A75,4.0,A93,A101,4.0,A122,53.0,A143,A152,2.0,A173,1.0,A191,A201,1
A11,12.0,A34,A40,2121.0,A61,A73,4.0,A93,A101,2.0,A122,30.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,6.0,A32,A43,1068.0,A61,A75,4.0,A93,A101,4.0,A123,28.0,A143,A152,1.0,A173,2.0,A191,A201,1
A12,7.0,A32,A43,2415.0,A61,A73,3.0,A93,A103,2.0,A121,34.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,18.0,A34,A43,6070.0,A61,A75,3.0,A93,A101,4.0,A123,33.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,6.0,A32,A42,1543.0,A64,A73,4.0,A91,A101,2.0,A121,33.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,6.0,A33,A43,932.0,A61,A73,3.0,A92,A101,2.0,A121,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,15.0,A32,A44,1262.0,A63,A74,4.0,A93,A101,3.0,A122,36.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,21.0,A32,A43,3160.0,A65,A75,4.0,A93,A101,3.0,A122,41.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,18.0,A32,A42,2659.0,A64,A73,4.0,A93,A101,2.0,A123,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,12.0,A34,A41,1409.0,A61,A75,4.0,A93,A101,3.0,A121,54.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,2141.0,A62,A74,3.0,A93,A101,1.0,A124,35.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,15.0,A34,A43,1829.0,A61,A75,4.0,A93,A101,4.0,A123,46.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,36.0,A32,A40,909.0,A63,A75,4.0,A93,A101,4.0,A122,36.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,2578.0,A64,A75,2.0,A93,A101,2.0,A123,34.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A32,A40,3079.0,A65,A73,4.0,A93,A101,4.0,A121,36.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,3077.0,A61,A73,2.0,A93,A101,4.0,A123,52.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A32,A43,886.0,A65,A73,4.0,A92,A101,2.0,A123,21.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,27.0,A32,A43,3416.0,A61,A73,3.0,A93,A101,2.0,A123,27.0,A143,A152,1.0,A174,1.0,A191,A201,1
A14,9.0,A32,A42,1313.0,A61,A75,1.0,A93,A101,4.0,A123,20.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,39.0,A32,A41,2569.0,A63,A73,4.0,A93,A101,4.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,28.0,A34,A43,2743.0,A61,A75,4.0,A93,A101,2.0,A123,29.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,15.0,A32,A41,4657.0,A61,A73,3.0,A93,A101,2.0,A123,30.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A46,701.0,A61,A73,4.0,A93,A101,2.0,A123,32.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,15.0,A32,A43,1979.0,A65,A75,4.0,A93,A101,2.0,A123,35.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,1262.0,A61,A73,3.0,A93,A101,2.0,A123,25.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,48.0,A32,A43,6999.0,A61,A74,1.0,A94,A103,1.0,A121,34.0,A143,A152,2.0,A173,1.0,A192,A201,2
A14,24.0,A32,A43,2397.0,A63,A75,3.0,A93,A101,2.0,A123,35.0,A141,A152,2.0,A173,1.0,A192,A201,2
A14,18.0,A32,A42,1533.0,A61,A72,4.0,A94,A102,1.0,A122,43.0,A143,A152,1.0,A172,2.0,A191,A201,2
A11,20.0,A34,A40,2235.0,A61,A73,4.0,A94,A103,2.0,A122,33.0,A141,A151,2.0,A173,1.0,A191,A202,2
A11,6.0,A34,A42,3384.0,A61,A73,1.0,A91,A101,4.0,A121,44.0,A143,A151,1.0,A174,1.0,A192,A201,2
A14,30.0,A31,A41,7485.0,A65,A71,4.0,A92,A101,1.0,A121,53.0,A141,A152,1.0,A174,1.0,A192,A201,2
A12,30.0,A32,A42,3441.0,A62,A73,2.0,A92,A102,4.0,A123,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,12.0,A31,A43,626.0,A61,A73,4.0,A92,A101,4.0,A121,24.0,A141,A152,1.0,A172,1.0,A191,A201,2
A14,21.0,A34,A40,12680.0,A65,A75,4.0,A93,A101,4.0,A124,30.0,A143,A153,1.0,A174,1.0,A192,A201,2
A14,18.0,A30,A49,4165.0,A61,A73,2.0,A93,A101,2.0,A123,36.0,A142,A152,2.0,A173,2.0,A191,A201,2
A11,42.0,A32,A43,7174.0,A65,A74,4.0,A92,A101,3.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,2
A12,36.0,A32,A40,14318.0,A61,A75,4.0,A93,A101,2.0,A124,57.0,A143,A153,1.0,A174,1.0,A192,A201,2
A14,18.0,A34,A46,1864.0,A62,A73,4.0,A92,A101,2.0,A121,30.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,24.0,A30,A42,4110.0,A61,A75,3.0,A93,A101,4.0,A124,23.0,A141,A151,2.0,A173,2.0,A191,A201,2
A11,24.0,A31,A42,3349.0,A63,A72,4.0,A93,A101,4.0,A124,30.0,A143,A153,1.0,A173,2.0,A192,A201,2
A14,9.0,A32,A42,1980.0,A61,A72,2.0,A92,A102,2.0,A123,19.0,A143,A151,2.0,A173,1.0,A191,A201,2
A12,24.0,A34,A410,11938.0,A61,A73,2.0,A93,A102,3.0,A123,39.0,A143,A152,2.0,A174,2.0,A192,A201,2
A13,24.0,A32,A40,947.0,A61,A74,4.0,A93,A101,3.0,A124,38.0,A141,A153,1.0,A173,2.0,A191,A201,2
A14,24.0,A32,A49,4591.0,A64,A73,2.0,A93,A101,3.0,A122,54.0,A143,A152,3.0,A174,1.0,A192,A201,2
A14,36.0,A33,A49,7980.0,A65,A72,4.0,A93,A101,4.0,A123,27.0,A143,A151,2.0,A173,1.0,A192,A201,2
A12,12.0,A32,A40,888.0,A61,A75,4.0,A93,A101,4.0,A123,41.0,A141,A152,1.0,A172,2.0,A191,A201,2
A11,36.0,A32,A46,1977.0,A65,A75,4.0,A93,A101,4.0,A124,40.0,A143,A152,1.0,A174,1.0,A192,A201,2
A12,36.0,A32,A43,2671.0,A62,A73,4.0,A92,A102,4.0,A124,50.0,A143,A153,1.0,A173,1.0,A191,A201,2
A14,24.0,A33,A49,8648.0,A61,A72,2.0,A93,A101,2.0,A123,27.0,A141,A152,2.0,A173,1.0,A192,A201,2
A14,12.0,A32,A42,1123.0,A63,A73,4.0,A92,A101,4.0,A123,29.0,A143,A151,1.0,A172,1.0,A191,A201,2
A14,12.0,A32,A46,719.0,A61,A75,4.0,A93,A101,4.0,A123,41.0,A141,A152,1.0,A172,2.0,A191,A201,2
A12,24.0,A32,A41,12579.0,A61,A75,4.0,A92,A101,2.0,A124,44.0,A143,A153,1.0,A174,1.0,A192,A201,2
A12,30.0,A33,A43,1919.0,A62,A72,4.0,A93,A101,3.0,A124,30.0,A142,A152,2.0,A174,1.0,A191,A201,2
A12,24.0,A34,A43,1216.0,A62,A72,4.0,A93,A101,4.0,A124,38.0,A141,A152,2.0,A173,2.0,A191,A201,2
A12,60.0,A32,A40,7408.0,A62,A72,4.0,A92,A101,2.0,A122,24.0,A143,A152,1.0,A174,1.0,A191,A201,2
A11,48.0,A30,A41,4605.0,A61,A75,3.0,A93,A101,4.0,A124,24.0,A143,A153,2.0,A173,2.0,A191,A201,2
A12,24.0,A30,A49,4241.0,A61,A73,1.0,A93,A101,4.0,A121,36.0,A143,A152,3.0,A172,1.0,A192,A201,2
A11,24.0,A32,A43,1282.0,A62,A73,4.0,A92,A101,2.0,A123,32.0,A143,A152,1.0,A172,1.0,A191,A201,2
A14,10.0,A32,A40,1309.0,A65,A73,4.0,A93,A103,4.0,A122,27.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,12.0,A32,A43,727.0,A62,A72,4.0,A94,A101,3.0,A124,33.0,A143,A152,1.0,A172,1.0,A192,A201,2
A12,48.0,A33,A46,6224.0,A61,A75,4.0,A93,A101,4.0,A124,50.0,A143,A153,1.0,A173,1.0,A191,A201,2
A12,12.0,A32,A40,1295.0,A61,A72,3.0,A92,A101,1.0,A123,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,36.0,A33,A43,4463.0,A61,A73,4.0,A93,A101,2.0,A123,26.0,A143,A152,2.0,A174,1.0,A192,A201,2
A12,18.0,A32,A40,1042.0,A65,A73,4.0,A92,A101,2.0,A122,33.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A31,A42,3552.0,A61,A74,3.0,A93,A101,4.0,A123,27.0,A141,A152,1.0,A173,1.0,A191,A201,2
A12,18.0,A30,A40,2278.0,A62,A72,3.0,A92,A101,3.0,A123,28.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,9.0,A32,A40,1422.0,A61,A72,3.0,A93,A101,2.0,A124,27.0,A143,A153,1.0,A174,1.0,A192,A201,2
A12,48.0,A32,A42,9960.0,A61,A72,1.0,A92,A101,2.0,A123,26.0,A143,A152,1.0,A173,1.0,A192,A201,2
