@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A14,12.0,A34,A46,2012.0,A65,A74,4.0,A92,A101,2.0,A123,61.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A34,A42,1478.0,A61,A75,4.0,A93,A101,4.0,A123,44.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,24.0,A34,A40,1287.0,A64,A75,4.0,A92,A101,4.0,A121,37.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,48.0,A34,A41,2751.0,A65,A75,4.0,A93,A101,3.0,A123,38.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,24.0,A34,A42,2028.0,A61,A74,2.0,A93,A101,2.0,A122,30.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,10.0,A32,A40,1597.0,A63,A73,3.0,A93,A101,2.0,A124,40.0,A143,A151,1.0,A172,2.0,A191,A202,1
A14,24.0,A32,A43,1413.0,A61,A73,4.0,A94,A101,2.0,A122,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,2611.0,A61,A75,4.0,A94,A102,3.0,A121,46.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,12.0,A34,A43,1655.0,A61,A75,2.0,A93,A101,4.0,A121,63.0,A143,A152,2.0,A172,1.0,A192,A201,1
A12,7.0,A32,A43,2576.0,A61,A73,2.0,A93,A103,2.0,A121,35.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,8.0,A32,A43,760.0,A61,A74,4.0,A92,A103,2.0,A121,44.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,9.0,A32,A40,276.0,A61,A73,4.0,A94,A101,4.0,A121,22.0,A143,A151,1.0,A172,1.0,A191,A201,1
A14,18.0,A32,A42,2515.0,A61,A73,3.0,A93,A101,4.0,A121,43.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,36.0,A32,A49,7409.0,A65,A75,3.0,A93,A101,2.0,A122,37.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,18.0,A32,A40,5866.0,A62,A73,2.0,A93,A101,2.0,A123,30.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,9.0,A34,A42,1919.0,A61,A74,4.0,A93,A101,3.0,A123,35.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,24.0,A32,A43,3181.0,A61,A72,4.0,A92,A101,4.0,A122,26.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A32,A43,2171.0,A61,A72,2.0,A92,A101,2.0,A123,29.0,A141,A152,1.0,A173,1.0,A191,A201,1
A12,10.0,A32,A42,1521.0,A61,A73,4.0,A91,A101,2.0,A123,31.0,A143,A152,1.0,A172,1.0,A191,A201,1
A11,12.0,A32,A43,2214.0,A61,A73,4.0,A93,A101,3.0,A122,24.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,5.0,A32,A49,3448.0,A61,A74,1.0,A93,A101,4.0,A121,74.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,24.0,A32,A43,1967.0,A61,A75,4.0,A92,A101,4.0,A123,20.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,15.0,A32,A40,2511.0,A61,A71,1.0,A92,A101,4.0,A123,23.0,A143,A151,1.0,A173,1.0,A191,A201,1
A13,15.0,A32,A49,2687.0,A61,A74,2.0,A93,A101,4.0,A122,26.0,A143,A151,1.0,A173,1.0,A192,A201,1
A12,12.0,A34,A44,1424.0,A61,A74,4.0,A93,A101,3.0,A122,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A33,A42,3643.0,A61,A75,1.0,A92,A101,4.0,A122,27.0,A143,A152,2.0,A172,1.0,A191,A201,1
A12,12.0,A32,A42,983.0,A64,A72,1.0,A92,A101,4.0,A121,19.0,A143,A151,1.0,A172,1.0,A191,A201,1
A11,18.0,A34,A42,1049.0,A61,A72,4.0,A92,A101,4.0,A122,21.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,11.0,A34,A40,1393.0,A61,A72,4.0,A92,A101,4.0,A123,35.0,A143,A152,2.0,A174,1.0,A191,A201,1
A14,24.0,A34,A41,5804.0,A64,A73,4.0,A93,A101,2.0,A121,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,21.0,A33,A41,2993.0,A61,A73,3.0,A93,A101,2.0,A121,28.0,A142,A152,2.0,A172,1.0,A191,A201,1
A11,12.0,A32,A40,1893.0,A61,A73,4.0,A92,A103,4.0,A122,29.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,30.0,A32,A43,2522.0,A61,A75,1.0,A93,A103,3.0,A122,39.0,A143,A152,1.0,A173,2.0,A191,A201,1
A11,12.0,A32,A42,2578.0,A61,A71,3.0,A92,A101,4.0,A124,55.0,A143,A153,1.0,A174,1.0,A191,A201,1
A11,24.0,A34,A41,6419.0,A61,A75,2.0,A92,A101,4.0,A124,44.0,A143,A153,2.0,A174,2.0,A192,A201,1
A11,24.0,A32,A41,6579.0,A61,A71,4.0,A93,A101,2.0,A124,29.0,A143,A153,1.0,A174,1.0,A192,A201,1
A12,36.0,A32,A41,6948.0,A61,A73,2.0,A93,A101,2.0,A123,35.0,A143,A151,1.0,A174,1.0,A192,A201,1
A11,24.0,A32,A41,2812.0,A65,A75,2.0,A92,A101,4.0,A121,26.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,2279.0,A65,A73,4.0,A93,A101,4.0,A124,37.0,A143,A153,1.0,A173,1.0,A192,A201,1
A14,27.0,A33,A49,5117.0,A61,A74,3.0,A93,A101,4.0,A123,26.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A41,2603.0,A64,A73,2.0,A92,A101,4.0,A123,28.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,24.0,A32,A40,1525.0,A64,A74,4.0,A92,A101,3.0,A123,34.0,A143,A152,1.0,A173,2.0,A192,A201,1
A14,24.0,A32,A43,3235.0,A63,A75,3.0,A91,A101,2.0,A123,26.0,A143,A152,1.0,A174,1.0,A192,A201,1
A12,15.0,A34,A43,1537.0,A65,A75,4.0,A93,A103,4.0,A121,50.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,39.0,A32,A41,8588.0,A62,A75,4.0,A93,A101,2.0,A123,45.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,12.0,A34,A49,1412.0,A61,A73,4.0,A92,A103,2.0,A121,29.0,A143,A152,2.0,A174,1.0,A192,A201,1
A12,8.0,A32,A49,907.0,A61,A72,3.0,A94,A101,2.0,A121,26.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,20.0,A34,A40,3485.0,A65,A72,2.0,A91,A101,4.0,A121,44.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,18.0,A32,A40,2662.0,A65,A74,4.0,A93,A101,3.0,A122,32.0,A143,A152,1.0,A173,1.0,A191,A202,1
A14,12.0,A34,A42,1402.0,A63,A74,3.0,A92,A101,4.0,A123,37.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,30.0,A32,A43,2333.0,A63,A75,4.0,A93,A101,2.0,A123,30.0,A141,A152,1.0,A174,1.0,A191,A201,1
A12,30.0,A34,A40,2181.0,A65,A75,4.0,A93,A101,4.0,A121,36.0,A143,A152,2.0,A173,1.0,A191,A201,1
A13,24.0,A32,A42,3749.0,A61,A72,2.0,A92,A101,4.0,A123,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,15.0,A32,A43,1053.0,A61,A72,4.0,A94,A101,2.0,A121,27.0,A143,A152,1.0,A173,1.0,A191,A202,1
A14,15.0,A33,A43,1478.0,A61,A73,4.0,A94,A101,3.0,A121,33.0,A141,A152,2.0,A173,1.0,A191,A201,1
A12,36.0,A33,A40,2862.0,A62,A75,4.0,A93,A101,3.0,A124,30.0,A143,A153,1.0,A173,1.0,A191,A201,1
A11,24.0,A34,A41,2957.0,A61,A75,4.0,A93,A101,4.0,A122,63.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,48.0,A33,A49,6681.0,A65,A73,4.0,A93,A101,4.0,A124,38.0,A143,A153,1.0,A173,2.0,A192,A201,1
A14,18.0,A34,A43,1169.0,A65,A73,4.0,A93,A101,3.0,A122,29.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,12.0,A34,A41,1860.0,A61,A71,4.0,A93,A101,2.0,A123,34.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,6.0,A32,A48,1238.0,A65,A71,4.0,A93,A101,4.0,A122,36.0,A143,A152,1.0,A174,2.0,A192,A201,1
A14,48.0,A32,A43,10222.0,A65,A74,4.0,A93,A101,3.0,A123,37.0,A142,A152,1.0,A173,1.0,A192,A201,1
A11,30.0,A32,A41,3857.0,A61,A73,4.0,A91,A101,4.0,A122,40.0,A143,A152,1.0,A174,1.0,A192,A201,1
A12,12.0,A32,A40,1007.0,A64,A73,4.0,A94,A101,1.0,A121,22.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,18.0,A32,A43,3213.0,A63,A72,1.0,A94,A101,3.0,A121,25.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,9.0,A32,A43,790.0,A63,A73,4.0,A92,A101,3.0,A121,66.0,A143,A152,1.0,A172,1.0,A191,A201,1
A11,21.0,A32,A43,2606.0,A61,A72,4.0,A92,A101,4.0,A122,28.0,A143,A151,1.0,A174,1.0,A192,A201,1
A14,7.0,A34,A43,730.0,A65,A75,4.0,A93,A101,2.0,A122,46.0,A143,A151,2.0,A172,1.0,A192,A201,1
A14,9.0,A34,A42,2406.0,A61,A71,2.0,A93,A101,3.0,A123,31.0,A143,A152,1.0,A174,1.0,A191,A201,1
A12,45.0,A34,A41,4576.0,A62,A71,3.0,A93,A101,4.0,A123,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,3059.0,A64,A74,2.0,A91,A101,4.0,A121,61.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,11.0,A34,A43,1154.0,A62,A71,4.0,A92,A101,4.0,A121,57.0,A143,A152,3.0,A172,1.0,A191,A201,1
A14,36.0,A34,A43,9566.0,A61,A73,2.0,A92,A101,2.0,A123,31.0,A142,A152,2.0,A173,1.0,A191,A201,1
A14,10.0,A34,A42,2069.0,A65,A73,2.0,A94,A101,1.0,A123,26.0,A143,A152,2.0,A173,1.0,A191,A202,1
A12,42.0,A34,A49,5954.0,A61,A74,2.0,A92,A101,1.0,A121,41.0,A141,A152,2.0,A172,1.0,A191,A201,1
A12,48.0,A30,A49,12204.0,A65,A73,2.0,A93,A101,2.0,A123,48.0,A141,A152,1.0,A174,1.0,A192,A201,1
A11,24.0,A34,A49,1382.0,A62,A74,4.0,A93,A101,1.0,A121,26.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,48.0,A32,A40,8487.0,A65,A74,1.0,A92,A101,2.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,20.0,A33,A410,2629.0,A61,A73,2.0,A93,A101,3.0,A123,29.0,A141,A152,2.0,A173,1.0,A192,A201,1
A14,15.0,A32,A41,1300.0,A65,A75,4.0,A93,A101,4.0,A124,45.0,A141,A153,1.0,A173,2.0,A191,A201,1
A14,24.0,A33,A40,717.0,A65,A75,4.0,A94,A101,4.0,A123,54.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,24.0,A32,A43,1901.0,A62,A73,4.0,A93,A101,4.0,A123,29.0,A143,A151,1.0,A174,1.0,A192,A201,1
A14,6.0,A32,A40,3518.0,A61,A73,2.0,A93,A103,3.0,A122,26.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,21.0,A33,A42,1591.0,A62,A74,4.0,A93,A101,3.0,A121,34.0,A143,A152,2.0,A174,1.0,A191,A201,1
A11,18.0,A32,A40,2249.0,A62,A74,4.0,A93,A101,3.0,A123,30.0,A143,A152,1.0,A174,2.0,A192,A201,1
A12,12.0,A34,A40,958.0,A61,A74,2.0,A93,A101,3.0,A121,47.0,A143,A152,2.0,A172,2.0,A191,A201,1
A12,60.0,A33,A43,9157.0,A65,A73,2.0,A93,A101,2.0,A124,27.0,A143,A153,1.0,A174,1.0,A191,A201,1
A14,12.0,A32,A40,2133.0,A65,A75,4.0,A92,A101,4.0,A124,52.0,A143,A153,1.0,A174,1.0,A192,A201,1
A14,9.0,A34,A46,1244.0,A65,A75,4.0,A92,A101,4.0,A122,41.0,A143,A151,2.0,A172,1.0,A191,A201,1
A13,12.0,A32,A42,1424.0,A65,A75,3.0,A92,A101,4.0,A121,55.0,A143,A152,1.0,A174,1.0,A192,A201,1
A13,12.0,A32,A42,1474.0,A61,A72,4.0,A92,A101,1.0,A122,33.0,A141,A152,1.0,A174,1.0,A192,A201,1
A12,36.0,A33,A49,9857.0,A62,A74,1.0,A93,A101,3.0,A122,31.0,A143,A152,2.0,A172,2.0,A192,A201,1
A13,6.0,A33,A43,683.0,A61,A72,2.0,A92,A101,1.0,A122,29.0,A141,A152,1.0,A173,1.0,A191,A201,1
A12,9.0,A32,A40,1549.0,A65,A72,4.0,A93,A101,2.0,A121,35.0,A143,A152,1.0,A171,1.0,A191,A201,1
A12,13.0,A32,A43,2101.0,A61,A72,2.0,A92,A103,4.0,A122,23.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,6.0,A30,A43,426.0,A61,A75,4.0,A94,A101,4.0,A123,39.0,A143,A152,1.0,A172,1.0,A191,A201,1
A13,18.0,A31,A43,1445.0,A65,A74,4.0,A93,A101,4.0,A123,49.0,A141,A152,1.0,A172,1.0,A191,A201,1
A12,11.0,A34,A40,1322.0,A64,A73,4.0,A92,A101,4.0,A123,40.0,A143,A152,2.0,A173,1.0,A191,A201,1
A11,18.0,A32,A43,1936.0,A65,A74,2.0,A94,A101,4.0,A123,23.0,A143,A151,2.0,A172,1.0,A191,A201,1
A14,9.0,A32,A44,1236.0,A61,A72,1.0,A92,A101,4.0,A121,23.0,A143,A151,1.0,A173,1.0,A192,A201,1
A11,10.0,A34,A40,1038.0,A61,A74,4.0,A93,A102,3.0,A122,49.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,10.0,A32,A40,1287.0,A65,A75,4.0,A93,A102,2.0,A122,45.0,A143,A152,1.0,A172,1.0,A191,A202,1
A11,36.0,A34,A42,2348.0,A61,A73,3.0,A94,A101,2.0,A122,46.0,A143,A152,2.0,A173,1.0,A192,A201,1
A13,24.0,A32,A42,2892.0,A61,A75,3.0,A91,A101,4.0,A124,51.0,A143,A153,1.0,A173,1.0,A191,A201,1
A12,21.0,A33,A40,2353.0,A61,A73,1.0,A91,A101,4.0,A122,47.0,A143,A152,2.0,A173,1.0,A191,A201,1
A11,47.0,A32,A40,10722.0,A61,A72,1.0,A92,A101,1.0,A121,35.0,A143,A152,1.0,A172,1.0,A192,A201,1
A12,18.0,A34,A42,7374.0,A61,A71,4.0,A93,A101,4.0,A122,40.0,A142,A152,2.0,A174,1.0,A192,A201,1
A14,28.0,A31,A41,7824.0,A65,A72,3.0,A93,A103,4.0,A121,40.0,A141,A151,2.0,A173,2.0,A192,A201,1
A14,15.0,A32,A42,2186.0,A65,A74,1.0,A92,A101,4.0,A121,33.0,A141,A151,1.0,A172,1.0,A191,A201,1
A11,36.0,A32,A410,15857.0,A61,A71,2.0,A91,A102,3.0,A123,43.0,A143,A152,1.0,A174,1.0,A191,A201,1
A14,48.0,A34,A49,7629.0,A65,A75,4.0,A91,A101,2.0,A123,46.0,A141,A152,2.0,A174,2.0,A191,A201,1
A11,9.0,A34,A45,1288.0,A62,A75,3.0,A93,A103,4.0,A121,48.0,A143,A152,2.0,A173,2.0,A191,A202,1
A12,18.0,A32,A46,1239.0,A65,A73,4.0,A93,A101,4.0,A124,61.0,A143,A153,1.0,A173,1.0,A191,A201,1
A14,6.0,A31,A40,783.0,A65,A73,1.0,A93,A103,2.0,A121,26.0,A142,A152,1.0,A172,2.0,A191,A201,1
A12,15.0,A34,A43,2728.0,A65,A74,4.0,A93,A103,2.0,A121,35.0,A141,A152,3.0,A173,1.0,A192,A201,1
A14,15.0,A34,A42,2788.0,A61,A74,2.0,A92,A102,3.0,A123,24.0,A141,A152,2.0,A173,1.0,A191,A201,1
A11,24.0,A32,A40,3123.0,A61,A72,4.0,A92,A101,1.0,A122,27.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,12.0,A30,A42,2969.0,A61,A72,4.0,A92,A101,3.0,A122,25.0,A143,A151,2.0,A173,1.0,A191,A201,2
A11,30.0,A32,A42,2406.0,A61,A74,4.0,A92,A101,4.0,A121,23.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,36.0,A32,A43,2302.0,A61,A73,4.0,A91,A101,4.0,A123,31.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,18.0,A32,A45,1943.0,A61,A72,4.0,A92,A101,4.0,A121,23.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,8.0,A32,A42,1237.0,A61,A73,3.0,A92,A101,4.0,A121,24.0,A143,A152,1.0,A173,1.0,A191,A201,2
A14,9.0,A32,A43,1478.0,A61,A74,4.0,A93,A101,2.0,A123,22.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,12.0,A34,A42,2246.0,A61,A75,3.0,A93,A101,3.0,A122,60.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,18.0,A32,A42,2462.0,A61,A73,2.0,A93,A101,2.0,A123,22.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A31,A42,3552.0,A61,A74,3.0,A93,A101,4.0,A123,27.0,A141,A152,1.0,A173,1.0,A191,A201,2
A12,12.0,A32,A40,1295.0,A61,A72,3.0,A92,A101,1.0,A123,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,9.0,A32,A43,1670.0,A61,A72,4.0,A92,A101,2.0,A123,22.0,A143,A152,1.0,A173,1.0,A192,A201,2
A12,18.0,A32,A40,1042.0,A65,A73,4.0,A92,A101,2.0,A122,33.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,30.0,A32,A42,3441.0,A62,A73,2.0,A92,A102,4.0,A123,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,12.0,A32,A40,1274.0,A61,A72,3.0,A92,A101,1.0,A121,37.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,18.0,A32,A46,750.0,A61,A71,4.0,A92,A101,1.0,A121,27.0,A143,A152,1.0,A171,1.0,A191,A201,2
A12,12.0,A32,A40,888.0,A61,A75,4.0,A93,A101,4.0,A123,41.0,A141,A152,1.0,A172,2.0,A191,A201,2
A11,60.0,A32,A49,7297.0,A61,A75,4.0,A93,A102,4.0,A124,36.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,36.0,A32,A40,9271.0,A61,A74,2.0,A93,A101,1.0,A123,24.0,A143,A152,1.0,A173,1.0,A192,A201,2
A11,36.0,A33,A46,6887.0,A61,A73,4.0,A93,A101,3.0,A122,29.0,A142,A152,1.0,A173,1.0,A192,A201,2
A12,27.0,A30,A49,8318.0,A61,A75,2.0,A92,A101,4.0,A124,42.0,A143,A153,2.0,A174,1.0,A192,A201,2
A11,12.0,A32,A42,7865.0,A61,A75,4.0,A93,A101,4.0,A124,53.0,A143,A153,1.0,A174,1.0,A192,A201,2
A11,18.0,A32,A43,2600.0,A61,A73,4.0,A93,A101,4.0,A124,65.0,A143,A153,2.0,A173,1.0,A191,A201,2
A11,6.0,A32,A40,14896.0,A61,A75,1.0,A93,A101,4.0,A124,68.0,A141,A152,1.0,A174,1.0,A192,A201,2
A11,6.0,A31,A46,1198.0,A61,A75,4.0,A92,A101,4.0,A124,35.0,A143,A153,1.0,A173,1.0,A191,A201,2
A12,27.0,A32,A49,3915.0,A61,A73,4.0,A93,A101,2.0,A123,36.0,A143,A152,1.0,A173,2.0,A192,A201,2
A12,24.0,A33,A42,2064.0,A61,A71,3.0,A92,A101,2.0,A122,34.0,A143,A152,1.0,A174,1.0,A192,A201,2
A12,24.0,A32,A43,2039.0,A61,A72,1.0,A94,A101,1.0,A122,22.0,A143,A152,1.0,A173,1.0,A192,A201,2
A12,36.0,A34,A40,2820.0,A61,A72,4.0,A91,A101,4.0,A123,27.0,A143,A152,2.0,A173,1.0,A191,A201,2
A12,12.0,A32,A43,1484.0,A65,A73,2.0,A94,A101,1.0,A121,25.0,A143,A152,1.0,A173,1.0,A192,A201,2
A12,48.0,A32,A40,6560.0,A62,A74,3.0,A93,A101,2.0,A122,24.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,12.0,A32,A40,2579.0,A61,A72,4.0,A93,A101,1.0,A121,33.0,A143,A152,1.0,A172,2.0,A191,A201,2
A12,30.0,A30,A49,4280.0,A62,A73,4.0,A92,A101,4.0,A123,26.0,A143,A151,2.0,A172,1.0,A191,A201,2
A11,33.0,A34,A42,4281.0,A63,A73,1.0,A92,A101,4.0,A123,23.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,24.0,A33,A43,1024.0,A61,A72,4.0,A94,A101,4.0,A121,48.0,A142,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A31,A40,1193.0,A61,A71,1.0,A92,A102,4.0,A124,29.0,A143,A151,2.0,A171,1.0,A191,A201,2
A11,24.0,A30,A42,4110.0,A61,A75,3.0,A93,A101,4.0,A124,23.0,A141,A151,2.0,A173,2.0,A191,A201,2
A13,30.0,A33,A49,1908.0,A61,A75,4.0,A93,A101,4.0,A121,66.0,A143,A152,1.0,A174,1.0,A192,A201,2
A14,24.0,A32,A43,2397.0,A63,A75,3.0,A93,A101,2.0,A123,35.0,A141,A152,2.0,A173,1.0,A192,A201,2
A11,18.0,A32,A41,7511.0,A65,A75,1.0,A93,A101,4.0,A122,51.0,A143,A153,1.0,A173,2.0,A192,A201,2
A12,48.0,A30,A49,3844.0,A62,A74,4.0,A93,A101,4.0,A124,34.0,A143,A153,1.0,A172,2.0,A191,A201,2
A11,12.0,A32,A40,1372.0,A61,A74,2.0,A91,A101,3.0,A123,36.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,27.0,A34,A43,2520.0,A63,A73,4.0,A93,A101,2.0,A122,23.0,A143,A152,2.0,A172,1.0,A191,A201,2
