@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0,2658.0,254.0,1,1.0,1.0,0.0,0,0,0.0,1,2,180.0,61.0,0
0,225.0,11.0,1,11.0,4.0,3.0,1,0,0.0,1,2,268.0,1.0,0
1,4092.0,225.0,1,14.0,8.0,10.0,1,0,0.0,1,2,176.0,1.0,0
1,2358.0,46.0,1,9.0,4.0,2625.0,1,1,6.0,1,2,208.0,348.0,0
1,3525.0,165.0,1,8.0,4.0,4.0,1,0,0.0,0,2,80.0,1.0,0
1,3142.0,155.0,2,8.0,4.0,5.0,1,0,0.0,0,2,120.0,1.0,0
1,215.0,975.0,2,8.0,4.0,25.0,1,0,0.0,0,2,140.0,1.0,0
1,3425.0,175.0,2,9.0,5.0,25.0,1,0,0.0,1,2,163.0,1.0,0
1,215.0,115.0,2,3.0,4.0,5.0,1,0,0.0,1,2,100.0,69.0,0
1,6333.0,54.0,2,8.0,4.0,585.0,1,1,3.0,1,2,180.0,1.0,0
1,2958.0,475.0,2,7.0,4.0,2.0,0,1,1.0,1,2,460.0,69.0,0
1,2942.0,125.0,2,8.0,8.0,25.0,0,1,2.0,1,2,400.0,109.0,0
1,235.0,3165.0,1,4.0,4.0,415.0,0,1,1.0,1,2,280.0,81.0,0
1,7483.0,19.0,1,1.0,1.0,4.0,0,1,2.0,0,2,0.0,352.0,0
1,1958.0,585.0,2,1.0,1.0,0.0,0,1,3.0,0,2,350.0,770.0,0
1,3575.0,2415.0,2,9.0,4.0,125.0,0,1,2.0,0,2,220.0,2.0,0
1,22.0,79.0,2,9.0,4.0,29.0,0,1,1.0,0,2,420.0,284.0,0
0,1825.0,10.0,2,9.0,4.0,1.0,0,1,1.0,0,2,120.0,2.0,0
0,3517.0,375.0,2,1.0,1.0,0.0,0,1,6.0,0,2,0.0,201.0,0
0,1692.0,5.0,2,3.0,4.0,165.0,0,1,6.0,1,2,240.0,36.0,0
0,2858.0,375.0,2,8.0,4.0,25.0,0,1,1.0,1,2,40.0,155.0,0
0,2725.0,29.0,2,7.0,8.0,125.0,0,1,1.0,1,2,272.0,109.0,0
0,5575.0,708.0,2,4.0,8.0,675.0,1,1,3.0,1,2,100.0,51.0,0
0,2858.0,1665.0,2,11.0,4.0,2415.0,1,0,0.0,1,2,440.0,1.0,0
0,3392.0,1585.0,1,1.0,1.0,0.0,1,0,0.0,0,2,320.0,1.0,0
0,2525.0,135.0,1,1.0,1.0,2.0,0,1,1.0,1,2,200.0,2.0,0
0,695.0,6.0,2,1.0,1.0,0.0,0,0,0.0,0,1,0.0,1.0,0
1,1825.0,165.0,2,2.0,4.0,25.0,0,0,0.0,1,1,280.0,1.0,0
1,23.0,75.0,2,7.0,4.0,5.0,0,0,0.0,1,1,320.0,1.0,0
1,3157.0,5.0,2,8.0,5.0,835.0,1,0,0.0,1,1,320.0,1.0,0
1,3983.0,5.0,2,7.0,4.0,25.0,1,0,0.0,0,1,288.0,1.0,0
1,3467.0,108.0,2,7.0,4.0,1165.0,0,0,0.0,0,1,28.0,1.0,0
1,3483.0,25.0,1,9.0,4.0,3.0,0,0,0.0,0,1,200.0,1.0,0
1,4425.0,11.0,1,2.0,4.0,15.0,1,0,0.0,0,1,0.0,1.0,0
1,2067.0,529.0,2,11.0,4.0,375.0,1,1,1.0,0,2,160.0,1.0,0
1,2042.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,0
1,2308.0,25.0,2,1.0,1.0,85.0,0,0,0.0,1,2,100.0,4209.0,0
1,1608.0,75.0,2,8.0,4.0,175.0,1,1,5.0,1,2,352.0,691.0,1
1,2308.0,25.0,2,8.0,4.0,1085.0,1,1,11.0,1,2,60.0,2185.0,1
1,2667.0,425.0,2,13.0,4.0,429.0,1,1,1.0,1,2,120.0,1.0,1
1,3917.0,171.0,2,14.0,4.0,125.0,1,1,5.0,1,2,480.0,1.0,1
1,5658.0,185.0,2,2.0,5.0,15.0,1,1,17.0,1,2,0.0,1.0,1
1,205.0,2415.0,2,8.0,4.0,2.0,1,1,11.0,1,2,200.0,3001.0,1
1,3492.0,5.0,2,14.0,8.0,75.0,1,1,6.0,1,2,0.0,1001.0,1
1,5433.0,675.0,2,8.0,8.0,2625.0,1,1,11.0,1,2,0.0,285.0,1
1,3933.0,5875.0,2,13.0,8.0,10.0,1,1,14.0,1,2,399.0,1.0,1
1,28.0,2.0,2,4.0,8.0,4165.0,1,1,2.0,1,2,181.0,1.0,1
1,3742.0,204.0,2,9.0,4.0,4.0,1,0,0.0,1,2,400.0,5801.0,1
1,2133.0,105.0,2,8.0,4.0,3.0,1,0,0.0,1,2,0.0,1.0,1
1,3667.0,325.0,2,11.0,8.0,9.0,1,0,0.0,1,2,102.0,640.0,1
1,3425.0,3.0,2,13.0,8.0,7415.0,1,0,0.0,1,2,0.0,1.0,1
1,56.0,125.0,2,4.0,8.0,8.0,1,0,0.0,1,2,24.0,2029.0,1
0,1758.0,9.0,2,6.0,4.0,1375.0,1,0,0.0,1,2,0.0,1.0,1
0,25.0,875.0,2,14.0,8.0,104.0,1,0,0.0,1,2,160.0,5861.0,1
0,4117.0,65.0,2,11.0,4.0,5.0,1,1,3.0,1,2,145.0,1.0,1
0,305.0,65.0,2,8.0,5.0,4.0,1,1,7.0,1,2,0.0,3066.0,1
0,2875.0,375.0,2,8.0,4.0,1085.0,1,1,1.0,1,2,371.0,1.0,1
0,2075.0,10335.0,2,13.0,8.0,335.0,1,1,1.0,1,2,80.0,51.0,1
0,1967.0,21.0,2,11.0,8.0,29.0,1,1,11.0,0,2,80.0,100.0,1
0,4725.0,75.0,2,11.0,8.0,275.0,1,1,1.0,0,2,333.0,893.0,1
0,245.0,1275.0,2,8.0,5.0,475.0,1,1,2.0,0,2,73.0,445.0,1
0,3575.0,915.0,2,6.0,4.0,75.0,1,1,4.0,0,2,0.0,1584.0,1
0,3217.0,146.0,2,9.0,4.0,1085.0,1,1,16.0,0,2,120.0,2080.0,1
0,2242.0,5665.0,2,11.0,4.0,2585.0,1,1,7.0,0,2,129.0,3258.0,1
0,295.0,46.0,2,4.0,4.0,54.0,1,1,4.0,0,2,380.0,501.0,1
0,25.0,1233.0,2,13.0,8.0,35.0,1,1,6.0,0,2,400.0,459.0,1
0,2083.0,3.0,2,6.0,4.0,4.0,1,0,0.0,0,2,100.0,1.0,1
0,3233.0,54.0,2,13.0,4.0,4.0,1,0,0.0,0,2,440.0,11178.0,1
1,5442.0,5.0,1,4.0,8.0,396.0,1,0,0.0,0,2,180.0,315.0,1
1,2333.0,11625.0,1,9.0,4.0,835.0,1,0,0.0,1,2,160.0,301.0,1
1,4308.0,375.0,1,8.0,4.0,375.0,1,1,8.0,1,2,300.0,163.0,1
1,1375.0,4.0,1,9.0,4.0,175.0,1,1,2.0,1,2,120.0,1001.0,1
1,2775.0,585.0,1,13.0,4.0,25.0,1,1,2.0,0,2,260.0,501.0,1
1,4858.0,205.0,1,4.0,4.0,25.0,1,1,11.0,0,2,380.0,2733.0,1
1,3625.0,5.0,2,8.0,5.0,25.0,1,1,6.0,0,2,0.0,368.0,1
1,2042.0,1835.0,2,8.0,4.0,225.0,1,1,1.0,0,2,100.0,151.0,1
1,3917.0,1625.0,2,8.0,4.0,15.0,1,1,10.0,0,2,186.0,4701.0,1
1,3017.0,65.0,2,13.0,4.0,3125.0,1,1,8.0,0,2,330.0,1201.0,1
1,2517.0,35.0,2,13.0,4.0,625.0,1,1,7.0,0,2,0.0,7060.0,1
1,2017.0,817.0,2,6.0,4.0,196.0,1,1,14.0,0,2,60.0,159.0,1
1,5592.0,115.0,2,1.0,1.0,5.0,1,1,5.0,0,2,0.0,8852.0,1
1,2967.0,1415.0,2,9.0,8.0,75.0,1,1,1.0,0,2,240.0,101.0,1
1,5742.0,85.0,2,10.0,8.0,7.0,1,1,3.0,0,2,0.0,1.0,1
1,4117.0,404.0,2,13.0,8.0,7.0,1,1,8.0,0,2,320.0,1.0,1
1,2892.0,15.0,2,8.0,8.0,5335.0,1,1,11.0,0,2,0.0,2284.0,1
1,4133.0,0.0,2,8.0,5.0,15.0,1,0,0.0,0,2,0.0,1.0,1
1,3157.0,105.0,2,14.0,4.0,65.0,1,0,0.0,0,2,0.0,1.0,1
1,2575.0,75.0,2,8.0,5.0,25.0,1,0,0.0,0,2,349.0,24.0,1
1,2125.0,15.0,2,9.0,4.0,15.0,0,0,0.0,0,2,150.0,9.0,1
1,3417.0,525.0,2,9.0,4.0,85.0,0,0,0.0,1,2,290.0,7.0,1
1,25.0,125.0,2,6.0,4.0,3.0,1,0,0.0,1,1,20.0,1.0,1
1,4283.0,4625.0,2,11.0,4.0,458.0,1,0,0.0,0,1,0.0,1.0,1
0,2167.0,115.0,1,5.0,3.0,0.0,1,1,11.0,1,2,0.0,1.0,1
0,2242.0,1125.0,1,14.0,8.0,75.0,1,1,4.0,0,2,0.0,322.0,1
0,2508.0,254.0,1,6.0,4.0,25.0,1,0,0.0,1,2,370.0,1.0,1
0,2008.0,125.0,2,11.0,4.0,1.0,0,1,1.0,0,2,240.0,769.0,1
1,41.0,4.0,2,10.0,4.0,4.0,0,1,1.0,0,1,560.0,1.0,1
1,5458.0,9415.0,2,1.0,1.0,14415.0,1,1,11.0,1,2,30.0,301.0,1
