@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,2967.0,75.0,1,8.0,4.0,4.0,0,0,0.0,0,2,240.0,1.0,0
1,2292.0,3165.0,1,8.0,4.0,165.0,0,0,0.0,0,2,160.0,1059.0,0
1,3157.0,3.0,1,3.0,5.0,7.0,0,0,0.0,0,2,0.0,2.0,0
1,2217.0,585.0,1,1.0,1.0,0.0,0,0,0.0,0,2,100.0,1.0,0
1,1833.0,121.0,1,10.0,2.0,0.0,0,0,0.0,0,2,100.0,1.0,0
1,2983.0,204.0,1,14.0,8.0,4.0,0,0,0.0,0,2,128.0,2.0,0
1,3158.0,75.0,1,6.0,4.0,35.0,0,0,0.0,1,2,320.0,1.0,0
1,33.0,25.0,1,9.0,4.0,7.0,0,0,0.0,1,2,280.0,1.0,0
1,1917.0,4.0,1,3.0,4.0,1.0,0,0,0.0,1,2,360.0,1001.0,0
1,2142.0,75.0,1,12.0,7.0,75.0,0,0,0.0,1,2,132.0,3.0,0
0,2958.0,175.0,1,4.0,4.0,125.0,0,0,0.0,1,2,280.0,1.0,0
0,2042.0,105.0,1,14.0,8.0,0.0,0,0,0.0,1,2,154.0,33.0,0
1,1942.0,15.0,1,13.0,4.0,2.0,1,0,0.0,1,2,100.0,21.0,0
1,2067.0,125.0,1,8.0,8.0,1375.0,1,1,3.0,1,2,140.0,211.0,0
1,3157.0,5.0,1,6.0,4.0,85.0,1,0,0.0,0,2,0.0,1.0,0
1,2342.0,585.0,2,8.0,8.0,85.0,1,0,0.0,0,2,180.0,1.0,0
1,4092.0,835.0,2,1.0,1.0,0.0,1,0,0.0,0,2,130.0,2.0,0
1,2458.0,125.0,2,9.0,4.0,875.0,1,0,0.0,1,2,260.0,1.0,0
1,3483.0,4.0,2,2.0,5.0,125.0,1,0,0.0,1,2,184.0,1.0,0
1,2917.0,35.0,2,9.0,4.0,35.0,1,1,3.0,1,2,329.0,1.0,0
1,3292.0,25.0,2,6.0,4.0,175.0,0,1,2.0,1,2,720.0,1.0,0
1,2567.0,325.0,2,8.0,8.0,229.0,0,1,1.0,1,2,416.0,22.0,0
1,2758.0,325.0,1,11.0,8.0,5085.0,0,1,2.0,1,2,369.0,2.0,0
1,19.0,0.0,1,1.0,1.0,0.0,0,1,4.0,0,2,45.0,2.0,0
1,3125.0,2835.0,2,1.0,1.0,0.0,0,1,5.0,0,2,176.0,147.0,0
1,2542.0,54.0,2,9.0,4.0,165.0,0,1,1.0,0,2,272.0,445.0,0
1,1708.0,25.0,2,11.0,4.0,335.0,0,1,4.0,0,2,160.0,9.0,0
0,3042.0,1375.0,2,9.0,8.0,4.0,0,1,3.0,0,2,0.0,34.0,0
0,2717.0,125.0,2,1.0,1.0,0.0,0,1,1.0,0,2,92.0,301.0,0
0,3192.0,3125.0,2,1.0,1.0,304.0,0,1,2.0,1,2,200.0,5.0,0
0,1792.0,54.0,2,8.0,4.0,175.0,0,1,1.0,1,2,80.0,6.0,0
0,16.0,165.0,2,6.0,4.0,1.0,0,1,2.0,1,2,320.0,2.0,0
0,3375.0,75.0,2,4.0,5.0,1.0,1,1,3.0,1,2,212.0,1.0,0
0,49.0,15.0,2,5.0,3.0,0.0,1,0,0.0,1,2,100.0,28.0,0
0,2492.0,125.0,2,1.0,1.0,0.0,1,0,0.0,0,2,80.0,1.0,0
0,1958.0,665.0,1,8.0,4.0,1.0,0,1,1.0,0,2,2000.0,3.0,0
0,4083.0,35.0,2,3.0,5.0,5.0,0,0,0.0,0,1,1160.0,1.0,0
1,3075.0,1585.0,2,2.0,4.0,585.0,0,0,0.0,1,1,0.0,1.0,0
1,2117.0,0.0,2,8.0,4.0,5.0,0,0,0.0,1,1,0.0,1.0,0
1,3233.0,75.0,2,10.0,5.0,1585.0,1,0,0.0,1,1,420.0,1.0,0
1,2875.0,1165.0,2,4.0,4.0,5.0,1,0,0.0,0,1,280.0,1.0,0
1,2292.0,17.0,2,7.0,4.0,85.0,0,0,0.0,0,1,0.0,1.0,0
1,3942.0,171.0,1,7.0,4.0,165.0,0,0,0.0,0,1,400.0,1.0,0
1,3917.0,25.0,1,3.0,8.0,10.0,0,0,0.0,1,1,200.0,1.0,0
1,1867.0,5.0,2,11.0,4.0,375.0,1,1,2.0,0,2,0.0,39.0,0
1,2308.0,0.0,2,4.0,4.0,1.0,0,1,11.0,0,1,0.0,1.0,0
1,3442.0,1335.0,2,3.0,5.0,125.0,0,0,0.0,1,2,440.0,4501.0,0
1,4875.0,26335.0,1,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,0
1,2575.0,5.0,2,8.0,4.0,146.0,1,1,5.0,1,2,312.0,1.0,1
1,3417.0,917.0,2,8.0,4.0,45.0,1,1,12.0,1,2,0.0,222.0,1
1,1967.0,375.0,2,11.0,4.0,2.0,1,1,2.0,1,2,80.0,1.0,1
1,2508.0,171.0,2,14.0,4.0,1665.0,1,1,1.0,1,2,395.0,21.0,1
1,5675.0,1225.0,2,7.0,4.0,125.0,1,1,4.0,1,2,200.0,1.0,1
1,44.0,2.0,2,7.0,4.0,175.0,1,1,2.0,1,2,0.0,16.0,1
1,3275.0,15.0,2,13.0,8.0,55.0,1,1,3.0,1,2,0.0,1.0,1
1,7675.0,2229.0,2,10.0,9.0,1275.0,1,1,1.0,1,2,0.0,110.0,1
1,4142.0,5.0,2,11.0,8.0,5.0,1,1,6.0,1,2,470.0,1.0,1
1,27.0,75.0,2,8.0,8.0,425.0,1,1,3.0,1,2,312.0,151.0,1
1,3417.0,154.0,2,13.0,4.0,154.0,1,1,1.0,1,2,520.0,50001.0,1
1,2833.0,5.0,2,9.0,4.0,11.0,1,0,0.0,1,2,70.0,1.0,1
1,1933.0,95.0,2,11.0,4.0,1.0,1,0,0.0,1,2,60.0,401.0,1
1,2442.0,12335.0,2,11.0,8.0,1585.0,1,0,0.0,1,2,120.0,1.0,1
1,2183.0,25.0,2,2.0,8.0,665.0,1,0,0.0,1,2,0.0,1.0,1
0,4133.0,1.0,2,3.0,5.0,225.0,1,0,0.0,1,2,0.0,301.0,1
0,2575.0,5.0,2,8.0,8.0,875.0,1,0,0.0,1,2,491.0,1.0,1
0,4667.0,46.0,2,13.0,8.0,415.0,1,1,11.0,1,2,440.0,7.0,1
0,1883.0,95.0,2,9.0,4.0,1625.0,1,1,6.0,1,2,40.0,601.0,1
0,2867.0,104.0,2,8.0,4.0,25.0,1,1,5.0,1,2,300.0,1431.0,1
0,4417.0,6665.0,2,11.0,4.0,7375.0,1,1,3.0,1,2,0.0,1.0,1
0,2408.0,5.0,2,11.0,8.0,125.0,1,1,1.0,0,2,0.0,679.0,1
0,6867.0,15.0,2,10.0,9.0,0.0,1,1,14.0,0,2,0.0,3377.0,1
0,1583.0,585.0,2,8.0,8.0,15.0,1,1,2.0,0,2,100.0,1.0,1
0,2042.0,75.0,2,4.0,4.0,15.0,1,1,1.0,0,2,160.0,235.0,1
0,5842.0,21.0,2,3.0,5.0,10.0,1,1,13.0,0,2,0.0,6701.0,1
0,2042.0,835.0,2,11.0,4.0,1585.0,1,1,1.0,0,2,0.0,1.0,1
0,3067.0,12.0,2,8.0,4.0,2.0,1,1,1.0,0,2,220.0,20.0,1
0,4742.0,8.0,2,10.0,5.0,65.0,1,1,6.0,0,2,375.0,51101.0,1
0,4433.0,0.0,2,8.0,4.0,25.0,1,0,0.0,0,2,0.0,1.0,1
0,2292.0,11585.0,2,13.0,4.0,4.0,1,0,0.0,0,2,80.0,1350.0,1
1,2267.0,254.0,1,8.0,8.0,2585.0,1,0,0.0,0,2,0.0,1.0,1
1,425.0,4915.0,1,9.0,4.0,3165.0,1,0,0.0,1,2,52.0,1443.0,1
1,2758.0,204.0,1,6.0,4.0,2.0,1,1,3.0,1,2,370.0,561.0,1
1,21.0,479.0,1,9.0,4.0,225.0,1,1,1.0,1,2,80.0,301.0,1
1,2192.0,54.0,1,14.0,4.0,4.0,1,1,1.0,1,2,840.0,60.0,1
1,3992.0,54.0,1,6.0,4.0,5.0,1,1,3.0,0,2,200.0,1001.0,1
1,4058.0,5.0,2,8.0,4.0,5.0,1,1,7.0,0,2,0.0,3066.0,1
1,2233.0,11.0,2,9.0,4.0,2.0,1,1,1.0,0,2,80.0,279.0,1
1,3358.0,275.0,2,7.0,4.0,425.0,1,1,6.0,0,2,204.0,1.0,1
1,3992.0,621.0,2,11.0,4.0,4.0,1,1,1.0,0,2,200.0,301.0,1
1,2258.0,1004.0,2,14.0,4.0,4.0,1,1,9.0,0,2,60.0,397.0,1
1,2133.0,75.0,2,6.0,4.0,1415.0,1,1,1.0,0,2,80.0,9801.0,1
1,5133.0,10.0,2,3.0,5.0,0.0,1,1,11.0,0,2,0.0,1250.0,1
1,1942.0,65.0,2,9.0,8.0,146.0,1,1,7.0,0,2,80.0,2955.0,1
1,4025.0,215.0,2,10.0,9.0,20.0,1,1,11.0,0,2,0.0,1201.0,1
1,3192.0,446.0,2,13.0,8.0,604.0,1,1,3.0,0,2,311.0,301.0,1
1,42.0,979.0,2,14.0,8.0,796.0,1,1,8.0,0,2,0.0,1.0,1
1,5392.0,9625.0,2,10.0,4.0,8665.0,1,1,5.0,0,2,0.0,1.0,1
1,2208.0,11.0,2,13.0,4.0,665.0,1,0,0.0,0,2,100.0,1.0,1
1,2333.0,15.0,2,8.0,8.0,1415.0,1,0,0.0,0,2,422.0,201.0,1
1,2392.0,665.0,2,8.0,4.0,165.0,0,0,0.0,0,2,100.0,1.0,1
1,2208.0,83.0,2,8.0,8.0,2165.0,0,0,0.0,1,2,128.0,1.0,1
1,2267.0,165.0,2,8.0,3.0,225.0,0,0,0.0,1,1,0.0,1.0,1
1,4833.0,12.0,2,7.0,4.0,16.0,1,0,0.0,0,1,110.0,1.0,1
0,6517.0,14.0,2,1.0,1.0,0.0,1,1,11.0,1,2,0.0,1401.0,1
0,285.0,304.0,1,14.0,8.0,254.0,1,1,1.0,0,2,70.0,1.0,1
1,2433.0,6625.0,1,2.0,4.0,55.0,1,0,0.0,1,1,100.0,1.0,1
0,3367.0,375.0,2,13.0,4.0,375.0,0,0,0.0,0,2,300.0,45.0,1
1,2317.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,4742.0,3.0,2,14.0,4.0,13875.0,1,1,2.0,1,2,519.0,1705.0,1
