@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,2983.0,125.0,1,4.0,4.0,25.0,0,0,0.0,0,2,224.0,1.0,0
1,3242.0,2165.0,1,4.0,1.0,0.0,0,0,0.0,0,2,120.0,1.0,0
1,225.0,125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,200.0,71.0,0
1,2108.0,10085.0,1,10.0,8.0,125.0,0,0,0.0,0,2,260.0,1.0,0
1,2617.0,125.0,1,4.0,8.0,125.0,0,0,0.0,1,2,0.0,18.0,0
1,2567.0,29.0,1,8.0,4.0,15.0,0,0,0.0,1,2,160.0,1.0,0
1,22.0,7835.0,1,3.0,5.0,165.0,0,0,0.0,1,2,184.0,1.0,0
1,1883.0,354.0,1,1.0,1.0,0.0,0,0,0.0,1,2,180.0,2.0,0
0,3325.0,25.0,1,8.0,4.0,25.0,0,0,0.0,1,2,0.0,3.0,0
0,3483.0,125.0,1,3.0,8.0,5.0,0,0,0.0,1,2,160.0,1.0,0
1,2875.0,15.0,1,8.0,4.0,15.0,1,0,0.0,1,2,0.0,226.0,0
1,1967.0,10.0,1,4.0,8.0,835.0,1,0,0.0,1,2,140.0,1.0,0
1,2167.0,1165.0,1,4.0,4.0,25.0,1,1,1.0,0,2,180.0,21.0,0
1,1842.0,10415.0,1,6.0,4.0,125.0,1,0,0.0,0,2,120.0,376.0,0
1,4275.0,3.0,2,3.0,5.0,1.0,1,0,0.0,0,2,0.0,201.0,0
1,4517.0,15.0,2,8.0,4.0,25.0,1,0,0.0,1,2,140.0,1.0,0
1,3408.0,65.0,2,6.0,4.0,125.0,1,0,0.0,1,2,443.0,1.0,0
1,3525.0,3165.0,2,14.0,8.0,375.0,1,0,0.0,1,2,680.0,1.0,0
1,2592.0,875.0,2,4.0,4.0,375.0,0,1,2.0,1,2,174.0,4.0,0
1,2783.0,15.0,2,9.0,4.0,225.0,0,1,1.0,1,2,100.0,4.0,0
1,2217.0,12125.0,2,8.0,4.0,3335.0,0,1,2.0,1,2,180.0,174.0,0
1,2375.0,415.0,1,8.0,4.0,4.0,0,1,2.0,0,2,128.0,7.0,0
1,3958.0,5.0,2,1.0,1.0,0.0,0,1,2.0,0,2,17.0,2.0,0
1,1942.0,725.0,2,7.0,4.0,4.0,0,1,1.0,0,2,100.0,2.0,0
1,2408.0,875.0,2,7.0,4.0,85.0,0,1,4.0,0,2,254.0,1951.0,0
1,295.0,58.0,2,9.0,4.0,29.0,0,1,1.0,0,2,340.0,2804.0,0
0,23.0,1835.0,2,5.0,3.0,0.0,0,1,1.0,0,2,200.0,54.0,0
0,5758.0,2.0,2,1.0,1.0,65.0,0,1,1.0,0,2,0.0,11.0,0
0,2267.0,75.0,2,8.0,4.0,2.0,0,1,2.0,1,2,200.0,395.0,0
0,2358.0,83.0,2,11.0,4.0,415.0,0,1,1.0,1,2,200.0,12.0,0
0,1975.0,75.0,2,8.0,4.0,795.0,1,1,5.0,1,2,140.0,6.0,0
0,2858.0,354.0,2,3.0,5.0,5.0,1,0,0.0,1,2,171.0,1.0,0
0,5708.0,335.0,2,3.0,5.0,1.0,1,0,0.0,1,2,252.0,2198.0,0
0,245.0,104.0,1,1.0,1.0,5.0,1,1,3.0,0,2,180.0,148.0,0
0,265.0,271.0,1,8.0,4.0,85.0,0,0,0.0,0,1,80.0,1.0,0
0,3025.0,55.0,2,4.0,4.0,55.0,0,0,0.0,1,1,100.0,1.0,0
1,4058.0,329.0,2,7.0,4.0,35.0,0,0,0.0,1,1,400.0,1.0,0
1,3033.0,5.0,2,2.0,8.0,85.0,0,0,0.0,1,1,252.0,1.0,0
1,23.0,75.0,2,7.0,4.0,5.0,1,0,0.0,1,1,320.0,1.0,0
1,1625.0,835.0,2,7.0,4.0,85.0,1,0,0.0,0,1,200.0,1.0,0
1,4058.0,15.0,2,3.0,5.0,0.0,0,0,0.0,0,1,300.0,1.0,0
1,2067.0,835.0,1,8.0,4.0,2.0,0,0,0.0,1,1,240.0,1.0,0
0,2542.0,1125.0,2,11.0,4.0,129.0,1,1,2.0,0,2,200.0,1.0,0
1,5483.0,155.0,2,10.0,9.0,0.0,1,1,20.0,0,2,152.0,131.0,0
1,3367.0,2165.0,2,8.0,4.0,15.0,0,0,0.0,0,3,120.0,1.0,0
1,2325.0,12625.0,2,8.0,4.0,125.0,0,1,2.0,0,2,0.0,5553.0,0
1,2783.0,15.0,2,9.0,4.0,2.0,1,1,11.0,1,2,434.0,36.0,1
1,2925.0,1479.0,2,6.0,4.0,504.0,1,1,5.0,1,2,168.0,1.0,1
1,2783.0,154.0,2,9.0,4.0,375.0,1,1,5.0,1,2,100.0,4.0,1
1,3317.0,1.0,2,14.0,4.0,75.0,1,1,7.0,1,2,340.0,4072.0,1
1,4767.0,25.0,2,7.0,5.0,25.0,1,1,12.0,1,2,410.0,2511.0,1
1,2017.0,925.0,2,8.0,4.0,1665.0,1,1,3.0,1,2,40.0,29.0,1
1,2325.0,15.0,2,11.0,4.0,2375.0,1,1,3.0,1,2,0.0,583.0,1
1,6542.0,11.0,2,10.0,9.0,20.0,1,1,7.0,1,2,22.0,1.0,1
1,2308.0,115.0,2,9.0,8.0,2125.0,1,1,11.0,1,2,290.0,285.0,1
1,335.0,175.0,2,14.0,8.0,45.0,1,1,4.0,1,2,253.0,858.0,1
1,3958.0,13915.0,2,9.0,4.0,8625.0,1,1,6.0,1,2,70.0,1.0,1
1,3208.0,4.0,2,7.0,4.0,25.0,1,0,0.0,1,2,360.0,1.0,1
1,485.0,425.0,2,7.0,4.0,125.0,1,0,0.0,1,2,225.0,1.0,1
1,4858.0,65.0,2,11.0,8.0,6.0,1,0,0.0,1,2,350.0,1.0,1
1,3867.0,21.0,2,4.0,4.0,85.0,1,0,0.0,1,2,280.0,1.0,1
1,7342.0,1775.0,2,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,1
0,3775.0,55.0,2,11.0,4.0,125.0,1,0,0.0,1,2,228.0,1.0,1
0,2283.0,229.0,2,11.0,8.0,229.0,1,1,7.0,1,2,140.0,2385.0,1
0,2258.0,1075.0,2,11.0,4.0,415.0,1,1,5.0,1,2,0.0,561.0,1
0,30.0,529.0,2,10.0,2.0,225.0,1,1,5.0,1,2,99.0,501.0,1
0,5008.0,1254.0,2,6.0,4.0,229.0,1,1,3.0,1,2,156.0,1.0,1
0,3308.0,4625.0,2,11.0,8.0,1625.0,1,1,2.0,0,2,0.0,1.0,1
0,3542.0,12.0,2,11.0,8.0,14.0,1,1,8.0,0,2,0.0,6591.0,1
0,1783.0,11.0,2,14.0,8.0,1.0,1,1,11.0,0,2,0.0,3001.0,1
0,36.0,1.0,2,8.0,4.0,2.0,1,1,11.0,0,2,0.0,457.0,1
0,5708.0,195.0,2,8.0,4.0,55.0,1,1,7.0,0,2,0.0,3001.0,1
0,2067.0,3.0,2,11.0,4.0,165.0,1,1,3.0,0,2,100.0,7.0,1
0,2067.0,1835.0,2,11.0,4.0,2085.0,1,1,5.0,0,2,220.0,2504.0,1
0,6408.0,165.0,2,1.0,1.0,0.0,1,1,1.0,0,2,232.0,101.0,1
0,2517.0,2875.0,2,14.0,8.0,875.0,1,0,0.0,0,2,360.0,1.0,1
0,46.0,4.0,2,5.0,3.0,0.0,1,0,0.0,0,2,100.0,961.0,1
0,1883.0,4415.0,1,8.0,8.0,3.0,1,0,0.0,0,2,240.0,1.0,1
1,32.0,175.0,1,10.0,8.0,4.0,1,0,0.0,1,2,393.0,1.0,1
1,2825.0,504.0,1,8.0,5.0,15.0,1,1,8.0,1,2,144.0,8.0,1
1,345.0,404.0,1,3.0,5.0,85.0,1,1,7.0,1,2,195.0,1.0,1
1,3225.0,165.0,1,8.0,8.0,325.0,1,1,1.0,1,2,432.0,8001.0,1
1,3633.0,2125.0,1,9.0,4.0,85.0,1,1,1.0,0,2,50.0,1188.0,1
1,4767.0,29.0,2,8.0,5.0,15.0,1,1,20.0,0,2,0.0,15001.0,1
1,3133.0,195.0,2,8.0,4.0,7.0,1,1,16.0,0,2,0.0,5001.0,1
1,2042.0,7.0,2,8.0,4.0,1625.0,1,1,3.0,0,2,200.0,1392.0,1
1,3858.0,3335.0,2,9.0,4.0,4.0,1,1,14.0,0,2,383.0,1345.0,1
1,3817.0,10125.0,2,14.0,4.0,25.0,1,1,6.0,0,2,520.0,197.0,1
1,25.0,1125.0,2,8.0,4.0,25.0,1,1,17.0,0,2,200.0,1209.0,1
1,3517.0,25.0,2,4.0,4.0,45.0,1,1,7.0,0,2,150.0,1271.0,1
1,185.0,2.0,2,3.0,4.0,15.0,1,1,2.0,0,2,120.0,301.0,1
1,4875.0,85.0,2,8.0,8.0,125.0,1,1,9.0,0,2,181.0,1656.0,1
1,3283.0,25.0,2,13.0,8.0,275.0,1,1,6.0,0,2,160.0,2073.0,1
1,2867.0,9335.0,2,11.0,8.0,5665.0,1,1,6.0,0,2,381.0,169.0,1
1,3167.0,16165.0,2,2.0,4.0,3.0,1,1,9.0,0,2,250.0,731.0,1
1,2025.0,996.0,2,10.0,2.0,0.0,1,0,0.0,0,2,0.0,1.0,1
1,2267.0,105.0,2,11.0,8.0,1335.0,1,0,0.0,0,2,100.0,1.0,1
1,42.0,205.0,2,3.0,8.0,5125.0,1,0,0.0,0,2,400.0,1.0,1
1,4808.0,604.0,2,4.0,4.0,4.0,0,0,0.0,0,2,0.0,2691.0,1
1,375.0,1125.0,1,2.0,4.0,15.0,0,0,0.0,1,2,431.0,1.0,1
1,2325.0,1.0,2,8.0,4.0,835.0,1,0,0.0,0,1,300.0,1.0,1
0,2125.0,2335.0,2,3.0,5.0,5.0,1,1,4.0,0,1,80.0,1.0,1
0,2342.0,79.0,1,11.0,4.0,15.0,1,1,2.0,1,2,80.0,401.0,1
1,43.0,29.0,1,13.0,8.0,175.0,1,1,8.0,0,2,100.0,376.0,1
1,5142.0,4.0,2,14.0,8.0,4.0,1,0,0.0,0,2,0.0,3001.0,1
0,7158.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,1808.0,375.0,3,13.0,1.0,10.0,0,0,0.0,1,1,300.0,1.0,1
1,3517.0,25125.0,2,14.0,8.0,1625.0,1,1,1.0,1,2,515.0,501.0,1
