@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0,295.0,1085.0,1,14.0,4.0,1.0,0,0,0.0,0,2,280.0,14.0,0
1,3017.0,1085.0,1,8.0,4.0,4.0,0,0,0.0,0,2,170.0,180.0,0
1,1708.0,85.0,1,8.0,4.0,4.0,0,0,0.0,0,2,140.0,723.0,0
1,3642.0,75.0,1,2.0,4.0,585.0,0,0,0.0,0,2,240.0,4.0,0
1,2458.0,135.0,1,1.0,1.0,0.0,0,0,0.0,0,2,184.0,1.0,0
1,20.0,125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,140.0,5.0,0
1,2392.0,585.0,1,13.0,8.0,125.0,0,0,0.0,0,2,240.0,2.0,0
1,2258.0,15.0,1,6.0,4.0,54.0,0,0,0.0,1,2,120.0,68.0,0
1,34.0,55.0,1,8.0,4.0,15.0,0,0,0.0,1,2,60.0,1.0,0
1,245.0,13335.0,1,6.0,4.0,4.0,0,0,0.0,1,2,120.0,476.0,0
1,225.0,115.0,1,7.0,4.0,15.0,0,0,0.0,1,2,0.0,4001.0,0
0,4225.0,175.0,1,8.0,4.0,0.0,0,0,0.0,1,2,150.0,2.0,0
0,2358.0,115.0,1,4.0,8.0,3.0,0,0,0.0,1,2,20.0,17.0,0
1,375.0,175.0,1,8.0,5.0,25.0,1,0,0.0,1,2,164.0,401.0,0
1,2783.0,4.0,1,3.0,8.0,575.0,1,1,2.0,1,2,75.0,1.0,0
1,2567.0,221.0,1,6.0,4.0,4.0,1,0,0.0,0,2,188.0,1.0,0
1,625.0,1275.0,1,8.0,8.0,5.0,1,0,0.0,0,2,112.0,1.0,0
1,4317.0,225.0,2,3.0,5.0,75.0,1,0,0.0,0,2,560.0,1.0,0
1,3633.0,379.0,2,9.0,4.0,1165.0,1,0,0.0,1,2,200.0,1.0,0
1,3183.0,25.0,2,6.0,4.0,75.0,1,0,0.0,1,2,523.0,1.0,0
1,3775.0,7.0,2,11.0,8.0,115.0,1,1,7.0,1,2,300.0,6.0,0
1,2267.0,75.0,2,3.0,4.0,1585.0,0,1,1.0,1,2,400.0,10.0,0
1,1817.0,246.0,2,8.0,7.0,96.0,0,1,2.0,1,2,160.0,588.0,0
1,4283.0,125.0,2,7.0,4.0,13875.0,0,1,1.0,1,2,352.0,113.0,0
1,3225.0,14.0,1,1.0,1.0,0.0,0,1,2.0,0,2,160.0,2.0,0
1,3125.0,1125.0,2,1.0,1.0,0.0,0,1,1.0,0,2,96.0,20.0,0
1,2517.0,3.0,2,8.0,4.0,125.0,0,1,1.0,0,2,0.0,23.0,0
1,2442.0,2.0,2,10.0,2.0,165.0,0,1,2.0,0,2,320.0,1301.0,0
1,1758.0,10.0,2,9.0,8.0,165.0,0,1,1.0,0,2,120.0,2.0,0
0,1608.0,335.0,2,1.0,1.0,0.0,0,1,1.0,0,2,160.0,127.0,0
0,3157.0,15.0,2,1.0,1.0,0.0,0,1,2.0,1,2,200.0,106.0,0
0,2375.0,71.0,2,9.0,4.0,25.0,0,1,1.0,1,2,240.0,5.0,0
0,1583.0,7625.0,2,11.0,4.0,125.0,0,1,1.0,1,2,0.0,161.0,0
0,285.0,1.0,2,11.0,4.0,1.0,1,1,2.0,1,2,167.0,501.0,0
0,3157.0,35.0,2,2.0,4.0,3.0,1,0,0.0,1,2,300.0,1.0,0
0,2458.0,67.0,2,6.0,8.0,175.0,1,0,0.0,0,2,400.0,1.0,0
0,4033.0,8125.0,1,4.0,4.0,165.0,0,1,2.0,0,2,184.0,19.0,0
0,2267.0,335.0,2,11.0,4.0,75.0,0,0,0.0,0,1,160.0,1.0,0
0,5333.0,165.0,2,1.0,1.0,0.0,0,0,0.0,1,1,62.0,28.0,0
1,2342.0,1.0,2,8.0,4.0,5.0,0,0,0.0,1,1,280.0,1.0,0
1,3067.0,25.0,2,13.0,8.0,225.0,0,0,0.0,1,1,340.0,1.0,0
1,3157.0,375.0,2,2.0,4.0,875.0,1,0,0.0,1,1,928.0,1.0,0
1,1767.0,446.0,2,8.0,4.0,25.0,0,0,0.0,0,1,80.0,1.0,0
1,1692.0,335.0,1,4.0,4.0,29.0,0,0,0.0,0,1,200.0,1.0,0
1,3058.0,271.0,1,7.0,4.0,125.0,0,0,0.0,1,1,80.0,1.0,0
0,225.0,85.0,2,11.0,4.0,175.0,1,1,10.0,0,2,80.0,991.0,0
1,4958.0,19.0,2,1.0,1.0,0.0,1,1,1.0,0,2,94.0,1.0,0
1,2692.0,225.0,2,3.0,5.0,5.0,0,0,0.0,1,2,640.0,4001.0,0
0,45.0,4585.0,2,4.0,8.0,1.0,0,0,0.0,1,1,240.0,1.0,0
1,2958.0,45.0,2,9.0,4.0,75.0,1,1,2.0,1,2,330.0,1.0,1
1,3908.0,6.0,2,7.0,4.0,129.0,1,1,5.0,1,2,108.0,1098.0,1
1,2275.0,11.0,2,11.0,4.0,25.0,1,1,7.0,1,2,100.0,810.0,1
1,3167.0,83.0,2,14.0,4.0,1335.0,1,1,8.0,1,2,303.0,3291.0,1
1,5783.0,704.0,2,7.0,4.0,14.0,1,1,6.0,1,2,360.0,1333.0,1
1,595.0,275.0,2,9.0,4.0,175.0,1,1,5.0,1,2,60.0,59.0,1
1,3475.0,15.0,2,12.0,7.0,5375.0,1,1,9.0,1,2,0.0,135.0,1
1,6775.0,55.0,2,10.0,9.0,13.0,1,1,1.0,1,2,0.0,1.0,1
1,3267.0,55.0,2,11.0,8.0,55.0,1,1,12.0,1,2,408.0,1001.0,1
1,45.0,85.0,2,13.0,8.0,14.0,1,1,1.0,1,2,88.0,2001.0,1
1,2417.0,875.0,2,11.0,4.0,4625.0,1,1,2.0,1,2,520.0,2001.0,1
1,3492.0,25.0,2,9.0,4.0,0.0,1,0,0.0,1,2,239.0,201.0,1
1,26.0,1.0,2,11.0,4.0,175.0,1,0,0.0,1,2,280.0,1.0,1
1,3317.0,104.0,2,12.0,8.0,65.0,1,0,0.0,1,2,164.0,31286.0,1
1,2617.0,25.0,2,3.0,5.0,0.0,1,0,0.0,1,2,0.0,1.0,1
0,3825.0,6.0,2,4.0,4.0,1.0,1,0,0.0,1,2,0.0,1.0,1
0,6058.0,165.0,2,11.0,4.0,11.0,1,0,0.0,1,2,21.0,10562.0,1
0,3125.0,375.0,2,13.0,8.0,625.0,1,1,9.0,1,2,181.0,1.0,1
0,2075.0,1025.0,2,11.0,4.0,71.0,1,1,2.0,1,2,49.0,1.0,1
0,2475.0,125.0,2,6.0,4.0,15.0,1,1,12.0,1,2,120.0,568.0,1
0,4775.0,8.0,2,8.0,4.0,7875.0,1,1,6.0,1,2,0.0,1261.0,1
0,2692.0,135.0,2,11.0,8.0,5.0,1,1,2.0,0,2,0.0,5001.0,1
0,5867.0,446.0,2,11.0,8.0,304.0,1,1,6.0,0,2,43.0,561.0,1
0,2033.0,10.0,2,8.0,8.0,1.0,1,1,4.0,0,2,50.0,1466.0,1
0,1892.0,9.0,2,6.0,4.0,75.0,1,1,2.0,0,2,88.0,592.0,1
0,6092.0,5.0,2,6.0,4.0,4.0,1,1,4.0,0,2,0.0,100.0,1
0,1842.0,925.0,2,11.0,4.0,121.0,1,1,4.0,0,2,60.0,541.0,1
0,1875.0,75.0,2,11.0,4.0,271.0,1,1,5.0,0,2,184.0,26727.0,1
0,5833.0,10.0,2,11.0,4.0,4.0,1,1,14.0,0,2,0.0,1603.0,1
0,4083.0,10.0,2,11.0,8.0,175.0,1,0,0.0,0,2,29.0,838.0,1
0,2608.0,8665.0,2,6.0,4.0,1415.0,1,0,0.0,0,2,160.0,151.0,1
0,2808.0,15.0,1,10.0,9.0,0.0,1,0,0.0,0,2,0.0,13213.0,1
1,27.0,15.0,1,9.0,4.0,375.0,1,0,0.0,1,2,260.0,1066.0,1
1,3408.0,8.0,1,7.0,5.0,4.0,1,1,1.0,1,2,280.0,2001.0,1
1,21.0,3.0,1,2.0,4.0,1085.0,1,1,8.0,1,2,160.0,2.0,1
1,3317.0,3165.0,1,14.0,4.0,3165.0,1,1,3.0,1,2,380.0,1.0,1
1,2267.0,1585.0,1,9.0,4.0,3085.0,1,1,6.0,0,2,80.0,1.0,1
1,5158.0,15.0,2,8.0,4.0,85.0,1,1,9.0,0,2,0.0,1.0,1
1,2517.0,6.0,2,8.0,4.0,1.0,1,1,3.0,0,2,0.0,1.0,1
1,2283.0,3.0,2,7.0,4.0,129.0,1,1,1.0,0,2,260.0,801.0,1
1,3083.0,0.0,2,9.0,4.0,125.0,1,1,1.0,0,2,202.0,1.0,1
1,2183.0,11.0,2,14.0,4.0,29.0,1,1,6.0,0,2,121.0,1.0,1
1,255.0,375.0,2,7.0,4.0,25.0,1,1,3.0,0,2,260.0,15109.0,1
1,3442.0,425.0,2,3.0,5.0,325.0,1,1,2.0,0,2,274.0,611.0,1
1,40.0,65.0,2,6.0,5.0,35.0,1,1,1.0,0,2,0.0,501.0,1
1,4325.0,3.0,2,11.0,8.0,6.0,1,1,11.0,0,2,80.0,1.0,1
1,2767.0,2.0,2,14.0,8.0,1.0,1,1,4.0,0,2,140.0,7545.0,1
1,2317.0,11125.0,2,14.0,8.0,46.0,1,1,1.0,0,2,100.0,1.0,1
1,4825.0,25085.0,2,9.0,4.0,175.0,1,1,3.0,0,2,120.0,15.0,1
1,2317.0,0.0,2,13.0,4.0,85.0,1,0,0.0,0,2,0.0,1.0,1
1,2992.0,1835.0,2,8.0,8.0,4335.0,1,0,0.0,0,2,260.0,201.0,1
1,415.0,154.0,2,3.0,5.0,35.0,0,0,0.0,0,2,216.0,1.0,1
1,18.0,165.0,2,11.0,7.0,21.0,0,0,0.0,0,2,200.0,41.0,1
1,1917.0,0.0,1,7.0,5.0,0.0,0,0,0.0,1,1,500.0,2.0,1
1,4817.0,35.0,2,6.0,4.0,35.0,1,0,0.0,0,1,230.0,1.0,1
0,47.0,13.0,2,3.0,5.0,5165.0,1,1,9.0,1,2,0.0,1.0,1
0,41.0,204.0,1,11.0,8.0,125.0,1,1,23.0,1,2,455.0,1237.0,1
1,205.0,10.0,1,8.0,4.0,25.0,1,0,0.0,0,1,40.0,1.0,1
1,4175.0,96.0,2,14.0,4.0,25.0,1,0,0.0,0,2,510.0,601.0,1
1,3758.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,225.0,846.0,1,14.0,4.0,246.0,0,0,0.0,0,2,164.0,1.0,1
1,175.0,22.0,3,1.0,7.0,0.0,0,0,0.0,1,3,450.0,100001.0,1
