@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,2633.0,13.0,2,10.0,2.0,0.0,0,0,0.0,1,2,140.0,1111.0,0
0,2767.0,204.0,2,9.0,4.0,25.0,0,0,0.0,1,2,180.0,51.0,0
0,195.0,165.0,2,11.0,4.0,4.0,0,0,0.0,1,2,380.0,1.0,0
0,5192.0,65.0,2,3.0,5.0,3085.0,0,0,0.0,1,2,73.0,1.0,0
0,3908.0,4.0,2,8.0,4.0,3.0,0,0,0.0,0,2,480.0,1.0,0
0,1958.0,665.0,2,9.0,4.0,1665.0,0,0,0.0,0,2,220.0,6.0,0
0,2075.0,954.0,2,3.0,4.0,4.0,0,0,0.0,0,2,200.0,1001.0,0
0,2733.0,1665.0,2,1.0,1.0,0.0,0,0,0.0,0,2,340.0,2.0,0
0,1917.0,5415.0,2,3.0,8.0,29.0,0,0,0.0,0,2,80.0,485.0,0
0,295.0,2.0,1,10.0,8.0,2.0,0,0,0.0,0,2,256.0,18.0,0
0,3325.0,3.0,1,6.0,4.0,2.0,0,0,0.0,0,2,180.0,1.0,0
0,1767.0,0.0,1,5.0,1.0,0.0,0,0,0.0,0,2,86.0,1.0,0
1,4117.0,125.0,1,9.0,4.0,25.0,0,0,0.0,0,2,0.0,196.0,0
1,1808.0,675.0,1,7.0,4.0,4.0,0,0,0.0,0,2,140.0,1.0,0
1,2817.0,125.0,1,4.0,4.0,85.0,0,0,0.0,0,2,216.0,2101.0,0
1,3825.0,10125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,160.0,1.0,0
1,5183.0,3.0,1,1.0,1.0,15.0,0,0,0.0,0,2,180.0,5.0,0
1,2117.0,875.0,1,8.0,8.0,25.0,0,0,0.0,0,2,280.0,205.0,0
1,2783.0,1.0,1,2.0,8.0,3.0,0,0,0.0,0,2,176.0,538.0,0
1,3617.0,42.0,1,9.0,4.0,29.0,0,0,0.0,1,2,309.0,3.0,0
1,34.0,5085.0,1,3.0,5.0,1085.0,0,0,0.0,1,2,480.0,1.0,0
1,3157.0,4.0,1,2.0,4.0,425.0,0,0,0.0,1,2,460.0,1.0,0
0,3317.0,225.0,1,13.0,4.0,35.0,0,0,0.0,1,2,200.0,142.0,0
0,5683.0,425.0,1,1.0,1.0,5.0,0,0,0.0,1,2,0.0,5.0,0
0,1917.0,585.0,1,6.0,4.0,585.0,1,0,0.0,1,2,160.0,1.0,0
1,5233.0,1375.0,1,8.0,8.0,946.0,1,0,0.0,1,2,200.0,101.0,0
1,3008.0,104.0,1,3.0,5.0,5.0,1,1,10.0,1,2,132.0,29.0,0
1,23.0,625.0,1,6.0,4.0,125.0,1,0,0.0,0,2,180.0,2.0,0
1,4158.0,175.0,2,4.0,4.0,21.0,1,0,0.0,0,2,160.0,1.0,0
1,8025.0,55.0,2,8.0,4.0,54.0,1,0,0.0,0,2,0.0,341.0,0
1,2725.0,625.0,2,6.0,4.0,455.0,1,0,0.0,1,2,200.0,1.0,0
1,34.0,45.0,2,6.0,4.0,1.0,1,0,0.0,1,2,240.0,1.0,0
1,25.0,12.0,2,4.0,4.0,225.0,1,1,2.0,1,2,120.0,6.0,0
1,3108.0,3085.0,2,8.0,4.0,25.0,0,1,2.0,1,2,160.0,42.0,0
1,1933.0,10915.0,2,8.0,5.0,585.0,0,1,2.0,1,2,200.0,8.0,0
1,1883.0,415.0,1,8.0,4.0,165.0,0,1,1.0,0,2,200.0,2.0,0
1,6917.0,9.0,2,1.0,1.0,4.0,0,1,1.0,0,2,70.0,7.0,0
1,1633.0,275.0,2,6.0,4.0,665.0,0,1,1.0,0,2,80.0,22.0,0
1,3842.0,705.0,2,8.0,4.0,375.0,0,1,2.0,0,2,225.0,501.0,0
1,16.0,3125.0,2,9.0,4.0,85.0,0,1,1.0,0,2,0.0,7.0,0
0,165.0,125.0,2,11.0,4.0,25.0,0,1,1.0,0,2,108.0,99.0,0
0,3658.0,29.0,2,1.0,1.0,0.0,0,1,10.0,0,2,200.0,19.0,0
0,1733.0,95.0,2,6.0,4.0,175.0,0,1,10.0,1,2,0.0,11.0,0
0,2758.0,3.0,2,7.0,4.0,279.0,0,1,1.0,1,2,280.0,11.0,0
0,3058.0,10665.0,2,11.0,8.0,85.0,0,1,12.0,1,2,129.0,4.0,0
0,2533.0,2085.0,2,8.0,8.0,275.0,1,0,0.0,1,2,360.0,2.0,0
0,3858.0,5.0,2,13.0,4.0,135.0,1,0,0.0,1,2,980.0,1.0,0
0,25.0,11.0,1,6.0,4.0,45.0,1,0,0.0,0,2,120.0,1.0,0
0,5217.0,0.0,1,1.0,1.0,0.0,0,0,0.0,0,2,0.0,1.0,0
0,225.0,415.0,2,3.0,4.0,335.0,0,0,0.0,1,1,144.0,1.0,0
1,3358.0,25.0,2,3.0,5.0,4.0,0,0,0.0,1,1,420.0,1.0,0
1,2775.0,129.0,2,4.0,8.0,25.0,0,0,0.0,1,1,140.0,1.0,0
1,3717.0,4.0,2,8.0,5.0,5.0,1,0,0.0,1,1,280.0,1.0,0
1,4425.0,5.0,2,7.0,4.0,1075.0,1,0,0.0,0,1,400.0,1.0,0
1,2375.0,12.0,2,8.0,4.0,2085.0,0,0,0.0,0,1,80.0,1.0,0
1,3108.0,15.0,1,9.0,4.0,4.0,0,0,0.0,0,1,160.0,1.0,0
0,2767.0,15.0,2,7.0,4.0,2.0,1,0,0.0,0,1,368.0,1.0,0
1,4325.0,2521.0,2,11.0,8.0,21.0,1,1,1.0,0,2,760.0,91.0,0
1,3458.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,0
0,3157.0,1125.0,2,1.0,1.0,0.0,0,0,0.0,0,2,184.0,5201.0,0
1,2825.0,875.0,2,7.0,4.0,96.0,1,1,3.0,1,2,396.0,1.0,1
1,2533.0,58.0,2,8.0,4.0,29.0,1,1,7.0,1,2,96.0,5125.0,1
1,3157.0,4.0,2,14.0,4.0,5.0,1,1,3.0,1,2,290.0,2280.0,1
1,4208.0,104.0,2,9.0,4.0,5.0,1,1,6.0,1,2,500.0,10001.0,1
1,6008.0,145.0,2,1.0,1.0,18.0,1,1,15.0,1,2,0.0,1001.0,1
1,39.0,5.0,2,13.0,4.0,35.0,1,1,10.0,1,2,0.0,1.0,1
1,6408.0,20.0,2,14.0,8.0,175.0,1,1,9.0,1,2,0.0,1001.0,1
1,3733.0,65.0,2,7.0,8.0,425.0,1,1,12.0,1,2,93.0,1.0,1
1,2725.0,1585.0,2,13.0,8.0,1835.0,1,1,12.0,1,2,583.0,714.0,1
1,495.0,7585.0,2,3.0,5.0,7585.0,1,1,15.0,1,2,0.0,5001.0,1
1,2767.0,1375.0,2,9.0,4.0,575.0,1,0,0.0,1,2,487.0,501.0,1
1,2325.0,4.0,2,8.0,5.0,25.0,1,0,0.0,1,2,160.0,1.0,1
1,4217.0,504.0,2,11.0,8.0,1275.0,1,0,0.0,1,2,92.0,1.0,1
1,5967.0,154.0,2,11.0,4.0,125.0,1,0,0.0,1,2,260.0,1.0,1
1,4433.0,5.0,2,3.0,8.0,5.0,1,0,0.0,1,2,320.0,1.0,1
0,3675.0,5125.0,2,10.0,4.0,5.0,1,0,0.0,1,2,0.0,4001.0,1
0,23.0,1175.0,2,14.0,8.0,5.0,1,1,2.0,1,2,300.0,552.0,1
0,4583.0,105.0,2,11.0,4.0,5.0,1,1,7.0,1,2,0.0,1.0,1
0,235.0,9.0,2,11.0,4.0,85.0,1,1,5.0,1,2,120.0,1.0,1
0,4608.0,3.0,2,8.0,4.0,2375.0,1,1,8.0,1,2,396.0,4160.0,1
0,1917.0,8585.0,2,13.0,8.0,75.0,1,1,7.0,0,2,96.0,1.0,1
0,2475.0,3.0,2,11.0,8.0,1835.0,1,1,19.0,0,2,0.0,501.0,1
0,2742.0,145.0,2,14.0,8.0,3085.0,1,1,1.0,0,2,120.0,12.0,1
0,215.0,6.0,2,6.0,4.0,25.0,1,1,3.0,0,2,80.0,919.0,1
0,5283.0,15.0,2,8.0,4.0,55.0,1,1,14.0,0,2,0.0,2201.0,1
0,2817.0,375.0,2,11.0,4.0,585.0,1,1,4.0,0,2,80.0,1.0,1
0,2325.0,5875.0,2,11.0,4.0,317.0,1,1,10.0,0,2,120.0,246.0,1
0,565.0,16.0,2,5.0,1.0,0.0,1,1,15.0,0,2,0.0,248.0,1
0,245.0,5.0,2,11.0,8.0,15.0,1,0,0.0,0,2,280.0,825.0,1
0,1883.0,954.0,2,6.0,4.0,85.0,1,0,0.0,0,2,100.0,1.0,1
0,205.0,11835.0,2,8.0,8.0,6.0,1,0,0.0,0,2,340.0,1.0,1
1,3267.0,9.0,1,9.0,8.0,525.0,1,0,0.0,1,2,154.0,1.0,1
1,2667.0,175.0,1,8.0,4.0,1.0,1,1,5.0,1,2,160.0,5778.0,1
1,3667.0,4415.0,1,4.0,4.0,25.0,1,1,10.0,1,2,320.0,1.0,1
1,3317.0,304.0,1,8.0,8.0,204.0,1,1,1.0,1,2,180.0,18028.0,1
1,2667.0,271.0,1,13.0,4.0,525.0,1,1,1.0,0,2,211.0,1.0,1
1,5642.0,28.0,1,8.0,4.0,285.0,1,1,40.0,0,2,0.0,16.0,1
1,3017.0,5.0,2,8.0,4.0,175.0,1,1,11.0,0,2,32.0,541.0,1
1,2483.0,275.0,2,8.0,4.0,225.0,1,1,6.0,0,2,184.0,601.0,1
1,3925.0,95.0,2,7.0,4.0,65.0,1,1,14.0,0,2,240.0,4608.0,1
1,2825.0,5125.0,2,14.0,4.0,475.0,1,1,2.0,0,2,420.0,8.0,1
1,395.0,425.0,2,8.0,5.0,65.0,1,1,16.0,0,2,117.0,1211.0,1
1,2308.0,115.0,2,3.0,4.0,35.0,1,1,9.0,0,2,56.0,743.0,1
1,525.0,65.0,2,4.0,4.0,629.0,1,1,15.0,0,2,0.0,11203.0,1
1,4192.0,42.0,2,8.0,8.0,21.0,1,1,6.0,0,2,220.0,949.0,1
1,4817.0,7625.0,2,9.0,8.0,155.0,1,1,12.0,0,2,0.0,791.0,1
1,2725.0,1665.0,2,13.0,8.0,5085.0,1,1,9.0,0,2,399.0,828.0,1
1,2392.0,15.0,2,2.0,8.0,1875.0,1,1,6.0,0,2,200.0,328.0,1
1,1917.0,95.0,2,9.0,4.0,15.0,1,0,0.0,0,2,120.0,2207.0,1
1,2675.0,1125.0,2,14.0,8.0,125.0,1,0,0.0,0,2,0.0,5299.0,1
1,1808.0,55.0,2,4.0,4.0,5.0,1,0,0.0,0,2,80.0,1.0,1
1,1617.0,4.0,2,8.0,4.0,4.0,0,0,0.0,0,2,0.0,1.0,1
1,3675.0,125.0,1,8.0,4.0,15.0,0,0,0.0,1,2,232.0,114.0,1
1,2017.0,5625.0,2,9.0,4.0,171.0,1,0,0.0,0,1,120.0,1.0,1
0,2842.0,35.0,2,9.0,4.0,835.0,1,0,0.0,0,1,280.0,1.0,1
0,1892.0,925.0,1,8.0,4.0,1.0,1,1,4.0,1,2,80.0,501.0,1
0,4033.0,754.0,1,11.0,8.0,8.0,1,1,14.0,0,2,0.0,2301.0,1
0,4983.0,13585.0,2,4.0,8.0,85.0,1,0,0.0,1,2,0.0,1.0,1
0,2558.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
1,3517.0,45.0,2,14.0,8.0,575.0,0,0,0.0,1,1,711.0,1.0,1
1,2567.0,125.0,2,13.0,4.0,121.0,1,1,67.0,1,2,140.0,259.0,1
