@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0,3157.0,35.0,2,2.0,4.0,3.0,1,0,0.0,1,2,300.0,1.0,0
0,245.0,175.0,1,8.0,4.0,165.0,0,0,0.0,0,2,132.0,1.0,0
1,2475.0,54.0,2,7.0,4.0,1.0,0,0,0.0,1,2,120.0,2.0,0
1,4483.0,7.0,1,8.0,4.0,1625.0,0,0,0.0,0,2,160.0,3.0,0
1,20.0,125.0,1,4.0,4.0,125.0,0,0,0.0,0,2,140.0,5.0,0
1,2742.0,125.0,2,6.0,5.0,25.0,0,0,0.0,1,2,720.0,1.0,0
0,3042.0,1375.0,2,9.0,8.0,4.0,0,1,3.0,0,2,0.0,34.0,0
1,3075.0,1585.0,2,2.0,4.0,585.0,0,0,0.0,1,1,0.0,1.0,0
0,2267.0,335.0,2,11.0,4.0,75.0,0,0,0.0,0,1,160.0,1.0,0
1,1633.0,4085.0,2,3.0,8.0,415.0,0,0,0.0,1,2,120.0,1.0,0
1,3358.0,25.0,2,3.0,5.0,4.0,0,0,0.0,1,1,420.0,1.0,0
0,23.0,1835.0,2,5.0,3.0,0.0,0,1,1.0,0,2,200.0,54.0,0
1,2067.0,125.0,1,8.0,8.0,1375.0,1,1,3.0,1,2,140.0,211.0,0
0,2375.0,71.0,2,9.0,4.0,25.0,0,1,1.0,1,2,240.0,5.0,0
1,3425.0,175.0,2,9.0,5.0,25.0,1,0,0.0,1,2,163.0,1.0,0
1,3275.0,2335.0,2,2.0,8.0,575.0,0,0,0.0,1,2,292.0,1.0,0
1,3483.0,4.0,2,2.0,5.0,125.0,1,0,0.0,1,2,184.0,1.0,0
1,4092.0,5.0,1,7.0,4.0,5.0,0,0,0.0,1,2,130.0,1.0,0
1,2983.0,204.0,1,14.0,8.0,4.0,0,0,0.0,0,2,128.0,2.0,0
1,1867.0,5.0,2,11.0,4.0,375.0,1,1,2.0,0,2,0.0,39.0,0
0,2617.0,2.0,2,5.0,3.0,0.0,0,0,0.0,1,2,276.0,2.0,0
1,2925.0,13.0,2,2.0,8.0,5.0,0,0,0.0,0,2,228.0,1.0,0
1,16.0,3125.0,2,9.0,4.0,85.0,0,1,1.0,0,2,0.0,7.0,0
1,3558.0,75.0,2,4.0,4.0,15.0,0,0,0.0,1,2,231.0,1.0,0
1,1942.0,15.0,1,13.0,4.0,2.0,1,0,0.0,1,2,100.0,21.0,0
1,25.0,12.0,2,4.0,4.0,225.0,1,1,2.0,1,2,120.0,6.0,0
1,2117.0,875.0,1,8.0,8.0,25.0,0,0,0.0,0,2,280.0,205.0,0
1,2408.0,875.0,2,7.0,4.0,85.0,0,1,4.0,0,2,254.0,1951.0,0
0,3875.0,15.0,2,1.0,1.0,0.0,0,0,0.0,0,2,76.0,1.0,0
1,1808.0,675.0,1,7.0,4.0,4.0,0,0,0.0,0,2,140.0,1.0,0
1,3183.0,4.0,1,7.0,4.0,4.0,0,0,0.0,0,2,0.0,1.0,0
1,2567.0,221.0,1,6.0,4.0,4.0,1,0,0.0,0,2,188.0,1.0,0
0,2733.0,1665.0,2,1.0,1.0,0.0,0,0,0.0,0,2,340.0,2.0,0
1,3033.0,5.0,2,2.0,8.0,85.0,0,0,0.0,1,1,252.0,1.0,0
1,2208.0,1146.0,2,4.0,4.0,1585.0,0,0,0.0,1,2,100.0,1213.0,0
1,1817.0,1025.0,2,8.0,8.0,1085.0,0,0,0.0,0,2,320.0,14.0,0
1,33.0,25.0,1,9.0,4.0,7.0,0,0,0.0,1,2,280.0,1.0,0
1,34.0,45.0,2,6.0,4.0,1.0,1,0,0.0,1,2,240.0,1.0,0
0,3225.0,15.0,2,8.0,4.0,25.0,0,0,0.0,1,2,372.0,123.0,0
1,2325.0,12625.0,2,8.0,4.0,125.0,0,1,2.0,0,2,0.0,5553.0,0
1,1633.0,275.0,2,6.0,4.0,665.0,0,1,1.0,0,2,80.0,22.0,0
0,2267.0,7.0,2,8.0,4.0,165.0,0,0,0.0,0,2,160.0,1.0,0
1,1742.0,65.0,2,3.0,4.0,125.0,0,0,0.0,0,2,60.0,101.0,0
1,2633.0,13.0,2,10.0,2.0,0.0,0,0,0.0,1,2,140.0,1111.0,0
1,195.0,29.0,2,4.0,4.0,29.0,0,0,0.0,0,2,280.0,365.0,0
1,3775.0,7.0,2,11.0,8.0,115.0,1,1,7.0,1,2,300.0,6.0,0
1,3467.0,108.0,2,7.0,4.0,1165.0,0,0,0.0,0,1,28.0,1.0,0
1,3008.0,104.0,1,3.0,5.0,5.0,1,1,10.0,1,2,132.0,29.0,0
0,2533.0,2085.0,2,8.0,8.0,275.0,1,0,0.0,1,2,360.0,2.0,0
0,2525.0,125.0,2,2.0,4.0,1.0,0,0,0.0,1,2,180.0,1063.0,0
1,2458.0,135.0,1,1.0,1.0,0.0,0,0,0.0,0,2,184.0,1.0,0
1,2983.0,125.0,1,4.0,4.0,25.0,0,0,0.0,0,2,224.0,1.0,0
1,335.0,175.0,2,14.0,8.0,45.0,1,1,4.0,1,2,253.0,858.0,1
1,3908.0,6.0,2,7.0,4.0,129.0,1,1,5.0,1,2,108.0,1098.0,1
1,4192.0,42.0,2,8.0,8.0,21.0,1,1,6.0,0,2,220.0,949.0,1
0,47.0,13.0,2,3.0,5.0,5165.0,1,1,9.0,1,2,0.0,1.0,1
0,1892.0,925.0,1,8.0,4.0,1.0,1,1,4.0,1,2,80.0,501.0,1
0,5833.0,10.0,2,11.0,4.0,4.0,1,1,14.0,0,2,0.0,1603.0,1
0,1883.0,954.0,2,6.0,4.0,85.0,1,0,0.0,0,2,100.0,1.0,1
0,4725.0,75.0,2,11.0,8.0,275.0,1,1,1.0,0,2,333.0,893.0,1
1,2017.0,925.0,2,8.0,4.0,1665.0,1,1,3.0,1,2,40.0,29.0,1
0,305.0,65.0,2,8.0,5.0,4.0,1,1,7.0,1,2,0.0,3066.0,1
1,2667.0,271.0,1,13.0,4.0,525.0,1,1,1.0,0,2,211.0,1.0,1
1,4283.0,4625.0,2,11.0,4.0,458.0,1,0,0.0,0,1,0.0,1.0,1
1,18.0,165.0,2,11.0,7.0,21.0,0,0,0.0,0,2,200.0,41.0,1
0,2875.0,375.0,2,8.0,4.0,1085.0,1,1,1.0,1,2,371.0,1.0,1
1,6775.0,55.0,2,10.0,9.0,13.0,1,1,1.0,1,2,0.0,1.0,1
0,5842.0,21.0,2,3.0,5.0,10.0,1,1,13.0,0,2,0.0,6701.0,1
0,6408.0,165.0,2,1.0,1.0,0.0,1,1,1.0,0,2,232.0,101.0,1
0,2083.0,3.0,2,6.0,4.0,4.0,1,0,0.0,0,2,100.0,1.0,1
1,2308.0,25.0,2,8.0,4.0,1085.0,1,1,11.0,1,2,60.0,2185.0,1
1,3917.0,1625.0,2,8.0,4.0,15.0,1,1,10.0,0,2,186.0,4701.0,1
1,3267.0,9.0,1,9.0,8.0,525.0,1,0,0.0,1,2,154.0,1.0,1
0,3308.0,4625.0,2,11.0,8.0,1625.0,1,1,2.0,0,2,0.0,1.0,1
1,3992.0,621.0,2,11.0,4.0,4.0,1,1,1.0,0,2,200.0,301.0,1
1,39.0,5.0,2,13.0,4.0,35.0,1,1,10.0,1,2,0.0,1.0,1
1,3208.0,4.0,2,7.0,4.0,25.0,1,0,0.0,1,2,360.0,1.0,1
1,3408.0,8.0,1,7.0,5.0,4.0,1,1,1.0,1,2,280.0,2001.0,1
1,205.0,10.0,1,8.0,4.0,25.0,1,0,0.0,0,1,40.0,1.0,1
1,5458.0,9415.0,2,1.0,1.0,14415.0,1,1,11.0,1,2,30.0,301.0,1
0,46.0,4.0,2,5.0,3.0,0.0,1,0,0.0,0,2,100.0,961.0,1
1,3958.0,13915.0,2,9.0,4.0,8625.0,1,1,6.0,1,2,70.0,1.0,1
1,525.0,65.0,2,4.0,4.0,629.0,1,1,15.0,0,2,0.0,11203.0,1
0,3575.0,915.0,2,6.0,4.0,75.0,1,1,4.0,0,2,0.0,1584.0,1
1,27.0,75.0,2,8.0,8.0,425.0,1,1,3.0,1,2,312.0,151.0,1
0,2817.0,375.0,2,11.0,4.0,585.0,1,1,4.0,0,2,80.0,1.0,1
1,4817.0,7625.0,2,9.0,8.0,155.0,1,1,12.0,0,2,0.0,791.0,1
1,3917.0,171.0,2,14.0,4.0,125.0,1,1,5.0,1,2,480.0,1.0,1
0,2408.0,5.0,2,11.0,8.0,125.0,1,1,1.0,0,2,0.0,679.0,1
0,245.0,5.0,2,11.0,8.0,15.0,1,0,0.0,0,2,280.0,825.0,1
0,2558.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,6867.0,15.0,2,10.0,9.0,0.0,1,1,14.0,0,2,0.0,3377.0,1
0,6092.0,5.0,2,6.0,4.0,4.0,1,1,4.0,0,2,0.0,100.0,1
1,2667.0,425.0,2,13.0,4.0,429.0,1,1,1.0,1,2,120.0,1.0,1
0,2242.0,1125.0,1,14.0,8.0,75.0,1,1,4.0,0,2,0.0,322.0,1
1,3492.0,25.0,2,9.0,4.0,0.0,1,0,0.0,1,2,239.0,201.0,1
1,395.0,425.0,2,8.0,5.0,65.0,1,1,16.0,0,2,117.0,1211.0,1
0,3775.0,55.0,2,11.0,4.0,125.0,1,0,0.0,1,2,228.0,1.0,1
0,30.0,529.0,2,10.0,2.0,225.0,1,1,5.0,1,2,99.0,501.0,1
1,3758.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,2475.0,3.0,2,11.0,8.0,1835.0,1,1,19.0,0,2,0.0,501.0,1
1,2267.0,254.0,1,8.0,8.0,2585.0,1,0,0.0,0,2,0.0,1.0,1
0,2042.0,75.0,2,4.0,4.0,15.0,1,1,1.0,0,2,160.0,235.0,1
0,295.0,46.0,2,4.0,4.0,54.0,1,1,4.0,0,2,380.0,501.0,1
0,2033.0,10.0,2,8.0,8.0,1.0,1,1,4.0,0,2,50.0,1466.0,1
0,3125.0,375.0,2,13.0,8.0,625.0,1,1,9.0,1,2,181.0,1.0,1
0,7158.0,0.0,2,8.0,4.0,0.0,0,0,0.0,0,3,184.0,1.0,1
0,2575.0,5.0,2,8.0,8.0,875.0,1,0,0.0,1,2,491.0,1.0,1
1,4767.0,25.0,2,7.0,5.0,25.0,1,1,12.0,1,2,410.0,2511.0,1
1,2192.0,54.0,1,14.0,4.0,4.0,1,1,1.0,1,2,840.0,60.0,1
1,3358.0,275.0,2,7.0,4.0,425.0,1,1,6.0,0,2,204.0,1.0,1
1,2183.0,11.0,2,14.0,4.0,29.0,1,1,6.0,0,2,121.0,1.0,1
1,2017.0,817.0,2,6.0,4.0,196.0,1,1,14.0,0,2,60.0,159.0,1
