@RELATION myRel

@ATTRIBUTE A1 {0, 1}
@ATTRIBUTE A2 NUMERIC
@ATTRIBUTE A3 NUMERIC
@ATTRIBUTE A4 {1, 2, 3}
@ATTRIBUTE A5 NUMERIC
@ATTRIBUTE A6 NUMERIC
@ATTRIBUTE A7 NUMERIC
@ATTRIBUTE A8 {0, 1}
@ATTRIBUTE A9 {0, 1}
@ATTRIBUTE A10 NUMERIC
@ATTRIBUTE A11 {0, 1}
@ATTRIBUTE A12 {1, 2, 3}
@ATTRIBUTE A13 NUMERIC
@ATTRIBUTE A14 NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1,2108.0,4125.0,1,3.0,8.0,4.0,0,0,0.0,0,2,140.0,101.0,0
1,22.0,79.0,2,9.0,4.0,29.0,0,1,1.0,0,2,420.0,284.0,0
1,4733.0,65.0,2,8.0,4.0,1.0,0,0,0.0,1,2,0.0,229.0,0
1,3233.0,35.0,2,4.0,4.0,5.0,0,0,0.0,1,2,232.0,1.0,0
1,3017.0,1085.0,1,8.0,4.0,4.0,0,0,0.0,0,2,170.0,180.0,0
1,235.0,275.0,2,1.0,1.0,45.0,0,0,0.0,0,2,160.0,26.0,0
0,2075.0,954.0,2,3.0,4.0,4.0,0,0,0.0,0,2,200.0,1001.0,0
0,2858.0,375.0,2,8.0,4.0,25.0,0,1,1.0,1,2,40.0,155.0,0
1,395.0,1625.0,2,8.0,4.0,15.0,0,0,0.0,0,2,0.0,317.0,0
1,4283.0,125.0,2,7.0,4.0,13875.0,0,1,1.0,1,2,352.0,113.0,0
0,3675.0,471.0,2,1.0,1.0,0.0,0,0,0.0,0,2,160.0,1.0,0
1,2142.0,75.0,1,12.0,7.0,75.0,0,0,0.0,1,2,132.0,3.0,0
1,3483.0,25.0,1,9.0,4.0,3.0,0,0,0.0,0,1,200.0,1.0,0
1,2558.0,335.0,2,4.0,8.0,35.0,0,0,0.0,1,2,340.0,1.0,0
1,1958.0,585.0,2,1.0,1.0,0.0,0,1,3.0,0,2,350.0,770.0,0
0,2542.0,1125.0,2,11.0,4.0,129.0,1,1,2.0,0,2,200.0,1.0,0
1,3633.0,379.0,2,9.0,4.0,1165.0,1,0,0.0,1,2,200.0,1.0,0
1,1708.0,329.0,2,3.0,4.0,335.0,0,0,0.0,1,2,140.0,3.0,0
0,265.0,271.0,1,8.0,4.0,85.0,0,0,0.0,0,1,80.0,1.0,0
1,3292.0,25.0,2,6.0,4.0,175.0,0,1,2.0,1,2,720.0,1.0,0
1,2517.0,3.0,2,8.0,4.0,125.0,0,1,1.0,0,2,0.0,23.0,0
0,32.0,6.0,2,2.0,4.0,125.0,0,0,0.0,0,2,272.0,1.0,0
1,2942.0,125.0,2,9.0,4.0,175.0,0,0,0.0,0,2,200.0,1.0,0
1,3183.0,25.0,2,6.0,4.0,75.0,1,0,0.0,1,2,523.0,1.0,0
1,4058.0,329.0,2,7.0,4.0,35.0,0,0,0.0,1,1,400.0,1.0,0
0,1792.0,54.0,2,8.0,4.0,175.0,0,1,1.0,1,2,80.0,6.0,0
0,5575.0,708.0,2,4.0,8.0,675.0,1,1,3.0,1,2,100.0,51.0,0
1,2208.0,2335.0,2,4.0,4.0,75.0,0,0,0.0,0,2,180.0,1.0,0
1,215.0,975.0,2,8.0,4.0,25.0,1,0,0.0,0,2,140.0,1.0,0
0,3892.0,1665.0,2,6.0,4.0,25.0,0,0,0.0,0,2,0.0,391.0,0
1,2292.0,3165.0,1,8.0,4.0,165.0,0,0,0.0,0,2,160.0,1059.0,0
1,1625.0,835.0,2,7.0,4.0,85.0,1,0,0.0,0,1,200.0,1.0,0
0,2175.0,175.0,1,5.0,3.0,0.0,0,0,0.0,0,2,160.0,1.0,0
0,5217.0,0.0,1,1.0,1.0,0.0,0,0,0.0,0,2,0.0,1.0,0
1,6275.0,7.0,2,10.0,9.0,0.0,0,0,0.0,0,2,0.0,13.0,0
1,3983.0,5.0,2,7.0,4.0,25.0,1,0,0.0,0,1,288.0,1.0,0
0,3192.0,3125.0,2,1.0,1.0,304.0,0,1,2.0,1,2,200.0,5.0,0
0,2475.0,13665.0,2,11.0,8.0,15.0,0,0,0.0,0,2,280.0,2.0,0
0,2083.0,5.0,1,10.0,2.0,1.0,0,0,0.0,0,2,260.0,1.0,0
0,2958.0,175.0,1,4.0,4.0,125.0,0,0,0.0,1,2,280.0,1.0,0
0,2225.0,125.0,1,1.0,1.0,325.0,0,0,0.0,0,2,280.0,1.0,0
1,215.0,115.0,2,3.0,4.0,5.0,1,0,0.0,1,2,100.0,69.0,0
1,2783.0,4.0,1,3.0,8.0,575.0,1,1,2.0,1,2,75.0,1.0,0
1,5858.0,271.0,2,8.0,4.0,2415.0,0,0,0.0,1,2,320.0,1.0,0
0,2042.0,105.0,1,14.0,8.0,0.0,0,0,0.0,1,2,154.0,33.0,0
0,245.0,2415.0,1,8.0,4.0,0.0,0,0,0.0,0,2,120.0,1.0,0
1,4783.0,4165.0,2,14.0,5.0,85.0,0,0,0.0,1,2,520.0,1.0,0
1,4317.0,5.0,2,3.0,5.0,225.0,0,0,0.0,1,2,141.0,1.0,0
0,1792.0,1021.0,2,1.0,1.0,0.0,0,0,0.0,0,2,0.0,51.0,0
1,2592.0,875.0,2,4.0,4.0,375.0,0,1,2.0,1,2,174.0,4.0,0
1,3208.0,4.0,1,13.0,4.0,15.0,0,0,0.0,1,2,120.0,1.0,0
1,1842.0,10415.0,1,6.0,4.0,125.0,1,0,0.0,0,2,120.0,376.0,0
0,2192.0,11665.0,2,4.0,8.0,85.0,0,0,0.0,0,2,320.0,6.0,0
1,2217.0,225.0,2,3.0,4.0,125.0,0,0,0.0,0,2,160.0,11.0,0
1,1967.0,10.0,1,4.0,8.0,835.0,1,0,0.0,1,2,140.0,1.0,0
1,2217.0,12125.0,2,8.0,4.0,3335.0,0,1,2.0,1,2,180.0,174.0,0
1,2767.0,1375.0,2,9.0,4.0,575.0,1,0,0.0,1,2,487.0,501.0,1
1,25.0,125.0,2,6.0,4.0,3.0,1,0,0.0,1,1,20.0,1.0,1
1,485.0,425.0,2,7.0,4.0,125.0,1,0,0.0,1,2,225.0,1.0,1
1,2283.0,3.0,2,7.0,4.0,129.0,1,1,1.0,0,2,260.0,801.0,1
0,1783.0,11.0,2,14.0,8.0,1.0,1,1,11.0,0,2,0.0,3001.0,1
0,5867.0,446.0,2,11.0,8.0,304.0,1,1,6.0,0,2,43.0,561.0,1
1,40.0,65.0,2,6.0,5.0,35.0,1,1,1.0,0,2,0.0,501.0,1
1,2333.0,15.0,2,8.0,8.0,1415.0,1,0,0.0,0,2,422.0,201.0,1
1,2433.0,6625.0,1,2.0,4.0,55.0,1,0,0.0,1,1,100.0,1.0,1
0,2517.0,2875.0,2,14.0,8.0,875.0,1,0,0.0,0,2,360.0,1.0,1
1,2483.0,275.0,2,8.0,4.0,225.0,1,1,6.0,0,2,184.0,601.0,1
1,2267.0,165.0,2,8.0,3.0,225.0,0,0,0.0,1,1,0.0,1.0,1
1,5642.0,28.0,1,8.0,4.0,285.0,1,1,40.0,0,2,0.0,16.0,1
0,4667.0,46.0,2,13.0,8.0,415.0,1,1,11.0,1,2,440.0,7.0,1
0,1917.0,8585.0,2,13.0,8.0,75.0,1,1,7.0,0,2,96.0,1.0,1
0,4417.0,6665.0,2,11.0,4.0,7375.0,1,1,3.0,1,2,0.0,1.0,1
0,2867.0,104.0,2,8.0,4.0,25.0,1,1,5.0,1,2,300.0,1431.0,1
1,3017.0,65.0,2,13.0,4.0,3125.0,1,1,8.0,0,2,330.0,1201.0,1
1,5783.0,704.0,2,7.0,4.0,14.0,1,1,6.0,1,2,360.0,1333.0,1
0,3217.0,146.0,2,9.0,4.0,1085.0,1,1,16.0,0,2,120.0,2080.0,1
1,44.0,2.0,2,7.0,4.0,175.0,1,1,2.0,1,2,0.0,16.0,1
1,3517.0,25125.0,2,14.0,8.0,1625.0,1,1,1.0,1,2,515.0,501.0,1
1,2017.0,5625.0,2,9.0,4.0,171.0,1,0,0.0,0,1,120.0,1.0,1
1,2533.0,58.0,2,8.0,4.0,29.0,1,1,7.0,1,2,96.0,5125.0,1
0,2808.0,15.0,1,10.0,9.0,0.0,1,0,0.0,0,2,0.0,13213.0,1
1,7342.0,1775.0,2,1.0,1.0,0.0,1,0,0.0,1,2,0.0,1.0,1
1,1942.0,65.0,2,9.0,8.0,146.0,1,1,7.0,0,2,80.0,2955.0,1
1,425.0,4915.0,1,9.0,4.0,3165.0,1,0,0.0,1,2,52.0,1443.0,1
1,21.0,3.0,1,2.0,4.0,1085.0,1,1,8.0,1,2,160.0,2.0,1
1,2775.0,585.0,1,13.0,4.0,25.0,1,1,2.0,0,2,260.0,501.0,1
0,5283.0,15.0,2,8.0,4.0,55.0,1,1,14.0,0,2,0.0,2201.0,1
1,3417.0,154.0,2,13.0,4.0,154.0,1,1,1.0,1,2,520.0,50001.0,1
0,41.0,204.0,1,11.0,8.0,125.0,1,1,23.0,1,2,455.0,1237.0,1
0,2125.0,2335.0,2,3.0,5.0,5.0,1,1,4.0,0,1,80.0,1.0,1
0,215.0,6.0,2,6.0,4.0,25.0,1,1,3.0,0,2,80.0,919.0,1
1,4817.0,35.0,2,6.0,4.0,35.0,1,0,0.0,0,1,230.0,1.0,1
1,2417.0,875.0,2,11.0,4.0,4625.0,1,1,2.0,1,2,520.0,2001.0,1
1,2133.0,75.0,2,6.0,4.0,1415.0,1,1,1.0,0,2,80.0,9801.0,1
0,5708.0,195.0,2,8.0,4.0,55.0,1,1,7.0,0,2,0.0,3001.0,1
1,3517.0,45.0,2,14.0,8.0,575.0,0,0,0.0,1,1,711.0,1.0,1
0,2283.0,229.0,2,11.0,8.0,229.0,1,1,7.0,1,2,140.0,2385.0,1
1,26.0,1.0,2,11.0,4.0,175.0,1,0,0.0,1,2,280.0,1.0,1
1,5433.0,675.0,2,8.0,8.0,2625.0,1,1,11.0,1,2,0.0,285.0,1
1,4875.0,85.0,2,8.0,8.0,125.0,1,1,9.0,0,2,181.0,1656.0,1
0,1875.0,75.0,2,11.0,4.0,271.0,1,1,5.0,0,2,184.0,26727.0,1
1,1808.0,55.0,2,4.0,4.0,5.0,1,0,0.0,0,2,80.0,1.0,1
1,2992.0,1835.0,2,8.0,8.0,4335.0,1,0,0.0,0,2,260.0,201.0,1
1,3417.0,525.0,2,9.0,4.0,85.0,0,0,0.0,1,2,290.0,7.0,1
1,3317.0,104.0,2,12.0,8.0,65.0,1,0,0.0,1,2,164.0,31286.0,1
0,4133.0,1.0,2,3.0,5.0,225.0,1,0,0.0,1,2,0.0,301.0,1
0,1883.0,95.0,2,9.0,4.0,1625.0,1,1,6.0,1,2,40.0,601.0,1
1,4858.0,205.0,1,4.0,4.0,25.0,1,1,11.0,0,2,380.0,2733.0,1
1,1375.0,4.0,1,9.0,4.0,175.0,1,1,2.0,1,2,120.0,1001.0,1
0,6517.0,14.0,2,1.0,1.0,0.0,1,1,11.0,1,2,0.0,1401.0,1
1,2508.0,171.0,2,14.0,4.0,1665.0,1,1,1.0,1,2,395.0,21.0,1
1,3167.0,16165.0,2,2.0,4.0,3.0,1,1,9.0,0,2,250.0,731.0,1
1,5142.0,4.0,2,14.0,8.0,4.0,1,0,0.0,0,2,0.0,3001.0,1
1,375.0,1125.0,1,2.0,4.0,15.0,0,0,0.0,1,2,431.0,1.0,1
1,2258.0,1004.0,2,14.0,4.0,4.0,1,1,9.0,0,2,60.0,397.0,1
1,2867.0,9335.0,2,11.0,8.0,5665.0,1,1,6.0,0,2,381.0,169.0,1
1,4833.0,12.0,2,7.0,4.0,16.0,1,0,0.0,0,1,110.0,1.0,1
